"Date","Returns","Sigma_GARCH","Residuals_garch","Parkinson"
"2017-11-06",0.0285151703062316,0.000300581057746085,1.64473208854341,0.000257703422562469
"2017-11-07",-0.0548324786135045,0.000393940149390169,-2.76263020148124,0.000910075991728243
"2017-11-08",0.0269074529025153,0.000759988860784668,0.976043054476951,0.000249504330902162
"2017-11-09",-0.0136622261576113,0.000767801566966275,-0.493056823089299,6.16316855805357e-05
"2017-11-10",0,0.000703878429438672,0,0.000116958161964345
"2017-11-13",-0.00479617227195826,0.000625750298436697,-0.191731840516653,0.000189474475143615
"2017-11-14",-0.0806939613517884,0.000563200029980609,-3.40024101231001,0.00219585769644929
"2017-11-16",0.0295271771857018,0.00136174360464616,0.800155248003581,0.000455480278762831
"2017-11-17",0.013195290421336,0.00129220280165724,0.36707399134314,0.000135996390365715
"2017-11-21",-0.00751883241544998,0.00114232629691951,-0.22246173387585,0.000295200685815841
"2017-11-22",0.0131210879651726,0.00100112334449929,0.414692377668991,0.000133974668456481
"2017-11-23",0.0049535705093579,0.00089778785541218,0.165322318020291,0.000142492284179926
"2017-11-24",-0.00557449570012552,0.000791703112314441,-0.198118216029722,0.000149580291026785
"2017-11-27",-0.0143887374626322,0.00070353113634685,-0.542476622060666,8.21787014624408e-05
"2017-11-28",-0.00189214815239821,0.000652613788960104,-0.0740673855654528,7.52361280592122e-05
"2017-11-29",-0.0327266935088987,0.000583197110632824,-1.35517208596715,0.000532306546235137
"2017-11-30",0.00325627120259581,0.000664948893755828,0.12627763354011,0.000358318409278043
"2017-12-01",0.0148437704364956,0.0005944702396972,0.608806345369982,0.000389788983549984
"2017-12-04",-0.00836286635932437,0.000562831389863751,-0.352505584327676,0.000170682375360769
"2017-12-05",-0.0110426584777194,0.000516552587386612,-0.485865844589016,0.000575744803267168
"2017-12-06",0.0136233050636075,0.000484534793009488,0.618899309043022,0.000475792215045443
"2017-12-07",-0.0168944888857258,0.000466013450469559,-0.782610790427825,0.000272534263864142
"2017-12-08",0.00588044817800698,0.000463563482182276,0.273121455886197,0.00016318176087663
"2017-12-11",0.00195249004465976,0.000428606520623422,0.0943103683784559,6.02845479715738e-05
"2017-12-12",0.00712669033637114,0.000395234145397529,0.358476474543981,0.000147400838877842
"2017-12-13",-0.0202158824571521,0.000373388680545051,-1.0461937706516,0.000494543061362973
"2017-12-14",-0.0112621263076024,0.000401996710975791,-0.561706104659549,0.000150923317256349
"2017-12-15",-0.00400534580941531,0.000389038235976563,-0.203069114031125,0.00013312849569442
"2017-12-18",0.0178990526001286,0.000363631464553096,0.938640559972797,6.21995458711494e-05
"2017-12-19",-0.00527010443350768,0.000382225922338419,-0.269562299654595,5.6691930579748e-05
"2017-12-20",0.00658330224219617,0.00035945304621162,0.347234373160937,2.62616255566993e-05
"2017-12-21",0.0398766659638796,0.000342383017953396,2.15507670506781,0.000482555734373989
"2017-12-22",-0.00695985094432216,0.00053093780437514,-0.302049494941514,5.78657907756577e-05
"2017-12-26",0.0138715969500419,0.00048696687272391,0.628603438765465,0.000129381644628304
"2017-12-27",0.00499688735792427,0.00046894992480384,0.230747138594157,3.57989768801642e-05
"2017-12-28",0.0031104224227912,0.000431866422132868,0.149673410489933,2.36180769979356e-05
"2018-01-02",0.0275668298147359,0.000398738880001573,1.38051945964057,0.000174444466259654
"2018-01-03",0.0090226176014127,0.00046934128148585,0.41647426843273,0.000161417080176566
"2018-01-04",0.00179479557637443,0.000439597403411332,0.0856026937339066,0.000147911067801419
"2018-01-05",0.00595949319766828,0.000404380506582991,0.296356339860399,0.000108572432899343
"2018-01-08",0.0118134864816404,0.000379061203532061,0.6067690497694,0.000129780780984256
"2018-01-09",0,0.000371458846959408,0,4.95708576022257e-05
"2018-01-10",-0.0135976082755022,0.000346774147977487,-0.730195528351537,9.88924738096495e-05
"2018-01-11",0.0264332570734303,0.000350308977898169,1.4122937779329,0.000261948391506566
"2018-01-12",0.00289435803420598,0.000420668762322243,0.1411179051218,0.00018512576190405
"2018-01-15",0.00288600489693118,0.000389171308899469,0.146294047666822,0.00010141209696043
"2018-01-16",0.0171432769681348,0.000362731399892752,0.900121770413287,0.000340742984708501
"2018-01-17",0.0394386018276092,0.000377996884698445,2.02851115231733,0.000333633654497981
"2018-01-18",-0.00765449336885885,0.000556268793589814,-0.324544387221359,0.000390770821818321
"2018-01-19",0.00219298332854369,0.000509556882666906,0.0971491475298575,0.000165174056681448
"2018-01-22",0.011434919046598,0.000463300797716758,0.531253213878202,0.000155869318929761
"2018-01-23",-0.00979333181031839,0.000441000799775979,-0.466348710951298,0.000229669308847077
"2018-01-24",0.055821027633204,0.00041771530476842,2.73122597095168,0.00145991938212495
"2018-01-26",0.0300506441925146,0.000794288855495001,1.06626352206767,0.000731775075724243
"2018-01-29",-0.00402212707961635,0.000820068836478788,-0.14045287512217,0.000211772990787908
"2018-01-30",-0.0183024936171251,0.000725382508879891,-0.679558305026168,0.000158399696129795
"2018-01-31",0.0107171222264689,0.000687733512167994,0.408665607717688,5.74720124830266e-05
"2018-02-01",0.0407813845598958,0.00062726569826174,1.62830665111323,0.000654591205098636
"2018-02-02",-0.0271688728736107,0.000779590774510272,-0.973056988505133,0.000289080636707429
"2018-02-05",-0.0476891180734285,0.000786106231231605,-1.70089957091395,0.000820263014264952
"2018-02-06",0.0486901191456087,0.00099305065850775,1.54509481598357,0.00181794525199204
"2018-02-07",-0.0278993494790638,0.00117937824087094,-0.812395523388682,0.000681328537992501
"2018-02-08",-0.0202656974635579,0.00112689553810828,-0.603697983683189,0.00085857671600026
"2018-02-09",-0.0148072509705453,0.00103462600731332,-0.460344270096109,0.000778068066932317
"2018-02-14",0.0252512101402226,0.000932080844215691,0.827095017879305,0.000157208154801478
"2018-02-15",0.00776200533695473,0.000900895518407406,0.258604884645698,0.000131812955199028
"2018-02-16",0.0010303968005684,0.000798995014172192,0.0364529321202496,6.95408727591684e-05
"2018-02-19",0.0319256908762745,0.000705714149357844,1.20178254448171,0.000277631825760988
"2018-02-20",0.0192646115866369,0.000760976362405287,0.698352470363377,0.000873861262037361
"2018-02-21",-0.00933897177853289,0.000722345575321524,-0.347477393054389,0.000338537010381945
"2018-02-22",0.0239094092471707,0.000652687822944201,0.935871216945346,6.61215172972401e-05
"2018-02-23",0.018156256028149,0.000657768944257466,0.707928857220268,0.000223720170800465
"2018-02-26",0.0187622764533306,0.000630290947212326,0.747334439002772,7.47417362690136e-05
"2018-02-27",-0.000929800148448028,0.00061016512355293,-0.0376414132862962,0.000201181877019758
"2018-02-28",-0.00186219794313892,0.000547216767498785,-0.0796060627238226,0.000272274435119994
"2018-03-01",-0.0202407474860373,0.000494730126605215,-0.910002044570884,0.000396655754300519
"2018-03-02",0.0225679535694357,0.000503961911961212,1.00529453626005,0.000817384615605091
"2018-03-05",0.0279642333741306,0.000524776331879959,1.22071926376509,0.000499651859395245
"2018-03-06",-0.00999553982787678,0.00057801005027095,-0.415756032130969,0.000432232993842973
