"Data","Open","Close","High","Low","log_return"
"2020-04-03",4.6507128894,4.3768058726,4.6678320779,4.2598247508,-0.0110211812587945
"2020-04-06",4.5793829371,4.4994933905,4.5936489276,4.3311547031,0.0276456050266803
"2020-04-07",4.7391620302,4.6792448703,4.8704091425,4.6621256818,0.0391719338610465
"2020-04-08",4.7077768512,4.9417390947,5.0016562547,4.6792448703,0.0545805682977696
"2020-04-09",5.1186373764,4.7990791902,5.3326272333,4.7077768512,-0.0292932485725238
"2020-04-13",4.7990791902,4.8304643692,4.8761155386,4.6592724837,0.00651854159849435
"2020-04-14",4.856143152,4.7734004073,4.9360326986,4.7391620302,-0.0118836811602571
"2020-04-15",4.576529739,4.6735384741,4.699217257,4.5251721734,-0.0211424365722873
"2020-04-16",4.7562812188,4.4852274001,4.7819600016,4.4310166363,-0.0411272914131642
"2020-04-17",4.4937869944,4.6022085218,4.6022085218,4.4395762306,0.0257471051233818
"2020-04-20",4.4167506459,4.5508509562,4.6592724837,4.3768058726,-0.01122206289542
"2020-04-22",4.5223189753,4.7791068035,4.7791068035,4.5023465886,0.0489394290333347
"2020-04-23",4.9075007177,4.8361707654,4.9731242738,4.7420152283,0.0118695755692718
"2020-04-24",4.761987615,4.5508509562,4.7905195959,4.3596866841,-0.0608090046026064
