"Date","Returns","garch_sigma","msgarch_sigma","gas_sigma","Returns_sq"
"2018-11-03",-0.00731455472307019,0,0,0,0.535027107967884
"2018-11-04",0.0153441152804277,0,0,0,2.35441873739055
"2018-11-05",-0.00260288965651689,0,0,0,0.0677503456400261
"2018-11-06",0.00771787232700838,0,0,0,0.595655532560018
"2018-11-07",0.00906281183811686,0,0,0,0.821345584131111
"2018-11-08",-0.0151048566904795,0,0,0,2.28156695639923
"2018-11-09",-0.00927925863306456,0,0,0,0.861046407793032
"2018-11-10",0.00203220475384214,0,0,0,0.0412985616153859
"2018-11-11",0.00260190818736383,0,0,0,0.0676992621547093
"2018-11-12",0.000505313553155418,0,0,0,0.00255341787002553
"2018-11-13",0.000711036508915797,0,0,0,0.00505572917011164
"2018-11-14",-0.086523562421549,0,0,0,74.8632685411569
"2018-11-15",-0.0289524762444326,0,0,0,8.38245880684434
"2018-11-16",-0.017084664071227,0,0,0,2.91885746426675
"2018-11-17",-0.00490065433579367,0,0,0,0.240164129189333
"2018-11-18",0.00597152069117612,0,0,0,0.356590593651445
"2018-11-19",-0.142497134922312,0,0,0,203.054334610676
"2018-11-20",-0.0742074594963107,0,0,0,55.0674704489659
"2018-11-21",0.0221724432431749,0,0,0,4.91617239371812
"2018-11-22",-0.0644820264067629,0,0,0,41.5793172952247
"2018-11-23",0.0115146865095106,0,0,0,1.32588005412305
"2018-11-24",-0.117017597252913,0,0,0,136.93118066845
"2018-11-25",0.0382525541931376,0,0,0,14.6325790229893
"2018-11-26",-0.0562756832527462,0,0,0,31.6695252556342
"2018-11-27",0.00336288558079367,0,0,0,0.1130899942951
"2018-11-28",0.095807155451606,0,0,0,91.790110357282
"2018-11-29",0.00724010222824489,0,0,0,0.524190802754366
"2018-11-30",-0.0610757412843022,0,0,0,37.3024617342702
"2018-12-01",0.0361341359115137,0,0,0,13.0567577807174
"2018-12-02",-0.00694767392598195,0,0,0,0.482701729817694
"2018-12-03",-0.0688897081753037,0,0,0,47.4579189247851
"2018-12-04",0.0172625575279248,0,0,0,2.97995892404913
"2018-12-05",-0.0470981223779816,0,0,0,22.1823313153133
"2018-12-06",-0.0717727115470463,0,0,0,51.5132212281551
"2018-12-07",-0.0304408441364821,0,0,0,9.26644991741597
"2018-12-08",0.00216597682735831,0,0,0,0.0469145561665317
"2018-12-09",0.0386575455082756,0,0,0,14.944058247244
"2018-12-10",-0.0322429678784726,0,0,0,10.3960897761222
"2018-12-11",-0.0154084715606153,0,0,0,2.37420995834291
"2018-12-12",0.0189328170116028,0,0,0,3.58451559994836
"2018-12-13",-0.0423773883271998,0,0,0,17.9584304143429
"2018-12-14",-0.0238709633556571,0,0,0,5.69822891527124
"2018-12-15",-0.00386893359891616,0,0,0,0.149686471928223
"2018-12-16",0.00526366854646909,0,0,0,0.27706206567088
"2018-12-17",0.0832836071289744,0,0,0,69.3615921641336
"2018-12-18",0.0401893779867724,0,0,0,16.1518610296367
"2018-12-19",0.00252624806268642,0,0,0,0.0638192927422689
"2018-12-20",0.100553528647159,0,0,0,101.11012123395
"2018-12-21",-0.0534997021897343,0,0,0,28.6221813439026
"2018-12-22",0.0283162440987343,0,0,0,8.01809679859105
"2018-12-23",-0.00487395965505577,0,0,0,0.237554827191114
"2018-12-24",0.0197292269795764,0,0,0,3.89242397211645
"2018-12-25",-0.0676623161360599,0,0,0,45.7818902489611
"2018-12-26",0.008493404576571,0,0,0,0.721379213013172
"2018-12-27",-0.0571459570455612,0,0,0,32.6566040665313
"2018-12-28",0.0732996495112843,0,0,0,53.7283861847712
"2018-12-29",-0.0382124855270991,0,0,0,14.6019405015876
"2018-12-30",0.0284364178657821,0,0,0,8.08629861037371
"2018-12-31",-0.0263872755984913,0,0,0,6.96288313510734
"2019-01-01",0.0251318553481994,0,0,0,6.31610153242819
"2019-01-02",0.0160459050947939,0,0,0,2.57471070311133
"2019-01-03",-0.0240735317857386,0,0,0,5.79534932638967
"2019-01-04",0.00667569642698851,0,0,0,0.445649227853072
"2019-01-05",-0.00556661056611496,0,0,0,0.309871531947827
"2019-01-06",0.0558599352124265,0,0,0,31.2033236193649
"2019-01-07",-0.00305159692043766,0,0,0,0.0931224376482461
"2019-01-08",-0.00512447878147348,0,0,0,0.262602827817719
"2019-01-09",0.00290843929537488,0,0,0,0.0845901913488073
"2019-01-10",-0.100917998605894,0,0,0,101.844424426192
"2019-01-11",0.00429375700546686,0,0,0,0.184363492219957
"2019-01-12",-0.00506094804994461,0,0,0,0.256131951642382
"2019-01-13",-0.0301215133856036,0,0,0,9.07305568639097
"2019-01-14",0.0420397260398371,0,0,0,17.6733856550456
"2019-01-15",-0.0203457287298026,0,0,0,4.13948677546715
"2019-01-16",0.0108554019840863,0,0,0,1.17839752236105
"2019-01-17",0.00676191004684767,0,0,0,0.457234274816595
"2019-01-18",-0.00591868688088226,0,0,0,0.350308543939278
"2019-01-19",0.0194023581934726,0,0,0,3.76451503467813
"2019-01-20",-0.034986870748801,0,0,0,12.2408112479331
"2019-01-21",-0.00350401848437087,0,0,0,0.122781455388127
"2019-01-22",0.0124067679236131,0,0,0,1.53927890310395
"2019-01-23",-0.00508441172523355,0,0,0,0.258512425916924
"2019-01-24",0.00471749320643688,0,0,0,0.222547421527781
"2019-01-25",-0.00121375056772166,0,0,0,0.0147319044064465
"2019-01-26",-1.12193466428323e-05,0,0,0,1.25873739092032e-06
"2019-01-27",-0.00404998241913468,0,0,0,0.164023575953
"2019-01-28",-0.0334147528556272,0,0,0,11.1654570840265
"2019-01-29",-0.00675221222588185,0,0,0,0.455923699433483
"2019-01-30",0.0137252089822315,0,0,0,1.88381361605928
"2019-01-31",-0.00698755650592275,0,0,0,0.488259459234633
"2019-02-01",0.0081117934654884,0,0,0,0.658011932267403
"2019-02-02",0.0122582217154577,0,0,0,1.50263999625319
"2019-02-03",-0.013402700741219,0,0,0,1.79632387158672
"2019-02-04",0.00147659508460229,0,0,0,0.0218033304387164
"2019-02-05",0.0024139101328835,0,0,0,0.0582696212963764
"2019-02-06",-0.0192591048398079,0,0,0,3.70913119230712
"2019-02-07",-0.00204886480238109,0,0,0,0.041978469784361
"2019-02-08",0.0738960853005093,0,0,0,54.6063142274015
"2019-02-09",0.00167662943995062,0,0,0,0.0281108627890913
"2019-02-10",0.00405160902986346,0,0,0,0.164155357308711
"2019-02-11",-0.0134071937471525,0,0,0,1.79752844173685
"2019-02-12",0.000112908622620367,0,0,0,0.000127483570620285
"2019-02-13",-0.00609321772615878,0,0,0,0.371273022583756
"2019-02-14",-0.00523337435193127,0,0,0,0.27388207107452
"2019-02-15",0.00331154211342444,0,0,0,0.109663111689836
"2019-02-16",0.00441498152356701,0,0,0,0.194920618534381
"2019-02-17",0.0134973411912416,0,0,0,1.82178219232787
"2019-02-18",0.0610854703085462,0,0,0,37.3143468281628
"2019-02-19",0.00235448248049686,0,0,0,0.0554358775096665
"2019-02-20",0.0157286045601737,0,0,0,2.47389001410317
"2019-02-21",-0.00820285235134044,0,0,0,0.672867866978914
"2019-02-22",0.0062511992571217,0,0,0,0.390774921522389
"2019-02-23",0.0385603779120558,0,0,0,14.8690274472056
"2019-02-24",-0.0952722958467689,0,0,0,90.7681035591426
"2019-02-25",0.0222845443890929,0,0,0,4.96600918629452
"2019-02-26",-0.00489450575456729,0,0,0,0.239561865814923
"2019-02-27",0.00231799036570557,0,0,0,0.0537307933550384
"2019-02-28",-0.00114783496359827,0,0,0,0.0131752510365864
"2019-03-01",0.0024382303359971,0,0,0,0.0594496717137653
"2019-03-02",-0.00080335687101929,0,0,0,0.00645382262213904
"2019-03-03",-0.00319363432978115,0,0,0,0.101993002323567
"2019-03-04",-0.0245790349029473,0,0,0,6.04128956760302
"2019-03-05",0.037619498976083,0,0,0,14.1522670321151
"2019-03-06",0.00106482625025528,0,0,0,0.0113385494323272
"2019-03-07",0.00305087962291495,0,0,0,0.0930786647351767
"2019-03-08",-0.00226141236874255,0,0,0,0.0511398590150179
"2019-03-09",0.0200187783129753,0,0,0,4.0075148514405
"2019-03-10",-0.00667189931208512,0,0,0,0.445142404306019
"2019-03-11",-0.0116096588910111,0,0,0,1.34784179565633
"2019-03-12",0.00286807326545357,0,0,0,0.0822584425600951
"2019-03-13",-0.00431813368023271,0,0,0,0.186462784803601
"2019-03-14",0.00287222919048702,0,0,0,0.0824970052268572
"2019-03-15",0.0119577677765044,0,0,0,1.42988210196807
"2019-03-16",0.0207378669667992,0,0,0,4.30059126332661
"2019-03-17",-0.0062200342766392,0,0,0,0.386888264025665
"2019-03-18",0.0016739975925546,0,0,0,0.028022679398786
"2019-03-19",0.00692713563230818,0,0,0,0.479852080683936
"2019-03-20",0.00682754058487234,0,0,0,0.466153104380789
"2019-03-21",-0.0155542738641596,0,0,0,2.41935435441278
"2019-03-22",0.00157890079577783,0,0,0,0.0249292772290786
"2019-03-23",0.00477422231148417,0,0,0,0.227931986794732
"2019-03-24",-0.00345828588308095,0,0,0,0.11959741249117
"2019-03-25",-0.014141981082906,0,0,0,1.99995628949271
"2019-03-26",0.00315295638177737,0,0,0,0.0994113394539064
"2019-03-27",0.0224134792695754,0,0,0,5.02364052967686
"2019-03-28",-0.00253909824902898,0,0,0,0.0644701991822203
"2019-03-29",0.0185565386974424,0,0,0,3.44345128429677
"2019-03-30",0.000906187715935758,0,0,0,0.00821176176512866
"2019-03-31",-0.000735605787458127,0,0,0,0.00541115874541891
"2019-04-01",0.00984670640400154,0,0,0,0.969576270066049
"2019-04-02",0.158684038257251,0,0,0,251.806239976287
"2019-04-03",0.0153855631843687,0,0,0,2.36715554500202
"2019-04-04",-0.00690453407475111,0,0,0,0.476725907893992
"2019-04-05",0.0214657243780376,0,0,0,4.60777323073878
"2019-04-06",0.00775018706876196,0,0,0,0.600653996008051
"2019-04-07",0.0247473017520115,0,0,0,6.12428944005112
"2019-04-08",0.0128048086853134,0,0,0,1.63963125467477
"2019-04-09",-0.0167330055377342,0,0,0,2.79993474325843
"2019-04-10",0.0302654994041216,0,0,0,9.16000454180885
"2019-04-11",-0.0563563220444525,0,0,0,31.7603503437804
"2019-04-12",0.00608821418420291,0,0,0,0.370663519527295
"2019-04-13",-0.000552845832515914,0,0,0,0.00305638514530214
"2019-04-14",0.0169177779984988,0,0,0,2.8621121240649
"2019-04-15",-0.0209435347386204,0,0,0,4.386316473478
"2019-04-16",0.0291764619150605,0,0,0,8.51265929880976
"2019-04-17",0.00560882072207392,0,0,0,0.314588698923658
"2019-04-18",0.0106336185308997,0,0,0,1.13073843060694
"2019-04-19",4.56398709989259e-05,0,0,0,2.0829978247986e-05
"2019-04-20",0.00626517985704744,0,0,0,0.39252478641153
"2019-04-21",-0.00674830749012223,0,0,0,0.455396539812398
"2019-04-22",0.0190333335347379,0,0,0,3.62267785444578
"2019-04-23",0.0251007376438039,0,0,0,6.30047030263074
"2019-04-24",-0.0143581077784258,0,0,0,2.06155258976891
"2019-04-25",-0.0366946358300293,0,0,0,13.4649629869847
"2019-04-26",0.0178854207536698,0,0,0,3.19888275535802
"2019-04-27",-0.00347038319831405,0,0,0,0.120435595431405
"2019-04-28",0.00223140066236738,0,0,0,0.0497914891601358
"2019-04-29",-0.0131582093536213,0,0,0,1.73138473393727
"2019-04-30",0.015659073915911,0,0,0,2.45206595903964
"2019-05-01",0.0116574454890337,0,0,0,1.35896035329792
"2019-05-02",0.0201678947038388,0,0,0,4.06743976785129
"2019-05-03",0.0496872887907074,0,0,0,24.6882666737116
"2019-05-04",0.00978447990297937,0,0,0,0.957360469718072
"2019-05-05",-0.00927704633687831,0,0,0,0.860635887365873
"2019-05-06",-0.0048301768500032,0,0,0,0.233306084023068
"2019-05-07",0.0170003913204937,0,0,0,2.89013305049918
"2019-05-08",0.0238230646299566,0,0,0,5.67538408363089
"2019-05-09",0.0363899530850347,0,0,0,13.2422868553103
"2019-05-10",0.0260932538043566,0,0,0,6.8085789409857
"2019-05-11",0.104617770883637,0,0,0,109.448779846612
"2019-05-12",-0.0155106562893206,0,0,0,2.40580458525441
"2019-05-13",0.111702787683031,0,0,0,124.775127761603
"2019-05-14",0.0199329650984001,0,0,0,3.97323097614037
"2019-05-15",0.027588033554407,0,0,0,7.61099595399086
"2019-05-16",-0.0378283193193596,0,0,0,14.3098174252743
"2019-05-17",-0.0672089740226802,0,0,0,45.170461891813
"2019-05-18",-0.0133871760623894,0,0,0,1.79216482925412
"2019-05-19",0.115802879323244,0,0,0,134.103068595538
"2019-05-20",-0.026151156161621,0,0,0,6.83882968589488
"2019-05-21",-0.00420122539138745,0,0,0,0.176502947892386
"2019-05-22",-0.0355969678252794,0,0,0,12.6714411835398
"2019-05-23",0.0288238125709004,0,0,0,8.30812171122396
"2019-05-24",0.014334751838625,0,0,0,2.05485110274963
"2019-05-25",0.00757213623102793,0,0,0,0.573372471012459
"2019-05-26",0.0708259460692684,0,0,0,50.1631463660692
"2019-05-27",0.0163370212380585,0,0,0,2.66898262932774
"2019-05-28",-0.00465661248181348,0,0,0,0.216840398057811
"2019-05-29",-0.0080593386534229,0,0,0,0.649529395305564
"2019-05-30",-0.044480889469952,0,0,0,19.7854952803809
"2019-05-31",0.0339370225883258,0,0,0,11.5172150216054
"2019-06-01",-0.00127843227598312,0,0,0,0.0163438908427538
"2019-06-02",0.0210673076297017,0,0,0,4.43831450764487
"2019-06-03",-0.0724895393932616,0,0,0,52.5473332144723
"2019-06-04",-0.0542807502523761,0,0,0,29.4639984796083
"2019-06-05",0.0115718724502418,0,0,0,1.33908232004665
"2019-06-06",0.00131078460219314,0,0,0,0.0171815627334663
"2019-06-07",0.0245876751916985,0,0,0,6.04553771332466
"2019-06-08",-0.0109499870405738,0,0,0,1.19902216188734
"2019-06-09",-0.034212108187754,0,0,0,11.7046834665058
"2019-06-10",0.0454402335575832,0,0,0,20.6481482576771
"2019-06-11",-0.0123334255992251,0,0,0,1.52113387011621
"2019-06-12",0.0303210604902535,0,0,0,9.19366709253612
"2019-06-13",0.0111219792041446,0,0,0,1.23698421417425
"2019-06-14",0.0511667432229892,0,0,0,26.1803561204731
"2019-06-15",0.0181805485249402,0,0,0,3.30532344667705
"2019-06-16",0.0162856606573651,0,0,0,2.65222743046849
"2019-06-17",0.0394888198146059,0,0,0,15.5936689035041
"2019-06-18",-0.0252694670500961,0,0,0,6.38545964995892
"2019-06-19",0.0189720060877576,0,0,0,3.59937014993911
"2019-06-20",0.0278753930477986,0,0,0,7.77037537569258
"2019-06-21",0.0653523805016789,0,0,0,42.7093363723622
"2019-06-22",0.0545522947065731,0,0,0,29.759528577528
"2019-06-23",0.0163225577340977,0,0,0,2.66425890982953
"2019-06-24",0.013707115321818,0,0,0,1.87885010445618
"2019-06-25",0.0668391370781123,0,0,0,44.6747024534669
"2019-06-26",0.102273068362432,0,0,0,104.597805122667
"2019-06-27",-0.144685643303879,0,0,0,209.339353782573
"2019-06-28",0.0902940853450076,0,0,0,81.5302184829152
"2019-06-29",-0.0409458870294994,0,0,0,16.7656566463253
"2019-06-30",-0.0922585019504361,0,0,0,85.1163118213862
"2019-07-01",-0.0213397622385809,0,0,0,4.55385452399163
"2019-07-02",0.0203027500310409,0,0,0,4.12201658822931
"2019-07-03",0.0963882313799314,0,0,0,92.9069114855119
"2019-07-04",-0.068843026289322,0,0,0,47.3936226867228
"2019-07-05",-0.0158202644789611,0,0,0,2.50280768184278
"2019-07-06",0.0257140340067181,0,0,0,6.61211544898655
"2019-07-07",0.0132157228671606,0,0,0,1.74655330901592
"2019-07-08",0.0704343173873738,0,0,0,49.6099306582531
"2019-07-09",0.0246005366056963,0,0,0,6.05186401288204
"2019-07-10",-0.0352984790619892,0,0,0,12.4598262408969
"2019-07-11",-0.0653058330821104,0,0,0,42.6485183454846
"2019-07-12",0.0358764040480377,0,0,0,12.8711636741806
"2019-07-13",-0.0347424157818494,0,0,0,12.070354543589
"2019-07-14",-0.109871965784665,0,0,0,120.718488653866
"2019-07-15",0.0632717694580105,0,0,0,40.0331681034763
"2019-07-16",-0.138212360847742,0,0,0,191.026566911064
"2019-07-17",0.0239006410754588,0,0,0,5.71240643817908
"2019-07-18",0.094599800180406,0,0,0,89.4912219417274
"2019-07-19",-0.0116292431172091,0,0,0,1.35239295479155
"2019-07-20",0.0222127589719641,0,0,0,4.93406661146572
"2019-07-21",-0.0141382816453088,0,0,0,1.99891007882076
"2019-07-22",-0.0238083731876131,0,0,0,5.66838633840654
"2019-07-23",-0.0470658330182463,0,0,0,22.1519263770144
"2019-07-24",-0.010355606728881,0,0,0,1.07238590723245
"2019-07-25",0.0118709442370886,0,0,0,1.40919317080067
"2019-07-26",-0.00567098237368668,0,0,0,0.32160041082665
"2019-07-27",-0.0360112111389679,0,0,0,12.9680732769533
"2019-07-28",0.00683773774319008,0,0,0,0.467546574446462
"2019-07-29",-0.00355921208021215,0,0,0,0.126679906319281
"2019-07-30",0.00697733920664767,0,0,0,0.486832624046227
"2019-07-31",0.0515328154906118,0,0,0,26.5563107238944
"2019-08-01",0.0287922616348197,0,0,0,8.2899433004791
"2019-08-02",0.01423650540886,0,0,0,2.026780862565
"2019-08-03",0.0274714203042929,0,0,0,7.54678933535116
"2019-08-04",0.0103348234254081,0,0,0,1.06808575234364
"2019-08-05",0.0790963844212609,0,0,0,62.5623802851588
"2019-08-06",-0.0297836432204264,0,0,0,8.87065403481652
"2019-08-07",0.0420700559127756,0,0,0,17.6988960450407
"2019-08-08",0.00206383442460378,0,0,0,0.0425941253217962
"2019-08-09",-0.0100320107543475,0,0,0,1.00641239775344
"2019-08-10",-0.049229191873895,0,0,0,24.2351333255677
"2019-08-11",0.0210565592524237,0,0,0,4.4337868755083
"2019-08-12",-0.0134134029437902,0,0,0,1.7991937853248
"2019-08-13",-0.0451756784737931,0,0,0,20.4084192556753
"2019-08-14",-0.0804843083964553,0,0,0,64.7772389805572
"2019-08-15",0.0239449513819334,0,0,0,5.73360696683154
"2019-08-16",0.00364695123894876,0,0,0,0.133002533392699
"2019-08-17",-0.0112442759269626,0,0,0,1.26433741121671
"2019-08-18",0.00884485466795759,0,0,0,0.782314540972912
"2019-08-19",0.0573855308704943,0,0,0,32.9309915328845
"2019-08-20",-0.0143045106002493,0,0,0,2.04619023512645
"2019-08-21",-0.0591415336538006,0,0,0,34.9772100292363
"2019-08-22",-0.00421787513760208,0,0,0,0.177904706764018
"2019-08-23",0.0282769507088378,0,0,0,7.99585941390043
"2019-08-24",-0.0248698496385291,0,0,0,6.18509421043046
"2019-08-25",0.000822605318163028,0,0,0,0.00676679509470097
"2019-08-26",0.0223807217641383,0,0,0,5.00896706683774
"2019-08-27",-0.0182130118942379,0,0,0,3.31713802259651
"2019-08-28",-0.0466324650079528,0,0,0,21.7458679271794
"2019-08-29",-0.0231609192427769,0,0,0,5.36428180170433
"2019-08-30",0.00902380909619005,0,0,0,0.814291306044823
"2019-08-31",0.000305653921817139,0,0,0,0.000934243199221977
"2019-09-01",0.0142407953329631,0,0,0,2.02800251715344
"2019-09-02",0.0613220361331575,0,0,0,37.6039211551627
"2019-09-03",0.0262746034943593,0,0,0,6.90354788785798
"2019-09-04",-0.00455664243276743,0,0,0,0.207629902600967
"2019-09-05",-0.000239452837215381,0,0,0,0.000573376612504958
"2019-09-06",-0.0254777906421335,0,0,0,6.49117816004385
"2019-09-07",0.0151439129294211,0,0,0,2.29338098813888
"2019-09-08",-0.00716994816116134,0,0,0,0.514081566337409
"2019-09-09",-0.00754778944260259,0,0,0,0.569691254698631
"2019-09-10",-0.0200945232351657,0,0,0,4.03789864048614
"2019-09-11",0.00594181980833675,0,0,0,0.35305222634743
"2019-09-12",0.0249539763047437,0,0,0,6.2270093341771
"2019-09-13",-0.00702895932313119,0,0,0,0.494062691662329
"2019-09-14",-0.000680947239361629,0,0,0,0.00463689142794224
"2019-09-15",-0.00319910647538002,0,0,0,0.102342822408184
"2019-09-16",-0.00493351953210741,0,0,0,0.243396149736853
"2019-09-17",-0.00621261317950861,0,0,0,0.385965625182041
"2019-09-18",-0.00303075070240943,0,0,0,0.0918544982015525
"2019-09-19",0.0085583387765773,0,0,0,0.732451626146666
"2019-09-20",-0.00741691980999448,0,0,0,0.550106994678886
"2019-09-21",-0.0180803913884322,0,0,0,3.26900552758893
"2019-09-22",0.00424476762069403,0,0,0,0.180180521536925
"2019-09-23",-0.0331101162390954,0,0,0,10.9627979736641
"2019-09-24",-0.13309903854851,0,0,0,177.153540625377
"2019-09-25",-0.00745607563116302,0,0,0,0.55593063817623
"2019-09-26",-0.0444264745686596,0,0,0,19.7371164259976
"2019-09-27",0.0140603881205461,0,0,0,1.97694514100394
"2019-09-28",0.00255240504161591,0,0,0,0.0651477149646632
"2019-09-29",-0.0190849270546423,0,0,0,3.64234440681018
"2019-09-30",0.0300662572519421,0,0,0,9.03979825139961
"2019-10-01",0.000373904374091794,0,0,0,0.00139804480964976
"2019-10-02",0.0081069936781919,0,0,0,0.657233464982434
"2019-10-03",-0.0163994051496115,0,0,0,2.68940489261104
"2019-10-04",-0.0106143068967715,0,0,0,1.12663510898851
"2019-10-05",-0.00134535896116006,0,0,0,0.0180999073437368
"2019-10-06",-0.034037392466411,0,0,0,11.5854408591249
"2019-10-07",0.0418701002521793,0,0,0,17.5310529512754
"2019-10-08",-0.00265305978652819,0,0,0,0.0703872623089301
"2019-10-09",0.0469148079862567,0,0,0,22.0099920838734
"2019-10-10",-0.000316611534897149,0,0,0,0.00100242864029929
"2019-10-11",-0.0356270505014109,0,0,0,12.6928672743008
"2019-10-12",0.00502338513824974,0,0,0,0.252343982471884
"2019-10-13",-0.00302622839564748,0,0,0,0.0915805830262312
"2019-10-14",0.00880581704057093,0,0,0,0.775424137520094
"2019-10-15",-0.0228887913756601,0,0,0,5.23896770638492
"2019-10-16",-0.0207486471019962,0,0,0,4.30506356563175
"2019-10-17",0.00981684254236015,0,0,0,0.963703975014921
"2019-10-18",-0.0154295935331561,0,0,0,2.38072356598413
"2019-10-19",0.000125825573208616,0,0,0,0.000158320748732768
"2019-10-20",0.0340560857573049,0,0,0,11.5981697710891
"2019-10-21",-0.00317649661574393,0,0,0,0.100901307498326
"2019-10-22",-0.0218627501300759,0,0,0,4.77979843250134
"2019-10-23",-0.0714960017050696,0,0,0,51.1167825981132
"2019-10-24",-0.0072867975758335,0,0,0,0.53097418911173
"2019-10-25",0.154983876830988,0,0,0,240.200020775629
"2019-10-26",0.0643195490862531,0,0,0,41.3700439465892
"2019-10-27",0.0319783238987696,0,0,0,10.2261319937462
"2019-10-28",-0.0346753487186717,0,0,0,12.0237980876149
"2019-10-29",0.021757975489205,0,0,0,4.73409497388846
"2019-10-30",-0.0272504059054217,0,0,0,7.42584622010242
"2019-10-31",-0.00151621432479487,0,0,0,0.0229890587871316
"2019-11-01",0.00988008555215991,0,0,0,0.97616090517999
"2019-11-02",0.00625341852416916,0,0,0,0.39105243238422
"2019-11-03",-0.0102585643510782,0,0,0,1.05238142545213
"2019-11-04",0.0213736734297729,0,0,0,4.5683391588258
"2019-11-05",-0.00905684243570626,0,0,0,0.820263949052097
"2019-11-06",0.00325938433236317,0,0,0,0.106235862260545
"2019-11-07",-0.0132417288985742,0,0,0,1.75343384223335
"2019-11-08",-0.0492007755740556,0,0,0,24.2071631708859
"2019-11-09",0.00405843881963541,0,0,0,0.164709256527237
"2019-11-10",0.0257800760142608,0,0,0,6.64612319301065
"2019-11-11",-0.0344606742025455,0,0,0,11.8753806649398
"2019-11-12",0.0101019303165,0,0,0,1.02048996119422
"2019-11-13",-0.00509346486670204,0,0,0,0.25943384348328
"2019-11-14",-0.0149729033750017,0,0,0,2.24187835477137
"2019-11-15",-0.020440694136175,0,0,0,4.17821976768659
"2019-11-16",0.00227439634674909,0,0,0,0.0517287874210561
"2019-11-17",0.00133934213373799,0,0,0,0.0179383735120583
"2019-11-18",-0.0377801817777801,0,0,0,14.2734213516211
"2019-11-19",-0.00655974696731043,0,0,0,0.430302802751384
"2019-11-20",-0.00439019535625107,0,0,0,0.192738152660485
"2019-11-21",-0.0598267502749312,0,0,0,35.7924004845898
"2019-11-22",-0.0482788066042499,0,0,0,23.3084316713056
"2019-11-23",0.00594522937996445,0,0,0,0.353457523803925
"2019-11-24",-0.0574613640096189,0,0,0,33.0180835384593
"2019-11-25",0.0294451028133711,0,0,0,8.67014079689995
"2019-11-26",0.00652896567078542,0,0,0,0.426273927302945
"2019-11-27",0.0480676463251797,0,0,0,23.1049862324256
"2019-11-28",-0.0119280541190978,0,0,0,1.42278475068126
"2019-11-29",0.0422500214142936,0,0,0,17.8506430950827
"2019-11-30",-0.0258875293386271,0,0,0,6.70164175258279
"2019-12-01",-0.0202246530128569,0,0,0,4.09036589490462
"2019-12-02",-0.0131576813605978,0,0,0,1.73124578787023
"2019-12-03",-0.000215260311559717,0,0,0,0.000463370017327864
"2019-12-04",-0.0135833932575391,0,0,0,1.84508572388959
"2019-12-05",0.0267005820099797,0,0,0,7.12921079671652
"2019-12-06",0.0185665881723853,0,0,0,3.44718196362958
"2019-12-07",-0.00522921232506057,0,0,0,0.273446615405654
"2019-12-08",0.00292032915209006,0,0,0,0.0852832235654705
"2019-12-09",-0.0230965734506334,0,0,0,5.33451705160504
"2019-12-10",-0.0157267278322042,0,0,0,2.47329968308226
"2019-12-11",-0.00195786022623068,0,0,0,0.0383321666545605
"2019-12-12",-0.00165462750339174,0,0,0,0.0273779217498038
"2019-12-13",0.00835611673185177,0,0,0,0.698246868363331
"2019-12-14",-0.0271518991060127,0,0,0,7.37225625063093
"2019-12-15",0.00769113068545124,0,0,0,0.591534912206897
"2019-12-16",-0.0323889810780607,0,0,0,10.4904609527497
"2019-12-17",-0.0396484482259982,0,0,0,15.7199944672966
"2019-12-18",0.094160498051064,0,0,0,88.6619939322443
"2019-12-19",-0.0176784269841015,0,0,0,3.12526780632208
"2019-12-20",0.00523500424531598,0,0,0,0.274052694484763
"2019-12-21",-0.00769246379802802,0,0,0,0.591739992839717
"2019-12-22",0.0503981477976758,0,0,0,25.3997330143637
"2019-12-23",-0.0248822941633744,0,0,0,6.19128562832696
"2019-12-24",-0.0084156935439843,0,0,0,0.70823897826259
"2019-12-25",-0.00707313949932775,0,0,0,0.500293023769504
"2019-12-26",-0.00036510967925274,0,0,0,0.00133305077884039
"2019-12-27",0.0072962831137442,0,0,0,0.532357472759088
"2019-12-28",0.00842781814506388,0,0,0,0.71028118686268
"2019-12-29",0.00980668043486155,0,0,0,0.961709811514963
"2019-12-30",-0.0194399544474688,0,0,0,3.77911828919662
"2019-12-31",-0.00703128600097358,0,0,0,0.49438982827487
"2020-01-01",0.000780768137644827,0,0,0,0.00609598884761371
"2020-01-02",-0.0331995343103966,0,0,0,11.022090784272
"2020-01-03",0.053014823430301,0,0,0,28.1057150334599
"2020-01-04",0.00124497688382164,0,0,0,0.0154996744125024
"2020-01-05",0.000630740747052272,0,0,0,0.00397833889992058
"2020-01-06",0.0528344876574405,0,0,0,27.9148308602423
"2020-01-07",0.0487140493637153,0,0,0,23.7305860541049
"2020-01-08",-0.0110239455899599,0,0,0,1.21527376370396
"2020-01-09",-0.0300166042803074,0,0,0,9.00996532520569
"2020-01-10",0.0473726050737362,0,0,0,22.4416371147218
"2020-01-11",-0.0218310048245201,0,0,0,4.7659277164822
"2020-01-12",0.020361098565477,0,0,0,4.1457433479307
"2020-01-13",-0.00916097652619108,0,0,0,0.83923490913424
"2020-01-14",0.0827487842214989,0,0,0,68.4736129013618
"2020-01-15",0.00129314616617471,0,0,0,0.0167222700709235
"2020-01-16",-0.0115613364781773,0,0,0,1.33664501161633
"2020-01-17",0.0219219147333138,0,0,0,4.80570345574681
"2020-01-18",0.000300629754288906,0,0,0,0.00090378249163808
"2020-01-19",-0.0243245203259779,0,0,0,5.91682289088912
