"Date","Returns","garch_sigma","msgarch_sigma","gas_sigma"
2021-01-08,0.0287598077245583,0,0,0
2021-01-09,-0.0122620523653101,0,0,0
2021-01-10,-0.0495562435922015,0,0,0
2021-01-11,-0.0746881986220913,0,0,0
2021-01-12,-0.0389716343884228,0,0,0
2021-01-13,0.0930387218664848,0,0,0
2021-01-14,0.0463547564222306,0,0,0
2021-01-15,-0.0633334246881052,0,0,0
2021-01-16,-0.0205470182784353,0,0,0
2021-01-17,-0.00463274803048996,0,0,0
2021-01-18,0.0221555109664724,0,0,0
2021-01-19,-0.0204020271840601,0,0,0
2021-01-20,-0.0118628538249528,0,0,0
2021-01-21,-0.139496401934425,0,0,0
2021-01-22,0.0657037001868837,0,0,0
2021-01-23,-0.0266742275526273,0,0,0
2021-01-24,0.00565453596306043,0,0,0
2021-01-25,-0.000176705557850099,0,0,0
2021-01-26,0.0065996376554498,0,0,0
2021-01-27,-0.0669194037928218,0,0,0
2021-01-28,0.0941747491499534,0,0,0
2021-01-29,0.0262475458890101,0,0,0
2021-01-30,0.000311756188169809,0,0,0
2021-01-31,-0.0347413771124039,0,0,0
2021-02-01,0.0130111180611348,0,0,0
2021-02-02,0.056248964732994,0,0,0
2021-02-03,0.058924528115627,0,0,0
2021-02-04,-0.0183012324165279,0,0,0
2021-02-05,0.0359904796336572,0,0,0
2021-02-06,0.0231484945952598,0,0,0
2021-02-07,-0.0100343700350134,0,0,0
2021-02-08,0.178448559704282,0,0,0
2021-02-09,0.000981730940404546,0,0,0
2021-02-10,-0.0353621270921636,0,0,0
2021-02-11,0.0681882792068613,0,0,0
2021-02-12,-0.0143174960635957,0,0,0
2021-02-13,-0.00283583779386554,0,0,0
2021-02-14,0.0297541636804208,0,0,0
2021-02-15,-0.0138192202196361,0,0,0
2021-02-16,0.0251928552278926,0,0,0
2021-02-17,0.0590031225827925,0,0,0
2021-02-18,-0.0109405424977389,0,0,0
2021-02-19,0.0810690632665132,0,0,0
2021-02-20,-0.00115993981175855,0,0,0
2021-02-21,0.0276818262015102,0,0,0
2021-02-22,-0.0595873467155066,0,0,0
2021-02-23,-0.101012918139338,0,0,0
2021-02-24,0.0159326147047771,0,0,0
2021-02-25,-0.0538108492136757,0,0,0
2021-02-26,-0.0170728277211172,0,0,0
2021-02-27,-0.00368984856306476,0,0,0
2021-02-28,-0.0212797982274022,0,0,0
2021-03-01,0.0940566861589414,0,0,0
2021-03-02,-0.0233899703432954,0,0,0
2021-03-03,0.0386467694160579,0,0,0
2021-03-04,-0.0400217668696818,0,0,0
2021-03-05,0.00777593394825082,0,0,0
2021-03-06,0.00267304828205717,0,0,0
2021-03-07,0.0418582356506612,0,0,0
2021-03-08,0.0271610663759532,0,0,0
2021-03-09,0.0467983530801774,0,0,0
2021-03-10,0.0174670170830691,0,0,0
2021-03-11,0.0338263137446422,0,0,0
2021-03-12,-0.00959076137833925,0,0,0
2021-03-13,0.0670239190495181,0,0,0
2021-03-14,-0.0369572846777313,0,0,0
2021-03-15,-0.058723458898573,0,0,0
2021-03-16,0.0230318000015632,0,0,0
2021-03-17,0.0347527480866514,0,0,0
2021-03-18,-0.0217029406846247,0,0,0
2021-03-19,0.00660196106038491,0,0,0
2021-03-20,0.00124461524575636,0,0,0
2021-03-21,-0.0130048611725453,0,0,0
2021-03-22,-0.0586755185175178,0,0,0
2021-03-23,0.00475245613970721,0,0,0
2021-03-24,-0.0382108239119177,0,0,0
2021-03-25,-0.0194966610483522,0,0,0
2021-03-26,0.0702288524916597,0,0,0
2021-03-27,0.0142826409255221,0,0,0
2021-03-28,-0.0007080977298628,0,0,0
2021-03-29,0.0327652838371844,0,0,0
2021-03-30,0.0190945915543974,0,0,0
2021-03-31,-0.000102479318673687,0,0,0
2021-04-01,-0.000342411556321309,0,0,0
2021-04-02,0.00390191915245275,0,0,0
2021-04-03,-0.0327277156301857,0,0,0
2021-04-04,0.019957809235045,0,0,0
2021-04-05,0.0158183504903242,0,0,0
2021-04-06,-0.0194478280167694,0,0,0
2021-04-07,-0.0357703176417736,0,0,0
2021-04-08,0.0372585748250724,0,0,0
2021-04-09,0.00111891194658753,0,0,0
2021-04-10,0.0275917251060527,0,0,0
2021-04-11,0.00389575446899393,0,0,0
2021-04-12,-0.00237655897744382,0,0,0
2021-04-13,0.060211808883631,0,0,0
2021-04-14,-0.00972817228407941,0,0,0
2021-04-15,0.00317873370717514,0,0,0
2021-04-16,-0.0293234910328373,0,0,0
2021-04-17,-0.021891825636386,0,0,0
2021-04-18,-0.0664286967832304,0,0,0
2021-04-19,-0.00924779241999651,0,0,0
2021-04-20,0.0141332558447704,0,0,0
2021-04-21,-0.0478688076233738,0,0,0
2021-04-22,-0.0397606037870499,0,0,0
2021-04-23,-0.0110065585476526,0,0,0
2021-04-24,-0.0212970047587344,0,0,0
2021-04-25,-0.0197973243840792,0,0,0
2021-04-26,0.0958277633710178,0,0,0
2021-04-27,0.0185410109430215,0,0,0
2021-04-28,-0.00301752879360961,0,0,0
2021-04-29,-0.0238241059065469,0,0,0
2021-04-30,0.0744486986071191,0,0,0
2021-05-01,0.00183731521821429,0,0,0
2021-05-02,-0.0213712482896682,0,0,0
2021-05-03,0.0103946865349158,0,0,0
2021-05-04,-0.0719600309696684,0,0,0
2021-05-05,0.0766146152879426,0,0,0
2021-05-06,-0.018316104117849,0,0,0
2021-05-07,0.016200912209964,0,0,0
2021-05-08,0.0266385629076566,0,0,0
2021-05-09,-0.0106097437438777,0,0,0
2021-05-10,-0.0425237519861881,0,0,0
2021-05-11,0.0151822482267274,0,0,0
2021-05-12,-0.132623237039779,0,0,0
2021-05-13,0.000798571757147926,0,0,0
2021-05-14,0.00342630933466381,0,0,0
2021-05-15,-0.0637548890528592,0,0,0
2021-05-16,-0.00711396989281887,0,0,0
2021-05-17,-0.06434306949226,0,0,0
2021-05-18,-0.0159345278743999,0,0,0
2021-05-19,-0.155193819492931,0,0,0
2021-05-20,0.0994528443006431,0,0,0
2021-05-21,-0.0842536325479504,0,0,0
2021-05-22,0.00529359722308342,0,0,0
2021-05-23,-0.077550271014255,0,0,0
2021-05-24,0.112875394190615,0,0,0
2021-05-25,-0.0122295047056653,0,0,0
2021-05-26,0.0236501895390759,0,0,0
2021-05-27,-0.0183086687723062,0,0,0
2021-05-28,-0.0773091631552099,0,0,0
2021-05-29,-0.0301249614885215,0,0,0
2021-05-30,0.0295017211685416,0,0,0
2021-05-31,0.0442499853876317,0,0,0
2021-06-01,-0.0151657675200916,0,0,0
2021-06-02,0.0235822705986557,0,0,0
2021-06-03,0.0436989328915871,0,0,0
2021-06-04,-0.0635840791345625,0,0,0
2021-06-05,-0.0363811199546404,0,0,0
2021-06-06,0.0079403571133323,0,0,0
2021-06-07,-0.0647247960449864,0,0,0
2021-06-08,-0.00513883545678695,0,0,0
2021-06-09,0.113369950680092,0,0,0
2021-06-10,-0.019236178908745,0,0,0
2021-06-11,0.0177353762317551,0,0,0
2021-06-12,-0.0490196050552569,0,0,0
2021-06-13,0.0932582160669782,0,0,0
2021-06-14,0.0376151724833829,0,0,0
2021-06-15,-0.00923012942855728,0,0,0
2021-06-16,-0.0457452734195307,0,0,0
2021-06-17,-0.00669896194487585,0,0,0
2021-06-18,-0.0615278208278234,0,0,0
2021-06-19,-0.00942793009744314,0,0,0
2021-06-20,0.00327613248309611,0,0,0
2021-06-21,-0.118910456622761,0,0,0
2021-06-22,0.0280945243199398,0,0,0
2021-06-23,0.0353126837670956,0,0,0
2021-06-24,0.0288285483794493,0,0,0
2021-06-25,-0.0930105212036931,0,0,0
2021-06-26,0.0218959992498124,0,0,0
2021-06-27,0.0721885750559537,0,0,0
2021-06-28,-0.00593828805066821,0,0,0
2021-06-29,0.0402527859480735,0,0,0
2021-06-30,-0.0244310331208215,0,0,0
2021-07-01,-0.0449475209203527,0,0,0
2021-07-02,0.00837736526820265,0,0,0
2021-07-03,0.025786871340955,0,0,0
2021-07-04,0.0176510722845968,0,0,0
2021-07-05,-0.0462955249800956,0,0,0
2021-07-06,0.0156053477451792,0,0,0
2021-07-07,-0.010513575195608,0,0,0
2021-07-08,-0.0295628982722729,0,0,0
2021-07-09,0.0281943573837484,0,0,0
2021-07-10,-0.00929733780343511,0,0,0
2021-07-11,0.0223179052145461,0,0,0
2021-07-12,-0.0348197387278653,0,0,0
2021-07-13,-0.0108442119936658,0,0,0
2021-07-14,0.00275363375006066,0,0,0
2021-07-15,-0.0290598411242673,0,0,0
2021-07-16,-0.0156847872614243,0,0,0
2021-07-17,0.00433041913880494,0,0,0
2021-07-18,0.00816736276590113,0,0,0
2021-07-19,-0.0299906488321025,0,0,0
2021-07-20,-0.0346166841679896,0,0,0
2021-07-21,0.0760571584840477,0,0,0
2021-07-22,0.00444870499411287,0,0,0
2021-07-23,0.0408497569173232,0,0,0
2021-07-24,0.0183840647434543,0,0,0
2021-07-25,0.0322513174592967,0,0,0
2021-07-26,0.0511434853372776,0,0,0
2021-07-27,0.0579145169242299,0,0,0
2021-07-28,0.014134814167452,0,0,0
2021-07-29,-7.69653271568416e-05,0,0,0
2021-07-30,0.0532797882525404,0,0,0
2021-07-31,-0.0177979125551531,0,0,0
2021-08-01,-0.0397652753830737,0,0,0
2021-08-02,-0.0176632319625902,0,0,0
2021-08-03,-0.0243246840587865,0,0,0
2021-08-04,0.0389148428370891,0,0,0
2021-08-05,0.0282768967619553,0,0,0
2021-08-06,0.0471873871947697,0,0,0
2021-08-07,0.0397187939887189,0,0,0
2021-08-08,-0.017612704032917,0,0,0
2021-08-09,0.0546297044621671,0,0,0
2021-08-10,-0.0145564791035255,0,0,0
2021-08-11,-0.00162444068658729,0,0,0
2021-08-12,-0.0247371083178276,0,0,0
2021-08-13,0.0738086928353905,0,0,0
2021-08-14,-0.0154214395673318,0,0,0
2021-08-15,-0.00201377469060127,0,0,0
2021-08-16,-0.0230972039927408,0,0,0
2021-08-17,-0.0266103277588527,0,0,0
2021-08-18,0.000208945648493497,0,0,0
2021-08-19,0.0449495565754816,0,0,0
2021-08-20,0.0533383624332675,0,0,0
2021-08-21,-0.0102013899401108,0,0,0
2021-08-22,0.00851209220591542,0,0,0
2021-08-23,0.00505693126529927,0,0,0
2021-08-24,-0.0373610060057761,0,0,0
2021-08-25,0.0268892743558542,0,0,0
2021-08-26,-0.0444555030189147,0,0,0
2021-08-27,0.0464256551873081,0,0,0
2021-08-28,-0.00356351225994977,0,0,0
2021-08-29,-0.00261142576903595,0,0,0
2021-08-30,-0.0372869556016333,0,0,0
2021-08-31,0.00250797824579152,0,0,0
2021-09-01,0.0356539665870308,0,0,0
2021-09-02,0.00889527854361916,0,0,0
2021-09-03,0.0151646633397,0,0,0
2021-09-04,-0.00167142477697979,0,0,0
2021-09-05,0.036222989665486,0,0,0
2021-09-06,0.0173728411647218,0,0,0
2021-09-07,-0.11668618261667,0,0,0
2021-09-08,-0.0175529659288571,0,0,0
2021-09-09,0.00750364957921157,0,0,0
2021-09-10,-0.0338508342130961,0,0,0
2021-09-11,0.00717095956400016,0,0,0
2021-09-12,0.0186751039448101,0,0,0
2021-09-13,-0.0238454311568699,0,0,0
2021-09-14,0.0471730465973756,0,0,0
2021-09-15,0.0212096353194688,0,0,0
2021-09-16,-0.00800323656818058,0,0,0
2021-09-17,-0.00921408318982841,0,0,0
2021-09-18,0.0207713661369393,0,0,0
2021-09-19,-0.0220032032815176,0,0,0
2021-09-20,-0.0937147299741437,0,0,0
2021-09-21,-0.0544908522258218,0,0,0
2021-09-22,0.0666905113136806,0,0,0
2021-09-23,0.029900811262543,0,0,0
2021-09-24,-0.0468787411821712,0,0,0
2021-09-25,-0.00327393879868154,0,0,0
2021-09-26,0.0114238968982114,0.00210433543130464,0.00198968329601266,0.00223879283911048
2021-09-27,-0.0237631810423178,0.00197117861786058,0.00187309080627625,0.0018465876139289
2021-09-28,-0.0269526374133875,0.00184467031170005,0.00180601691476535,0.00162809840765577
2021-09-29,0.0120591420384475,0.00176647848987902,0.00160159193335176,0.00148690798153961
2021-09-30,0.053905577976213,0.00171697628838649,0.00164767979022556,0.00125398003567562
2021-10-01,0.0939629815441858,0.00160960008017643,0.00167350289295024,0.00161854032317998
2021-10-02,-0.0105811900571933,0.00171311615948769,0.00242668393958526,0.00337912229128061
2021-10-03,0.0117935426656093,0.00225849702910393,0.00213845520175847,0.00274094128486565
2021-10-04,0.0210411771061949,0.00210689561694925,0.0020095798671484,0.00224097574279088
2021-10-05,0.0446373705846579,0.00196882107620297,0.00192240567743741,0.00190049429316916
2021-10-06,0.0720063432706084,0.00186869659449687,0.00197499936957308,0.00191798295156222
2021-10-07,-0.0280454112515045,0.00188342459254502,0.00214818824385414,0.00261165814007344
2021-10-08,0.00308548914159168,0.00214448938993657,0.00187828060657081,0.00227107317391556
2021-10-09,0.0183343879182853,0.002047284315739,0.00164167075291477,0.00185347773378482
2021-10-10,-0.00530469987669235,0.00191364826826706,0.00164667560900496,0.00157702372485385
2021-10-11,0.0501726773419886,0.00181064529234125,0.00150774892634985,0.00131099786206772
2021-10-12,-0.0259896949567153,0.00169694572408155,0.00158424778641877,0.0015730131585127
2021-10-13,0.0241723573039216,0.0017493397417858,0.00164914608396011,0.00143461860365278
2021-10-14,-0.000332301968258619,0.00167802751536854,0.00154303579809335,0.001286193483557
2021-10-15,0.0726999062160996,0.00160102112988216,0.00148701624412983,0.00107144228996947
2021-10-16,-0.0130048845469819,0.00150447066958171,0.00206144908385299,0.00209860087269561
2021-10-17,0.0106657743435417,0.00175614581639275,0.00149802854607394,0.00175190229204795
2021-10-18,0.00779536297731198,0.00165348215881827,0.00168439569667707,0.00145721807873658
2021-10-19,0.0359646372913787,0.0015492292267276,0.00158553460572501,0.0012159273620567
2021-10-20,0.0264183860137486,0.0014552171915626,0.00151806118500087,0.0012460597832508
2021-10-21,-0.0594312403714206,0.00144479753874001,0.00149373367203929,0.00115694077347697
2021-10-22,-0.0244952550243305,0.00140640759514818,0.00179954076199023,0.00175818199341331
2021-10-23,0.0098140594579661,0.00157763631821342,0.00152159649504531,0.0015659525014011
2021-10-24,-0.00711536757346209,0.0015395441823393,0.00138200090364814,0.00130544946425237
2021-10-25,0.0359361194644912,0.00144837507008584,0.00136608584664486,0.00109595697764859
2021-10-26,-0.0445746539763778,0.00135918987446217,0.00129030216766317,0.00115077536497422
2021-10-27,-0.0322637670684269,0.00135207128520957,0.0014464745380992,0.00137961126647491
2021-10-28,0.0363509587815489,0.00140547242762877,0.0013785314135439,0.00135220339782298
2021-10-29,0.0273211728378993,0.00142018148853884,0.0014435827561343,0.00135873497495026
2021-10-30,-0.00635745887469596,0.0014094703107707,0.00132105264091622,0.00125521303888704
2021-10-31,-0.00908409279367817,0.00138144077183427,0.00118606843776451,0.00105467849589409
2021-11-01,-0.00636099200315421,0.00129621367183,0.00120537662429218,0.000902783900232292
2021-11-02,0.0372049603187197,0.00122638332868553,0.00118518689980792,0.000770830402927617
2021-11-03,-0.00513034831339354,0.00115746403756642,0.00128998303682064,0.000915925730710799
2021-11-04,-0.0241616388040988,0.00117733282214517,0.0011786867889518,0.000778467689415144
2021-11-05,-0.00748604865098912,0.00110533916865763,0.00127896877331582,0.000782186918904041
2021-11-06,0.00871666156843176,0.00109327062555495,0.00109476354702462,0.000675504368612057
2021-11-07,0.0289088480909445,0.0010321854800064,0.000987769761097493,0.000586083539625201
2021-11-08,0.0650421688463716,0.000972882345690551,0.00112981689034493,0.000656112952487384
2021-11-09,-0.00859907127687976,0.000978502417109653,0.00149444815529531,0.00159577718925005
2021-11-10,-0.0313342572034827,0.00121984466097735,0.0012972895643371,0.00133365180627234
2021-11-11,-0.00166856064421061,0.00114648841838634,0.00126695790984928,0.0013056070216558
2021-11-12,-0.0101171965455311,0.00116235997987807,0.00114028056303832,0.00108680702120603
2021-11-13,0.00401192019383245,0.00109281239771363,0.00106637341776639,0.000932487538640352
2021-11-14,0.0175386773160717,0.00103513617545059,0.00101114695493906,0.000786417624615355
2021-11-15,-0.0296222636128274,0.000972137032694961,0.000986811216511655,0.000716269893423083
2021-11-16,-0.0573941917145326,0.00093333248824339,0.00114462179424567,0.000795778916186627
2021-11-17,0.00475069192860644,0.000951268122635159,0.00129912183301289,0.00146205127383895
2021-11-18,-0.0589278854245308,0.00116029051394584,0.00118533798334932,0.00121295230121035
2021-11-19,0.0201952404606089,0.00109055642113318,0.00145596744912816,0.00177558532334515
2021-11-20,0.0281145133077807,0.00126969211674432,0.00127506611870367,0.00152567360772919
2021-11-21,-0.0183474142138671,0.00121048878883149,0.00114901033882503,0.00139424317838613
2021-11-22,-0.0413544874234937,0.00119812208851112,0.00109530091561327,0.00122364727269619
2021-11-23,0.0227465229877115,0.00115167467402386,0.00115983337517157,0.00136940062950257
2021-11-24,-0.00702795962369507,0.00122289706961917,0.00112511656033738,0.00122348491864226
2021-11-25,0.0313908838384087,0.00116994091071081,0.00103439294614528,0.00103084996245982
2021-11-26,-0.0929584332118019,0.001103337127918,0.00108615552790315,0.00104108551801106
2021-11-27,0.0183411757514556,0.00109903299286895,0.00169754903242575,0.00327055975977345
2021-11-28,0.0456140369458531,0.00163224329493021,0.00144397432553252,0.00268166476555603
2021-11-29,0.00871565839954691,0.0015427425182597,0.00166813352281909,0.00253556890424991
2021-11-30,-0.0143942685501059,0.00159939487404056,0.00142949575958458,0.00206822481212096
2021-12-01,0.00409184006305097,0.00150027589849172,0.00131486132416819,0.00173243963311659
2021-12-02,-0.0123827500980074,0.00142052744992628,0.00129405988673445,0.00142735259414933
2021-12-03,-0.052323955559773,0.0013348299882035,0.00118543814735989,0.00121450197267301
2021-12-04,-0.0866415577831532,0.00126776138410206,0.00132035833859682,0.00159526162885134
2021-12-05,0.00494903028218197,0.00140786713712131,0.00168758691373972,0.00308292649448593
2021-12-06,0.0209464454638688,0.00190762062816968,0.0015333798433956,0.00248653781759255
2021-12-07,0.00291059759849688,0.0017810048966527,0.00148657546590567,0.00209015377308891
2021-12-08,-0.00233049456092616,0.00169922904158658,0.00138005899419897,0.00170763701748279
2021-12-09,-0.0597136382267216,0.00158797707256541,0.00129869380949883,0.00140751188043333
2021-12-10,-0.00855568752878355,0.00149289988485949,0.00150155003276285,0.0019272925466424
2021-12-11,0.0466144194002922,0.00166560469622006,0.0013717212816695,0.00159414041791944
2021-12-12,0.0133526527210073,0.00157630922524558,0.00150991553876481,0.00171912677841004
2021-12-13,-0.0692973753526402,0.00162141066271105,0.00136305297191256,0.00144291773203072
2021-12-14,0.0345241762326722,0.00153617853368432,0.00161471156080815,0.00225687287535848
2021-12-15,0.0107337588163947,0.00179215887882589,0.00158253738932165,0.00204551282505524
2021-12-16,-0.0255482024281832,0.00173545677039763,0.00144939931917828,0.00169028885752622
2021-12-17,-0.0320232713999662,0.0016334655755258,0.00144449110162664,0.00151827462666159
2021-12-18,0.015130173120065,0.00158233516848875,0.0014224579146102,0.0014551032297631
2021-12-19,-0.00327752710612117,0.00156965944501281,0.00129548838267723,0.00124207611431206
2021-12-20,0.00497739217481019,0.00148249215026694,0.0012463158151183,0.00103708534407155
2021-12-21,0.0412508732374555,0.00139305145421758,0.00120701457224294,0.000872496920360358
2021-12-22,-0.00619054227111526,0.00131190664753667,0.00129303724694826,0.00106707069593121
2021-12-23,0.0452801594542276,0.00134898184122699,0.00120787425019261,0.000901756851875935
2021-12-24,-0.000370061388967002,0.00126749696281196,0.00149697394025529,0.00116623517086769
2021-12-25,-0.00830554886919543,0.00132118827708559,0.00133811103890452,0.00097301285356837
2021-12-26,0.00742932881557401,0.00124290759646531,0.00128062070897879,0.000832413346233496
2021-12-27,-0.00145944527773345,0.00117543841830186,0.00121902402629915,0.00071086053496711
2021-12-28,-0.0643041831297992,0.00110400109115334,0.00110021291194785,0.000604982255796581
2021-12-29,-0.0229581057839621,0.00104534290102084,0.00137354870370301,0.00162745933046694
2021-12-30,0.0140239790234347,0.0012905192314511,0.00118938685819291,0.00144263498065758
2021-12-31,-0.0193698214926741,0.00126822573159913,0.00112511363680417,0.00122615497141574
2022-01-01,0.0320599467817786,0.00119847081605715,0.00110273039092791,0.00109474286550672
2022-01-02,-0.00918805274359258,0.0011540813633743,0.00124155050170014,0.00110255922320841
2022-01-03,-0.0179255747295972,0.00114130600718031,0.00118450220790425,0.000939609492023483
2022-01-04,-0.0133097451918314,0.00108001466157392,0.00126872022424676,0.000854020123715158
2022-01-05,-0.0533458970167047,0.00104799017539923,0.00123147096812323,0.000756380146041399
2022-01-06,-0.00852438625717333,0.00101096252532698,0.00151918200847202,0.0013002887512767
2022-01-07,-0.0358183987906102,0.00116656668846961,0.00128760877932103,0.00109511432606132
2022-01-08,0.00272108619188494,0.001109574264739,0.00135576869411213,0.00117256658221265
2022-01-09,0.00442591939892623,0.00113616241619561,0.00124889826273227,0.000978608155902833
2022-01-10,-0.00100684570321619,0.00107256832627567,0.00122080444592664,0.000823089412080116
2022-01-11,0.0214504004396776,0.00100742358838907,0.00120241739502021,0.00069584110741271
2022-01-12,0.0270902769434116,0.000949262956596405,0.00120717213306555,0.000674703060778742
2022-01-13,-0.0310574808840993,0.000925446357810303,0.00122946119193023,0.000711259082256892
2022-01-14,0.0116761333829025,0.000923493444900802,0.00122939561297353,0.000803646792793707
2022-01-15,0.000564866503495409,0.000938584764983334,0.00117130754582856,0.00070130584971389
2022-01-16,-0.000293189271094008,0.00088230052115787,0.000845204074351238,0.000593337748911079
2022-01-17,-0.0204066313010856,0.000832863271688417,0.00081132014283423,0.000507022503263805
2022-01-18,0.00355986994629554,0.000789442660851341,0.000834886210993217,0.000521206939122434
2022-01-19,-0.0164768030058262,0.000775286084326,0.000789744000290563,0.000449020084560063
2022-01-20,-0.0237827352261952,0.000733993590743758,0.0007701063000555,0.000442364272463776
2022-01-21,-0.10994615987911,0.00071485348143173,0.000780557493780835,0.000500246323041753
2022-01-22,-0.0384262269858517,0.000739207284379315,0.00142524179613129,0.00527741284153421
2022-01-23,0.032902471390134,0.00161022370174681,0.00139298943585145,0.004424510332522
2022-01-24,0.0114067643862032,0.00167156158687409,0.00153593140216442,0.00369348538317296
2022-01-25,0.00809500163855503,0.0016338297876642,0.00145186962154375,0.00297029059980305
2022-01-26,-0.00403917387510333,0.00153608992446221,0.00144483303180898,0.00240232003572558
2022-01-27,0.00948398768784386,0.00143721466191382,0.00137008063576518,0.00195351811142513
2022-01-28,0.0148636502954709,0.00135057138786954,0.001334114423892,0.00161110672238102
2022-01-29,0.0118678204974376,0.0012751788874709,0.00132001925441971,0.00136334046354271
2022-01-30,-0.00749734604885965,0.00121657571247347,0.00127514316994127,0.001152464795886
2022-01-31,0.0153284014936492,0.00116003691474364,0.00108408053962537,0.000969974621199311
2022-02-01,0.00590166573671347,0.00109179039996283,0.00104855963841854,0.000853253615655955
2022-02-02,-0.0475868957877967,0.00103712150448797,0.000871933130514055,0.000723998276935278
2022-02-03,0.0111916370777347,0.000978887107119579,0.00141795005907908,0.00112110956779707
2022-02-04,0.108176446956934,0.00109439889515104,0.0009835388488229,0.000953737886372876
2022-02-05,-0.00462072424678794,0.00103946082506549,0.00196738336214261,0.00434350072285502
2022-02-06,0.0238368201984738,0.00182849407062395,0.00158154712420397,0.003452789756488
2022-02-07,0.0338493333568959,0.00170745832130466,0.00150466271704997,0.00285689751825487
2022-02-08,0.00461978783702577,0.00162854110092558,0.00150777138426621,0.00249262884472585
2022-02-09,0.00745866381930682,0.00161179144243368,0.00141760941347764,0.0020203769819542
2022-02-10,-0.019968761180241,0.00151052599776076,0.00139422932179774,0.00165627323765809
2022-02-11,-0.0261275102636205,0.00142466169197748,0.00127677952116,0.00143725585767319
2022-02-12,-0.00368500362617219,0.00136522286174456,0.00137409181985415,0.00131885607680035
2022-02-13,-0.0038971692535803,0.00133777213348661,0.00131379142026833,0.00109623015459054
2022-02-14,0.0114029437609098,0.00126126485079422,0.00126287459827784,0.000916902747507868
2022-02-15,0.0461474056472824,0.00118328138768295,0.00124550425323044,0.000791043371748519
2022-02-16,-0.0151849105438515,0.0011234641757923,0.00140213496462272,0.00110550841194035
2022-02-17,-0.0796223074196458,0.00121081905996979,0.00127276058598369,0.000966767859553254
2022-02-18,-0.0134493034485352,0.00115720883835585,0.00172205143205482,0.00245874856500133
2022-02-19,0.00261649811292664,0.00157609294748451,0.00141699590169482,0.00200594821866028
2022-02-20,-0.0431407529280499,0.00150479571229075,0.00134730213990517,0.00162550316578104
2022-02-21,-0.0365775661820251,0.00141619699987408,0.00145185079298366,0.00169505851933341
2022-02-22,0.0324907507662182,0.00146998190413931,0.00143180138601644,0.0016421158934508
2022-02-23,-0.0259769663535838,0.00150335039701727,0.00141478384478734,0.0015302730673033
2022-02-24,0.0285078745231431,0.00146922376402308,0.0012881834260222,0.00138680875766809
2022-02-25,0.0230055700671095,0.00142892235636729,0.00128431012439297,0.00128383597182597
2022-02-26,-0.00261566080147446,0.00137893779804882,0.00124788916882346,0.00115543279302868
2022-02-27,-0.0369145713560055,0.00133166820868546,0.00125863397430982,0.000965186490450017
2022-02-28,0.135278714675252,0.00125072660984163,0.00135338991874922,0.00109160721205513
2022-03-01,0.0288026925696254,0.00129458360529787,0.00236949395383761,0.00707331415241503
2022-03-02,-0.0119624345490479,0.00250936367857134,0.00179831499740252,0.00548100200864237
2022-03-03,-0.0333332615882593,0.00244311302965468,0.00166410040618865,0.00422889358491709
2022-03-04,-0.0810549423019875,0.00228634522525819,0.00166784293594366,0.0034885275243877
2022-03-05,0.00634784379342079,0.00223485884783305,0.00225572540054279,0.00401121395921068
2022-03-06,-0.025114798426122,0.00261045672187567,0.00170889357400431,0.00313506092346792
2022-03-07,-0.0113289195068571,0.00242497592310973,0.00166540672799551,0.00259364915227396
2022-03-08,0.0193604394737665,0.00230373955396239,0.00159897345422749,0.00209585988205721
2022-03-09,0.0796500373203131,0.00216314716348201,0.00157207023323195,0.00175358936228192
2022-03-10,-0.0619567610700482,0.00204628450298538,0.00193303477941466,0.00276465740560464
2022-03-11,-0.0177206451442284,0.00239090947081568,0.00189567883824501,0.00293271785585754
2022-03-12,0.00200652840135795,0.00247491699706082,0.00170663275825132,0.00238514138212621
2022-03-13,-0.0269004673903179,0.00234785199044188,0.00160863628345563,0.00191093604478415
2022-03-14,0.0489203168714063,0.00219012109594544,0.00160116402051589,0.00168700087397242
2022-03-15,-0.00990588416998328,0.00210258028935464,0.00167124862691678,0.00182111717226391
2022-03-16,0.0456248114305087,0.00211981583773325,0.00154566586611465,0.00149923192249805
2022-03-17,-0.00478107598504707,0.00198196655664258,0.001601264891667,0.00161164880173647
2022-03-18,0.0203116952414426,0.00198970716744127,0.00148575817720097,0.00132266095651808
2022-03-19,0.01056768257477,0.00185312792647456,0.00147149117557015,0.00116175737509719
2022-03-20,-0.022502352481311,0.00175289058912187,0.00140673804576781,0.000983633319458138
2022-03-21,-0.00631770220599215,0.00164688813301144,0.00138347015108244,0.000926392550510915
2022-03-22,0.0326750703725587,0.00157923944099362,0.00133460707792811,0.000789268038850288
2022-03-23,0.0121678667429066,0.00148621869077752,0.00136816157330405,0.000870055504670129
2022-03-24,0.0255256438082849,0.00146667270007748,0.00130177919876409,0.000757462616000204
2022-03-25,0.00728617422754319,0.00138835507299011,0.00130568899604475,0.000761003484075479
2022-03-26,0.00446071713602336,0.00134687161249444,0.00124493419301322,0.000959305466457877
2022-03-27,0.050733773930828,0.00126995811448987,0.00121120471907927,0.000878618840083946
2022-03-28,0.00626825030601452,0.00119358428557318,0.00150196749320565,0.00105464731238281
2022-03-29,0.0066116967684664,0.0013086860578014,0.00126138078650047,0.00096536768368462
2022-03-30,-0.00776298439687828,0.00123597767189189,0.00121510496313774,0.000885254806704002
2022-03-31,-0.0336535992569278,0.00116597669700343,0.00118787045706368,0.000818407169635652
