"Date","Adjusted","Log_Returns"
"2018-03-23",6.47259521484375,0.138064750757549
"2018-03-26",6.55591869354248,1.27911157551959
"2018-03-27",6.38034009933472,-2.7146855923841
"2018-03-28",6.30891752243042,-1.12572907404547
"2018-03-29",6.37141132354736,0.98568905992571
"2018-04-02",6.21964025497437,-2.41089346428494
"2018-04-03",6.16309833526611,-0.913244065824936
"2018-04-04",6.06489372253418,-1.6062608434531
"2018-04-05",6.29403877258301,3.7085939703543
"2018-04-06",6.3327260017395,0.612783256958216
"2018-04-09",6.10953426361084,-3.5880246428043
"2018-04-10",6.36843729019165,4.15035711166298
"2018-04-11",6.487473487854,1.85190457064555
"2018-04-12",6.45176124572754,-0.552000694669874
"2018-04-13",6.30891752243042,-2.23890425850961
"2018-04-16",6.13631582260132,-2.77395791238466
"2018-04-17",6.25832843780518,1.96885935628877
"2018-04-18",6.487473487854,3.59600350927538
"2018-04-19",6.60650873184204,1.8182172742931
"2018-04-20",6.65412378311157,0.718144565938128
"2018-04-23",6.68983507156372,0.535244062090223
"2018-04-24",6.6660270690918,-0.356518020908525
"2018-04-25",6.46664047241211,-3.03673139121023
"2018-04-26",6.7344708442688,4.05825120033518
"2018-04-27",6.75828075408936,0.35292926519086
"2018-04-30",6.83565330505371,1.1383516522766
"2018-05-02",6.72554636001587,-1.62388826001789
"2018-05-03",6.68090677261353,-0.665944257355577
"2018-05-04",6.62734079360962,-0.805008593515688
"2018-05-07",6.74042367935181,1.69191465823524
"2018-05-08",6.81779861450195,1.14138525655647
"2018-05-09",7.37429141998291,7.84631830115499
"2018-05-10",7.66295528411865,3.83978977105348
"2018-05-11",7.57070255279541,-1.21118460284806
"2018-05-14",7.8087739944458,3.0962101939207
"2018-05-15",7.9724497795105,2.07438480825863
"2018-05-16",8.15100288391113,2.21491522554746
"2018-05-17",7.72247266769409,-5.40063664266199
"2018-05-18",7.63319730758667,-1.16278047298568
"2018-05-21",7.4546422958374,-2.36698364799768
"2018-05-22",7.36816787719727,-1.1667881957184
"2018-05-23",6.93878173828125,-6.00428662543295
"2018-05-24",5.98756742477417,-14.7440993478758
"2018-05-25",5.90407609939575,-1.40422469170942
"2018-05-28",5.04231882095337,-15.7776916879353
"2018-05-29",5.75498247146606,13.2199936577238
"2018-05-30",5.65956497192383,-1.67189671999624
"2018-06-01",4.81868124008179,-16.0846740193106
"2018-06-04",5.22719526290894,8.13745666415648
"2018-06-05",4.94690084457397,-5.51135671276386
"2018-06-06",4.86937189102173,-1.57963348709484
"2018-06-07",4.69940567016602,-3.5528906062974
"2018-06-08",4.54733228683472,-3.28952971341536
"2018-06-11",4.59504127502441,1.04369879325719
"2018-06-12",4.60995101928711,0.323949370623167
"2018-06-13",4.52347660064697,-1.89363744408382
"2018-06-14",4.50260305404663,-0.462517163814713
"2018-06-15",4.46383905410767,-0.864651574794517
"2018-06-18",4.32369136810303,-3.18996494915627
"2018-06-19",4.59802293777466,6.15168942201441
"2018-06-20",4.83358860015869,4.99627582194804
"2018-06-21",4.50260305404663,-7.09334872001166
"2018-06-22",4.50558471679688,0.0661989499994409
"2018-06-25",4.68151569366455,3.83042481742359
"2018-06-26",4.78289842605591,2.14248043580139
"2018-06-27",4.93497276306152,3.1300425711863
"2018-06-28",4.94988203048706,0.301659033802615
"2018-06-29",5.1258111000061,3.49250318461924
"2018-07-02",5.209303855896,1.61574540092213
"2018-07-03",5.2182502746582,0.171591935085202
"2018-07-04",5.25104999542236,0.626590645640523
"2018-07-05",5.32559728622437,1.40968159979757
"2018-07-06",5.34945011138916,0.446890097505781
"2018-07-10",5.29279518127441,-1.06472767310277
"2018-07-11",5.19141292572021,-1.93405958260791
"2018-07-12",5.35243320465088,3.05453619729201
"2018-07-13",5.40014171600342,0.887393480691734
"2018-07-16",5.33155918121338,-1.27814722224819
"2018-07-17",5.45381546020508,2.26717234639302
"2018-07-18",5.38224983215332,-1.32089769975787
"2018-07-19",5.4866156578064,1.92051384874108
"2018-07-20",5.75200223922729,4.72364000526095
"2018-07-23",5.74305534362793,-0.155665116795101
"2018-07-24",5.86232948303223,2.05556887533063
"2018-07-25",5.95178604125977,1.51443022162274
"2018-07-26",5.7877836227417,-2.79419252148063
"2018-07-27",5.89513063430786,1.83772696308611
"2018-07-30",5.93091249465942,0.605138492281498
"2018-07-31",5.88022136688232,-0.858367022369322
"2018-08-01",5.96669435501099,1.45986560416129
"2018-08-02",6.08597040176392,1.97931234588917
"2018-08-03",6.29469871520996,3.37216172521375
"2018-08-06",6.27382802963257,-0.332110599504354
"2018-08-07",6.17542409896851,-1.5809139237875
"2018-08-08",6.00545930862427,-2.79086198460361
"2018-08-09",6.06509399414062,0.988109976868068
"2018-08-10",5.84145784378052,-3.75696436013315
"2018-08-13",5.97564172744751,2.27110976617573
"2018-08-14",5.97265148162842,-0.0500531051455644
"2018-08-15",5.69464540481567,-4.76646324208174
"2018-08-16",5.66475296020508,-0.526304521610022
"2018-08-17",5.51827573776245,-2.6197840300183
"2018-08-20",5.48838424682617,-0.543154135140655
"2018-08-21",5.2970666885376,-3.54806914412635
"2018-08-22",5.48539352416992,3.49356243198573
"2018-08-23",5.36581945419312,-2.20397314903706
"2018-08-24",5.47044610977173,1.93110636434466
"2018-08-27",5.59300804138184,2.21570847713024
"2018-08-28",5.48539352416992,-1.94284169243784
"2018-08-29",5.76937675476074,5.04752232408774
"2018-08-30",5.61991262435913,-2.62479433954761
"2018-08-31",5.7574200630188,2.41733521244833
"2018-09-03",5.67969846725464,-1.35913240691996
"2018-09-04",5.57507228851318,-1.85928607613979
"2018-09-05",5.60496377944946,0.534731050603132
"2018-09-06",5.67670869827271,1.27190159373514
"2018-09-10",5.7574200630188,1.41178583872148
"2018-09-11",5.53023147583008,-4.02597957868296
"2018-09-12",5.66475296020508,2.40336125899407
"2018-09-13",5.59300804138184,-1.27460318486174
"2018-09-14",5.61692380905151,0.426689551261306
"2018-09-17",5.79927062988281,3.19480070669911
"2018-09-18",6.05336284637451,4.28818038192871
"2018-09-19",5.97265148162842,-1.34229969133561
"2018-09-20",5.93976926803589,-0.552067422707991
"2018-09-21",6.02048110961914,1.34968858136852
"2018-09-24",5.97862958908081,-0.697579867428111
"2018-09-25",6.00254344940186,0.399191164346946
"2018-09-26",6.03542804718018,0.546349184949468
"2018-09-27",6.41506719589233,6.10026933331036
"2018-09-28",6.30446577072144,-1.73912380448986
"2018-10-01",6.27756214141846,-0.427652370403808
"2018-10-02",6.82161712646484,8.31148479937538
"2018-10-03",7.11158180236816,4.16281357255479
"2018-10-04",7.18033599853516,0.96214836276276
"2018-10-05",7.16239643096924,-0.250155638184757
"2018-10-08",7.95157861709595,10.4525855105627
"2018-10-09",8.01734256744385,0.823653913450872
"2018-10-10",7.78716468811035,-2.913019079684
"2018-10-11",7.55997753143311,-2.96086073256578
"2018-10-15",7.70346593856812,1.88021313227646
"2018-10-16",7.99043941497803,3.65754044056219
"2018-10-17",7.90673875808716,-1.05303506609888
"2018-10-18",7.68254041671753,-2.87651273321989
"2018-10-19",7.7483057975769,0.852393681347641
"2018-10-22",7.93065404891968,2.32612973382795
"2018-10-23",7.83200550079346,-1.2516902464859
"2018-10-24",7.67656087875366,-2.00469629558677
"2018-10-25",7.86787605285645,2.46165024593625
"2018-10-26",8.25050926208496,4.74867800990619
"2018-10-29",7.89776992797852,-4.36944951543436
"2018-10-30",8.37008190155029,5.80832375602895
"2018-10-31",8.25648880004883,-1.36642571660603
"2018-11-01",8.16680812835693,-1.09212618467316
"2018-11-05",8.4179105758667,3.02834967531256
"2018-11-06",8.1279468536377,-3.50532951870148
"2018-11-07",7.86189794540405,-3.32803059651652
"2018-11-08",7.57791233062744,-3.67903025764051
"2018-11-09",7.61079597473145,0.433001869823446
"2018-11-12",7.57193517684937,-0.511908988660803
"2018-11-13",7.2460994720459,-4.3985352173499
"2018-11-14",7.50318145751953,3.48638046983778
"2018-11-16",7.71243286132812,2.75065590841392
"2018-11-19",7.77221918106079,0.772204847187519
"2018-11-21",7.52410554885864,-3.24437928582237
"2018-11-22",7.54811477661133,0.318589398799585
"2018-11-23",7.31402158737183,-3.15045623823869
"2018-11-26",7.27800512313843,-0.49364681257078
"2018-11-27",7.66215991973877,5.14371147506685
"2018-11-28",7.6171441078186,-0.589240741415997
"2018-11-29",7.55411720275879,-0.830877095334515
"2018-11-30",7.64115428924561,1.14559372519598
"2018-12-03",7.78521299362183,1.86774876546583
"2018-12-04",7.60513877868652,-2.34019905079386
"2018-12-05",7.67116594314575,0.86444433814834
"2018-12-06",7.38004684448242,-3.86886311911592
"2018-12-07",7.43406963348389,0.729345264129111
"2018-12-10",7.03490495681763,-5.51892582965243
"2018-12-11",6.98988628387451,-0.641989271581633
"2018-12-12",6.99288654327393,0.0429136550032405
