"Date","Returns","Returns_sq","Sigma_GARCH","Residuals_garch"
2021-06-21,-0.118910456622761,0.0141396966942335,0.00253746359617611,-2.36058768252355
2021-06-22,0.0280945243199398,0.000789302296763689,0.0034228890164209,0.480203448296767
2021-06-23,0.0353126837670956,0.0012469856348349,0.00321045274029859,0.623228900920463
2021-06-24,0.0288285483794493,0.000831085201666249,0.00309581930443444,0.518125506742089
2021-06-25,-0.0930105212036931,0.00865095705458264,0.00293948533701075,-1.7155225416044
2021-06-26,0.0218959992498124,0.000479434783147785,0.00336605773189446,0.377401819253889
2021-06-27,0.0721885750559537,0.00521119036860906,0.00314618945985366,1.28699255139278
2021-06-28,-0.00593828805066821,3.52632649727089e-05,0.00333124399946336,-0.102886415802675
2021-06-29,0.0402527859480735,0.00162028677658142,0.00310232297485845,0.722690655529762
2021-06-30,-0.0244310331208215,0.000596875379350677,0.00298795966020932,-0.446945395573959
2021-07-01,-0.0449475209203527,0.00202027963688554,0.00282088607056365,-0.846277842264417
2021-07-02,0.00837736526820265,7.01802488368881e-05,0.00280579380440111,0.158153779843025
2021-07-03,0.025786871340955,0.000664962733554966,0.00261586419288396,0.504186318865065
2021-07-04,0.0176510722845968,0.000311560352796061,0.00248513197793946,0.354075897441886
2021-07-05,-0.0462955249800956,0.00214327563318266,0.00233887471311175,-0.957272392178493
2021-07-06,0.0156053477451792,0.00024352687824797,0.00234375527005478,0.322342314551608
2021-07-07,-0.010513575195608,0.000110535263393704,0.00219429146376067,-0.224441554716446
2021-07-08,-0.0295628982722729,0.000873964954256756,0.00205502067015848,-0.652137105728931
2021-07-09,0.0281943573837484,0.000794921788282528,0.00199664906997589,0.630973805780442
2021-07-10,-0.00929733780343511,8.64404902311836e-05,0.00191011420895247,-0.21273009939271
2021-07-11,0.0223179052145461,0.000498088893165464,0.00178986354354634,0.527525511945954
2021-07-12,-0.0348197387278653,0.0012124142050768,0.00169974503438352,-0.844566045883854
2021-07-13,-0.0108442119936658,0.000117596933763565,0.00167596261560532,-0.264890166038285
2021-07-14,0.00275363375006066,7.58249882947313e-06,0.00158531123014515,0.0691590323129322
2021-07-15,-0.0290598411242673,0.000844474366167657,0.00148378217660609,-0.754411257830988
2021-07-16,-0.0156847872614243,0.000246012551436138,0.00145791134239779,-0.410783579737718
2021-07-17,0.00433041913880494,1.87525299177281e-05,0.00139287232611316,0.116031065034328
2021-07-18,0.00816736276590113,6.67058145498282e-05,0.00130573448749756,0.226023922925762
2021-07-19,-0.0299906488321025,0.000899439017370491,0.00122808634629426,-0.855798281616259
2021-07-20,-0.0346166841679896,0.00119831482278634,0.00122370344106584,-0.989571946850876
2021-07-21,0.0760571584840477,0.00578469135666755,0.00125616865496051,2.14593280979077
2021-07-22,0.00444870499411287,1.97909761246448e-05,0.00156302811484085,0.112525308551752
2021-07-23,0.0408497569173232,0.00166870264020439,0.00146821192224748,1.06609302849425
2021-07-24,0.0183840647434543,0.000337973836491519,0.00147703932113858,0.478349706985611
2021-07-25,0.0322513174592967,0.00104014747786034,0.00141251703734016,0.858125114926587
2021-07-26,0.0511434853372776,0.00261565609244433,0.00139167881120294,1.37094746733704
2021-07-27,0.0579145169242299,0.00335409127056691,0.00149758747953077,1.49655036743485
2021-07-28,0.014134814167452,0.000199792971548402,0.00165451523117319,0.347499927526891
2021-07-29,-7.69653271568416e-05,5.92366158435966e-09,0.00156502860747109,-0.00194551229396874
2021-07-30,0.0532797882525404,0.00283873583623554,0.00146510025948915,1.39196660946984
2021-07-31,-0.0177979125551531,0.000316765691320876,0.00156556883085996,-0.449814017843705
2021-08-01,-0.0397652753830737,0.00158127712629169,0.00148365582431128,-1.03237483920146
2021-08-02,-0.0176632319625902,0.000311989763364268,0.00152950296478559,-0.451642716372119
2021-08-03,-0.0243246840587865,0.000591690254559782,0.00146456650553393,-0.635612836371305
2021-08-04,0.0389148428370891,0.00151436499303534,0.00142305053349946,1.03158524002956
2021-08-05,0.0282768967619553,0.000799582890486278,0.00142613724225301,0.748774568670337
2021-08-06,0.0471873871947697,0.00222664951026912,0.00140034175503354,1.26098207018723
2021-08-07,0.0397187939887189,0.00157758259591829,0.0014679824966729,1.03665826497681
2021-08-08,-0.017612704032917,0.000310207343351131,0.00149660779957089,-0.455273146638417
2021-08-09,0.0546297044621671,0.00298440460962372,0.00142400898893074,1.44767970368513
2021-08-10,-0.0145564791035255,0.000211891083891375,0.00152411167061485,-0.372861847341508
2021-08-11,-0.00162444068658729,2.63880754424019e-06,0.00143725740992501,-0.0428485944378194
2021-08-12,-0.0247371083178276,0.000611924527927935,0.00134893568312031,-0.673524362003293
2021-08-13,0.0738086928353905,0.00544772313806903,0.00131249969787619,2.03731371071546
2021-08-14,-0.0154214395673318,0.000237820798328867,0.00158825453481308,-0.386958921820965
2021-08-15,-0.00201377469060127,4.05528850450624e-06,0.00149584297799818,-0.0520676377600603
2021-08-16,-0.0230972039927408,0.000533480832282282,0.00140404959411709,-0.616407885507227
2021-08-17,-0.0266103277588527,0.000708109543433567,0.00135709115430575,-0.722346734668436
2021-08-18,0.000208945648493497,4.3658284024368e-08,0.00133837753097443,0.00571141887511162
2021-08-19,0.0449495565754816,0.00202046263633242,0.00125538175210623,1.26863738706073
2021-08-20,0.0533383624332675,0.0028449809070626,0.00131639196908588,1.47010063782194
2021-08-21,-0.0102013899401108,0.000104068356710194,0.00145050145658851,-0.267855312166571
2021-08-22,0.00851209220591542,7.24557137220061e-05,0.00136500741025173,0.230392753338802
2021-08-23,0.00505693126529927,2.55725538219613e-05,0.00128152160300706,0.14126158824981
2021-08-24,-0.0373610060057761,0.00139584476976364,0.00120367217527859,-1.07687290815622
2021-08-25,0.0268892743558542,0.000723033075384398,0.0012410813698176,0.763271337817508
2021-08-26,-0.0444555030189147,0.00197629174866473,0.00120205104921549,-1.28222450559573
2021-08-27,0.0464256551873081,0.00215534145957083,0.00126558015248876,1.30500811957675
2021-08-28,-0.00356351225994977,1.26986196268123e-05,0.00130807179156235,-0.0985286352223448
2021-08-29,-0.00261142576903595,6.819544547185e-06,0.00122683929314407,-0.0745562140957888
2021-08-30,-0.0372869556016333,0.00139031705803817,0.00115426799904086,-1.09749764724307
2021-08-31,0.00250797824579152,6.28995488136351e-06,0.00119204189915571,0.0726403628262548
2021-09-01,0.0356539665870308,0.00127120533338911,0.00111956440972098,1.06557325399528
2021-09-02,0.00889527854361916,7.91259803685714e-05,0.001141403595177,0.263293376452948
2021-09-03,0.0151646633397,0.000229967014206441,0.00107858923047997,0.461747692137154
2021-09-04,-0.00167142477697979,2.79366078510194e-06,0.00102716763676037,-0.0521514240801723
2021-09-05,0.036222989665486,0.00131210498030591,0.000966948859648411,1.16488362188535
2021-09-06,0.0173728411647218,0.000301815610134652,0.00099489038410509,0.550786430749695
2021-09-07,-0.11668618261667,0.0136156652136509,0.000960987657046668,-3.76409457982646
2021-09-08,-0.0175529659288571,0.000308106612899618,0.00191779786040719,-0.400819733515169
2021-09-09,0.00750364957921157,5.6304757007602e-05,0.00184563112584781,0.174662668639753
2021-09-10,-0.0338508342130961,0.00114587897692252,0.00172878854202268,-0.814138772540655
2021-09-11,0.00717095956400016,5.14226610685254e-05,0.00170850021162998,0.17348812570975
2021-09-12,0.0186751039448101,0.000348759507349462,0.00159850638438118,0.467095668707982
2021-09-13,-0.0238454311568699,0.000568604587057022,0.00152006990067109,-0.611608341135691
2021-09-14,0.0471730465973756,0.00222529632527817,0.0014675419128847,1.23139863721622
2021-09-15,0.0212096353194688,0.000449848630384858,0.0015123242377546,0.545394488675342
2021-09-16,-0.00800323656818058,6.40517955662629e-05,0.00145570680304863,-0.209762909680703
2021-09-17,-0.00921408318982841,8.48993290290785e-05,0.00137026580931467,-0.248914226040861
2021-09-18,0.0207713661369393,0.000431449651194789,0.0012939941717035,0.57742941149982
2021-09-19,-0.0220032032815176,0.000484140954647787,0.001239005765088,-0.625099638186729
2021-09-20,-0.0937147299741437,0.00878245061412667,0.00119838942593274,-2.70712851843008
2021-09-21,-0.0544908522258218,0.00296925297629635,0.00181437624320411,-1.27926325287176
2021-09-22,0.0666905113136806,0.00444762429928016,0.00197344235120294,1.50124586798248
2021-09-23,0.029900811262543,0.000894058514158218,0.00213366913275787,0.647320609615252
2021-09-24,-0.0468787411821712,0.00219761637482499,0.00207232691980773,-1.02978558185103
2021-09-25,-0.00327393879868154,1.07186752575123e-05,0.00210433543130464,-0.0713695688053315
2021-09-26,0.0114238968982114,0.000130505420340964,0.00210433543130464,0.249032937338429
2021-09-27,-0.0237631810423178,0.000564688773249972,0.00197117861786058,-0.535231403753779
2021-09-28,-0.0269526374133875,0.000726444663537536,0.00184467031170005,-0.627540688367368
2021-09-29,0.0120591420384475,0.000145422906703452,0.00176647848987902,0.286920932601589
2021-09-30,0.053905577976213,0.00290581133694958,0.00171697628838649,1.30092289862745
2021-10-01,0.0939629815441858,0.008829041900673,0.00160960008017643,2.34205881142994
2021-10-02,-0.0105811900571933,0.000111961583026446,0.00171311615948769,-0.255647240540273
2021-10-03,0.0117935426656093,0.000139087648605547,0.00225849702910393,0.248161565814906
2021-10-04,0.0210411771061949,0.00044273113401426,0.00210689561694925,0.458404130316511
2021-10-05,0.0446373705846579,0.00199249485271208,0.00196882107620297,1.00599420538319
2021-10-06,0.0720063432706084,0.00518491347120469,0.00186869659449687,1.66571754215815
2021-10-07,-0.0280454112515045,0.000786545092266015,0.00188342459254502,-0.646230861421875
2021-10-08,0.00308548914159168,9.52024324288016e-06,0.00214448938993657,0.0666288122522148
2021-10-09,0.0183343879182853,0.000336149780338166,0.002047284315739,0.405207370409112
2021-10-10,-0.00530469987669235,2.81398407817798e-05,0.00191364826826706,-0.121263405212487
