"Date","Mu_Window"
2024-12-16,0.00108288471662011
2024-12-17,0.00111497318659123
2024-12-18,0.00109265192243776
2024-12-19,0.00112675912610709
2024-12-20,0.00112545418309648
2024-12-23,0.00112534888772422
2024-12-26,0.00112808880222897
2024-12-27,0.00113494176733833
2024-12-30,0.00115000375838469
2025-01-02,0.00118645909999407
2025-01-03,0.00117181731500848
2025-01-06,0.00119186428075709
2025-01-07,0.00120403347828234
2025-01-08,0.00117257894035471
2025-01-09,0.00117578822370128
2025-01-10,0.00114722562375915
2025-01-13,0.00111018949756046
2025-01-14,0.00108952747668991
2025-01-15,0.00109609300088822
2025-01-16,0.00108135274553267
2025-01-17,0.00108804077165811
2025-01-20,0.00107590553547531
2025-01-21,0.00108186543297275
2025-01-22,0.00108526572425599
2025-01-23,0.00108432127842312
2025-01-24,0.00108140991999739
2025-01-27,0.00109143209481628
2025-01-28,0.00108146451738954
2025-01-29,0.0010709928778332
2025-01-30,0.00107638399830131
2025-01-31,0.00109223959697031
2025-02-03,0.00108095886217845
2025-02-04,0.00107147090487795
2025-02-05,0.00108701376564539
2025-02-06,0.00106979042347262
2025-02-07,0.00105943685748491
2025-02-10,0.00106501924935203
2025-02-11,0.00105931011883145
2025-02-12,0.00104336256397043
2025-02-13,0.0010435851501765
2025-02-14,0.00107832024862624
2025-02-17,0.00109294773403253
2025-02-18,0.00110398655878531
2025-02-19,0.00111311351118088
2025-02-20,0.00109094418775867
2025-02-21,0.0010805374536931
2025-02-24,0.00105318848075997
2025-02-25,0.00105293542096352
2025-02-26,0.00105492547219422
2025-02-27,0.00101569036465171
2025-02-28,0.00101152152644668
2025-03-05,0.000977943650724144
2025-03-06,0.000977576870640896
2025-03-07,0.000995389155156282
2025-03-10,0.000998199624132275
2025-03-11,0.000975685917301566
2025-03-12,0.000976178467505183
2025-03-13,0.000991721369253223
2025-03-14,0.00101043426729041
2025-03-17,0.00102246574514489
2025-03-18,0.00102551362607905
2025-03-19,0.000998496423374854
2025-03-20,0.00100600294414167
2025-03-21,0.0010018368056962
2025-03-24,0.000998798573514384
2025-03-25,0.00100262126126599
2025-03-26,0.000997426898703785
2025-03-27,0.000991814834774671
2025-03-28,0.000992825766568739
2025-03-31,0.000997501810787985
2025-04-01,0.0010374556002517
2025-04-02,0.00102732324646639
2025-04-03,0.000974727172720004
2025-04-04,0.000978055772424995
2025-04-07,0.000933752766536842
2025-04-08,0.000909611845224326
2025-04-09,0.000937586551031379
2025-04-10,0.000887931817146253
2025-04-11,0.000918949885621793
2025-04-14,0.000894292429356035
2025-04-15,0.000871555628502052
2025-04-16,0.000860756380356241
2025-04-17,0.000875582720973577
2025-04-22,0.000885838506994592
2025-04-23,0.000896566575978399
2025-04-24,0.000947285063350643
2025-04-25,0.000946677896745901
2025-04-28,0.000924043665329339
2025-04-29,0.000926795152805431
2025-04-30,0.000893388972188999
2025-05-02,0.000915248498662617
2025-05-05,0.000884082962803057
2025-05-06,0.000896936259135682
2025-05-07,0.000895211228401925
2025-05-08,0.000917247569545177
2025-05-09,0.000918645849379647
2025-05-12,0.000940781350708333
2025-05-13,0.000960226789296853
2025-05-14,0.000952660106867506
2025-05-15,0.000953813207903997
2025-05-16,0.000967485982380066
2025-05-19,0.000941333150220961
2025-05-20,0.000957322256429656
2025-05-21,0.00095354336351651
2025-05-22,0.000964446451489158
2025-05-23,0.000963365263924762
2025-05-26,0.000964322779263517
2025-05-27,0.000985105395425324
2025-05-28,0.000998737461832073
2025-05-29,0.000972382271652054
2025-05-30,0.000940216947727807
2025-06-02,0.000946620183307704
2025-06-03,0.000958332665521159
2025-06-04,0.000933322447320678
2025-06-05,0.000929727642353964
2025-06-06,0.000921752465282622
2025-06-09,0.00091882618316432
2025-06-10,0.000947504462890733
2025-06-11,0.000984803143726347
2025-06-12,0.000988282733697835
2025-06-13,0.000999097702387385
2025-06-16,0.00100121520923643
2025-06-17,0.00100541516999417
2025-06-18,0.000992741034368522
2025-06-20,0.000993661439275995
2025-06-23,0.000964155882647148
2025-06-24,0.000958552950066752
