"Date","Open","Close","High","Low","log_return","Parkinson"
2014-08-13,5.2327163498,4.9518718268,5.2804069292,4.9015317707,-0.0511060109297593,0.00199943354874541
2014-08-14,4.9492223501,4.9280265371,5.0472529855,4.856490668,-0.00482704074919529,0.000535387680061054
2014-08-15,5.007510836,5.3148501255,5.325448032,5.007510836,0.0755662018153824,0.00136672783871686
2014-08-18,5.4446744805,5.404932331,5.4923650599,5.2512626863,0.0168071183132456,0.000726810931545898
2014-08-19,5.3545922749,5.5400556392,5.5612514523,5.3439943684,0.0246926125768336,0.000572751776052403
2014-08-20,5.5109113963,5.6592820877,5.6937252839,5.4870661066,0.0212925006556349,0.00049298961489392
2014-08-21,5.6301378448,5.6433852279,5.7414158633,5.5824472654,-0.00281294137716227,0.000284357749138494
2014-08-22,5.6009936018,5.5427051159,5.6486841812,5.4923650599,-0.0180014335101701,0.000284055737200534
2014-08-25,5.6221894149,5.8394464988,5.8420959754,5.5956946485,0.0521533450917572,0.000669746933208804
2014-08-26,5.8367970221,5.7864569661,5.9666213771,5.7705601063,-0.00911583341544272,0.00040263481434822
2014-08-27,5.8685907417,6.0514046294,6.1494352648,5.8023538259,0.04477023391392,0.00121735076792558
2014-08-28,6.0116624799,6.0408067228,6.1812289844,5.974569807,-0.00175284883877908,0.000417061997737414
2014-08-29,6.133538405,6.1865279377,6.2501153768,5.9878171902,0.0238364481699664,0.000662951923228669
2014-09-01,6.3454965356,6.313702816,6.5150630401,6.3084038628,0.0203483069835958,0.000374755680628331
2014-09-02,6.3587439188,6.5071146102,6.5971968157,6.1997753208,0.0301738121689746,0.00139232991612826
2014-09-03,6.5812999559,6.3454965356,6.5918978625,6.2527648535,-0.0251507794217224,0.00100616949871372
2014-09-04,6.1176415452,6.0381572462,6.3587439188,6.0381572462,-0.0496464805981835,0.000965234572050054
2014-09-05,6.0275593397,6.0461056761,6.1732805545,5.9427760874,0.00131550117659063,0.000522294497286044
2014-09-08,6.2050742741,5.7493642932,6.2739606665,5.7493642932,-0.0503250838916772,0.00274996757376048
2014-09-09,5.6990242372,5.6910758073,5.8791886482,5.5956946485,-0.0101899909019118,0.000880932216847976
2014-09-10,5.6062925551,5.5506535458,5.6910758073,5.4579218636,-0.0249836232653964,0.000631124538829894
2014-09-11,5.6115915083,5.6195399382,5.7573127231,5.5639009289,0.0123341221988629,0.000421152116363893
2014-09-12,5.5294577327,5.3360459385,5.5639009289,5.2592111162,-0.0517648812840808,0.00114397263363969
2014-09-15,5.3651901815,5.4446744805,5.4738187234,5.3148501255,0.0201530536618131,0.000313274010865255
2014-09-16,5.5003134898,5.7096221437,5.9295287043,5.48441663,0.0475148755926836,0.00219625273463051
2014-09-17,5.9162813211,5.8606423118,5.9692708538,5.7917559194,0.0261063601094922,0.000328715224946068
2014-09-18,5.7891064427,5.6407357513,5.8606423118,5.6115915083,-0.0382446977444662,0.000680128433219901
2014-09-19,5.5639009289,5.5400556392,5.664581041,5.4817671533,-0.0180099654742992,0.000388155361434229
2014-09-22,5.4181797141,5.455272387,5.455272387,5.2141700134,-0.0154219923917094,0.000736956653508455
2014-09-23,5.325448032,5.3333964619,5.5639009289,5.2724584993,-0.0225942813860767,0.00104405357663128
2014-09-24,5.2857058825,5.3598912282,5.4605713403,5.2565616395,0.00495541152266198,0.00052290629385179
2014-09-25,5.375788088,5.2565616395,5.404932331,5.2565616395,-0.0194665493267171,0.000279441386107666
2014-09-26,5.2724584993,5.5480040691,5.6274883681,5.245963733,0.0539611035839743,0.00177763037685532
2014-09-29,5.0393045556,4.9280265371,5.1002425182,4.9280265371,-0.118499624707595,0.000425554200425553
2014-09-30,4.8988822941,4.7929032288,4.9412739202,4.7028210233,-0.0278022813171006,0.000882335672763161
2014-10-01,4.6895736401,4.5279555655,4.7319652662,4.5279555655,-0.0568658022833301,0.000700490407074425
2014-10-02,4.6100893411,4.5835945748,4.6948725934,4.4670176029,0.0122130043785571,0.000892689833817451
2014-10-03,4.6630788738,4.8617896212,4.906830724,4.567697715,0.0589230729870967,0.00184999526280744
2014-10-06,5.6963747606,5.4022828543,5.6963747606,5.3227985554,0.105415010087167,0.00165946411866898
2014-10-07,5.5241587794,5.6195399382,5.7732095829,5.4685197702,0.0394281839919292,0.00106031989805672
2014-10-08,5.7758590596,5.5241587794,5.7891064427,5.3016027423,-0.0171188203351604,0.00279107570130646
2014-10-09,5.6407357513,5.6168904616,5.8023538259,5.6168904616,0.0166472334423781,0.000380620748941511
2014-10-10,5.5374061626,5.3042522189,5.6009936018,5.3042522189,-0.057269407795801,0.00106874549744592
2014-10-13,5.6592820877,5.8632917884,5.9401266108,5.5930451719,0.100202380171718,0.00130738083519582
2014-10-14,5.7811580128,5.7361169101,5.9692708538,5.6698799943,-0.0219286996014376,0.000954994002852476
2014-10-15,5.4579218636,5.3386954152,5.5321072093,5.1982731536,-0.0718011660509185,0.00139728802273734
2014-10-16,5.036655079,4.9412739202,5.166479434,4.9412739202,-0.0773581423174307,0.000716418950099726
2014-10-17,5.1320362378,5.0578508921,5.1744278639,4.9412739202,0.0233184916589313,0.000766693676476506
2014-10-20,5.0128097893,4.747862126,5.0313561257,4.7346147429,-0.0632472302029199,0.00133280723410968
2014-10-21,4.4352238834,4.4193270236,4.596841958,4.3451416778,-0.0717070106006271,0.00114367775479178
2014-10-22,4.4537702198,4.4007806871,4.5703471916,4.3398427246,-0.00420547332130894,0.000965946630049239
2014-10-23,4.3371932479,4.0828434912,4.358389061,4.0828434912,-0.074988274284022,0.00153836123054072
2014-10-24,4.1861730799,4.3186469115,4.4749660329,4.1119877341,0.0561484584755082,0.00258092481058161
2014-10-27,3.709267286,3.7861021083,3.8655864073,3.6456798468,-0.13160511587167,0.00123729385451848
2014-10-28,3.9477201829,3.9821633791,3.9954107623,3.8761843138,0.050488211815902,0.000331024921921263
2014-10-29,3.9132769867,3.7145662392,3.91857594,3.7119167626,-0.0695633221549643,0.0010587446005975
2014-10-30,3.8682358839,3.7940505382,3.8920811736,3.7119167626,0.0211722799301915,0.000810197960057619
2014-10-31,3.8629369307,4.048400295,4.048400295,3.8072979214,0.0648876222180186,0.00135981793705601
2014-11-03,3.9636170427,3.9344727998,4.0007097156,3.8549885008,-0.028544918486439,0.000496535338250597
2014-11-04,3.9742149492,3.9265243699,3.9821633791,3.8072979214,-0.00202224538112792,0.000727300173482587
2014-11-05,3.8417411176,3.8152463513,3.8735348372,3.7967000148,-0.0287494132911856,0.000144777960202475
2014-11-06,3.7834526317,3.7251641458,3.7834526317,3.6509788,-0.0238943201949247,0.000458174756144762
2014-11-07,3.7755042018,3.780803155,3.8761843138,3.5820924076,0.0148255450824104,0.00224550578108836
2014-11-10,3.7887515849,3.7039683327,3.8072979214,3.6880714729,-0.0205316946692886,0.00036509588438086
2014-11-11,3.6589272299,3.709267286,3.709267286,3.6218345571,0.00142959281885083,0.000205222646880309
2014-11-12,3.7013188561,3.7384115289,3.839091641,3.6642261832,0.0078264362330323,0.000783850429336052
2014-11-13,3.7940505382,3.6032882206,3.8072979214,3.6032882206,-0.0368139731300723,0.00109393257705342
2014-11-14,3.4178248563,3.4973091553,3.5317523516,3.4045774732,-0.0298529631463173,0.000485081901444192
2014-11-17,3.4628659591,3.3383405574,3.5105565385,3.3171447443,-0.0465200156144689,0.00115830741205878
2014-11-18,3.3807321835,3.2985984079,3.4045774732,3.1793719594,-0.011976191048881,0.00168926788321046
2014-11-19,3.2853510247,3.3860311368,3.4363711928,3.261505735,0.0261608260433688,0.000983797409357906
2014-11-21,3.4469690993,3.7887515849,3.7914010616,3.4469690993,0.112378088291318,0.00327156886697782
2014-11-24,3.8735348372,3.7649062953,4.0431013417,3.7357620523,-0.00631359513157287,0.00225439845281857
2014-11-25,3.8258442578,3.7490094355,3.9556686128,3.6695251365,-0.00423131802051338,0.0020335199467884
2014-11-26,3.8258442578,3.7357620523,3.8496895475,3.6986693794,-0.00353982671467743,0.000577637347799631
2014-11-27,3.7622568186,3.5608965945,3.8735348372,3.5317523516,-0.0479394622983208,0.00307756797888426
2014-11-28,3.5635460712,3.39133009,3.5926903141,3.39133009,-0.0487901641694321,0.00119991828825646
2014-12-01,3.340990034,3.2641552116,3.3621858471,3.2350109687,-0.0382212128278567,0.000536248299772639
2014-12-02,3.311845791,3.2138151556,3.3277426508,3.2032172491,-0.0155422351422422,0.000524616181264247
2014-12-03,3.2482583518,3.3727837536,3.39133009,3.2350109687,0.0482796896226447,0.000803179000205093
2014-12-04,3.3886806134,3.2403099219,3.3886806134,3.2244130622,-0.0400694628881982,0.000890527729185445
2014-12-05,3.2641552116,3.2482583518,3.2774025948,3.1926193426,0.00244998080948797,0.000247760972021213
2014-12-08,3.2191141089,3.0468981278,3.2191141089,3.0230528381,-0.0639948951086643,0.00142420714300467
2014-12-09,2.9409190624,3.0098054549,3.0177538848,2.8640842401,-0.0122486220894313,0.000985195140903233
2014-12-10,3.0071559783,2.8693831934,3.0098054549,2.8667337167,-0.0477783522660859,0.000855481525356219
2014-12-11,2.8879295298,2.8667337167,2.9250222026,2.7342598851,-0.000923787617980013,0.00164046196821606
2014-12-12,2.821692614,2.6786208758,2.8322905205,2.6786208758,-0.0678712403749489,0.00112235192638459
2014-12-15,2.7051156421,2.4322195489,2.7263114552,2.4322195489,-0.0964978284188912,0.00469927607166334
2014-12-16,2.2785499042,2.4852090816,2.6282808198,2.2679519977,0.02155255840353,0.00784187995541912
2014-12-17,2.5170028012,2.5593944273,2.61238396,2.482559605,0.0294138851987124,0.000937122078362883
2014-12-18,2.6203323899,2.5064048947,2.742208315,2.4852090816,-0.0209212651381713,0.00349272493474322
2014-12-19,2.6362292497,2.6044355301,2.6441776796,2.5355491376,0.038366551088997,0.000634711101312557
2014-12-22,2.6229818665,2.7342598851,2.7342598851,2.5726418105,0.0486448258906583,0.00133887782022762
2014-12-23,2.7475072682,2.9064758662,2.9117748195,2.6998166889,0.0610805142216202,0.00206023103228048
2014-12-26,2.8799810999,2.7289609318,2.8826305765,2.7051156421,-0.0630203790520164,0.00145701263862879
2014-12-29,2.6892187823,2.7236619785,2.792548371,2.6653734926,-0.00194363522118966,0.000783573619085407
2014-12-30,2.691868259,2.6547755861,2.742208315,2.6547755861,-0.0256171643505869,0.000378700916740021
2015-01-02,2.6468271562,2.4799101283,2.6468271562,2.4799101283,-0.0681378051804985,0.00153038517935995
2015-01-05,2.4216216424,2.2811993809,2.4348690256,2.273250951,-0.0835209720235874,0.00170137757074759
2015-01-06,2.3076941472,2.2070140351,2.3394878668,2.1301792128,-0.0330608622969889,0.00316835676041578
2015-01-07,2.2679519977,2.2970962407,2.3129931005,2.214962465,0.0400053346510135,0.000676440497287684
2015-01-08,2.3288899603,2.4322195489,2.4878585582,2.3156425771,0.0571584138085078,0.00185600014832977
2015-01-09,2.4375185022,2.4905080349,2.4905080349,2.3659826331,0.0236824846751387,0.000948933403071506
2015-01-12,2.4560648386,2.3606836798,2.5381986142,2.3288899603,-0.0535354478310493,0.00267144538858273
2015-01-13,2.3580342032,2.3845289695,2.4878585582,2.3447868201,0.0100503358556193,0.00126522059053501
2015-01-14,2.35273525,2.3156425771,2.373931063,2.2891478108,-0.0293143876462232,0.000477029113745452
2015-01-15,2.3845289695,2.4746111751,2.4878585582,2.3500857733,0.0663960625853285,0.00117061628743383
2015-01-16,2.5064048947,2.5011059414,2.5514459974,2.4481164087,0.0106497279051856,0.000616429834293574
2015-01-19,2.4772606517,2.4348690256,2.5276007077,2.424271119,-0.0268400437811995,0.00062836392220264
2015-01-20,2.5434975675,2.4693122218,2.6097344833,2.424271119,0.0140466923188877,0.00196000256105567
2015-01-21,2.503755418,2.6017860534,2.6044355301,2.4693122218,0.0522584936528738,0.00102372367813244
2015-01-22,2.6759713992,2.7157135486,2.7713525579,2.6415282029,0.0428565832143678,0.000830226437289736
2015-01-23,2.6786208758,2.6494766328,2.7581051748,2.6176829132,-0.0246926125830071,0.000984826655017866
2015-01-26,2.5938376235,2.6256313431,2.6415282029,2.5593944273,-0.00904074465397718,0.000359856657287503
2015-01-27,2.5752912871,2.6945177356,2.7475072682,2.5249512311,0.0258978617361358,0.0025736129485813
2015-01-28,2.4984564648,2.3924773994,2.5276007077,2.3712815864,-0.118889842655001,0.00146994019941368
2015-01-29,2.3977763527,2.3182920537,2.4057247826,2.2096635118,-0.0314986670516803,0.00260654096351855
2015-01-30,2.1725708389,2.1672718856,2.2096635118,2.1407771193,-0.0673615497688942,0.000361782479237557
2015-02-02,2.2414572314,2.294446764,2.2997457173,2.1540245025,0.057022571971623,0.0015455198194275
2015-02-03,2.3871784462,2.6494766328,2.6494766328,2.3871784462,0.143870370421794,0.00391982657403853
2015-02-04,2.7289609318,2.6547755861,2.8561358102,2.532899661,0.00199800267563076,0.00520278110308851
2015-02-05,2.61238396,2.5964871002,2.7263114552,2.5699923338,-0.0222007099715827,0.00125749215675743
2015-02-06,2.5964871002,2.4163226891,2.5991365768,2.3500857733,-0.0719125816174823,0.00365940487104329
2015-02-09,2.3315394369,2.4587143153,2.5090543713,2.3103436238,0.0173917427425513,0.00245541124518332
2015-02-10,2.4428174555,2.3633331565,2.5964871002,2.3633331565,-0.0395656002133042,0.00319277718664059
2015-02-11,2.3686321097,2.3924773994,2.4348690256,2.3341889135,0.0122564208113446,0.000643170008376217
2015-02-12,2.4772606517,2.5170028012,2.5276007077,2.4560648386,0.0507394312011837,0.00029729262529979
2015-02-13,2.5646933806,2.6468271562,2.6759713992,2.5593944273,0.0502927940504675,0.000715565839817684
2015-02-18,2.691868259,2.6812703524,2.7395588383,2.6600745394,0.0129290711888519,0.000312659357802726
2015-02-19,2.6388787263,2.583239717,2.6415282029,2.5567449507,-0.0372463788442084,0.000383842904025191
2015-02-20,2.6017860534,2.5620439039,2.6229818665,2.5249512311,-0.0082389755591647,0.000523283924184025
2015-02-23,2.5302501844,2.5143533246,2.5408480909,2.4878585582,-0.0187896968075431,0.000160204335475436
2015-02-24,2.5567449507,2.61238396,2.6203323899,2.5408480909,0.038247555986415,0.000342221916463091
2015-02-25,2.4110237359,2.4852090816,2.4878585582,2.3845289695,-0.049906405605552,0.000649038612330563
2015-02-26,2.4905080349,2.4560648386,2.5223017545,2.4269205957,-0.0117963834561694,0.000535961196266978
2015-02-27,2.4640132685,2.5355491376,2.554095474,2.4110237359,0.0318498258934807,0.00119856992344474
2015-03-02,2.5011059414,2.4905080349,2.5726418105,2.4560648386,-0.0179235161657027,0.000775609484376009
2015-03-03,2.5673428572,2.5434975675,2.5964871002,2.5223017545,0.0210534091752466,0.000303065971082671
2015-03-04,2.4931575115,2.4401679788,2.503755418,2.4401679788,-0.0414732482148992,0.000238683084941101
2015-03-05,2.4666627452,2.4587143153,2.4852090816,2.4269205957,0.00757169655955369,0.000203161406627852
2015-03-06,2.4375185022,2.4481164087,2.4772606517,2.4295700723,-0.00431966117251121,0.000136290296290495
2015-03-09,2.4189721658,2.3606836798,2.4322195489,2.3580342032,-0.0363676441784391,0.000346069397434101
2015-03-10,2.3394878668,2.2653025211,2.3792300163,2.2547046145,-0.0412429584988229,0.00104231690166599
2015-03-11,2.2970962407,2.3288899603,2.3394878668,2.273250951,0.027683428753238,0.000297520379480121
2015-03-12,2.3765805396,2.2520551379,2.4057247826,2.2361582781,-0.0335485482214762,0.00192687197512112
2015-03-13,2.1858182221,2.1990656052,2.2229108949,2.1619729324,-0.023810648713513,0.000278669948161079
2015-03-16,2.2494056613,2.2414572314,2.2520551379,2.1699213623,0.0190936588493358,0.000497834687801378
2015-03-17,2.2123129884,2.3553847266,2.3659826331,2.2043645585,0.049577875902161,0.00180558634416794
2015-03-18,2.3447868201,2.4560648386,2.4613637919,2.2970962407,0.0418563300323484,0.00172064179116554
2015-03-19,2.4322195489,2.3580342032,2.4454669321,2.3447868201,-0.040732102833997,0.000637489156390306
2015-03-20,2.4057247826,2.4772606517,2.4772606517,2.373931063,0.0493250665720263,0.000654724277524149
2015-03-23,2.4640132685,2.4772606517,2.5011059414,2.4375185022,0,0.000239195611825121
2015-03-24,2.482559605,2.4878585582,2.503755418,2.4428174555,0.00426894990698002,0.000218970453187342
2015-03-25,2.5567449507,2.6070850067,2.6203323899,2.5249512311,0.0468104178531815,0.000495884574564725
2015-03-26,2.6282808198,2.4772606517,2.6388787263,2.4693122218,-0.0510793677601616,0.00159088803548095
2015-03-27,2.4640132685,2.4852090816,2.5461470441,2.4295700723,0.00320341971814012,0.000792223432811766
2015-03-30,2.5170028012,2.5752912871,2.583239717,2.4958069881,0.0356058554478393,0.000427606208365758
2015-03-31,2.5381986142,2.5779407637,2.6282808198,2.5090543713,0.00102827771283513,0.00077732015157568
2015-04-01,2.6309302964,2.7051156421,2.7475072682,2.6150334366,0.0481537359883866,0.000880785725896302
2015-04-02,2.6945177356,2.8402389504,2.8402389504,2.6945177356,0.0487435234754614,0.0010005154411308
2015-04-06,2.8614347635,2.8322905205,2.9117748195,2.8322905205,-0.00280243060622895,0.000276282855917164
2015-04-07,2.8084452308,2.8852800531,2.9038263896,2.7713525579,0.0185362118882678,0.000786381723294123
2015-04-08,2.9409190624,2.8084452308,3.001857025,2.7793009878,-0.026990935808799,0.00214019319270244
2015-04-09,2.8349399971,3.0627949875,3.0654444642,2.8031462775,0.0866968621093305,0.00288586726630294
2015-04-10,3.052197081,3.13168138,3.160825623,2.9859601652,0.0222421487489133,0.00116820978677165
2015-04-13,3.1714235295,3.2509078285,3.3780827069,3.1528771931,0.0373642467518944,0.00171681298352158
2015-04-14,3.3568868938,3.3091963144,3.3754332302,3.1714235295,0.0177710654078443,0.00140181841524878
2015-04-15,3.3648353237,3.5317523516,3.5449997347,3.3038973611,0.0650888100651913,0.00178934969463636
2015-04-16,3.5105565385,3.4257732862,3.5317523516,3.3171447443,-0.030466941431859,0.00141745043065875
2015-04-17,3.340990034,3.4469690993,3.5079070619,3.3171447443,0.00616809975157454,0.00112764935939766
2015-04-20,3.5052575852,3.4681649124,3.5449997347,3.4496185759,0.0061302874081878,0.000268303000436758
2015-04-22,3.4946596787,3.4761133423,3.521154445,3.3542374172,0.00228920359455209,0.0008506513665763
2015-04-23,3.2588562584,3.4231238096,3.5132060151,3.1502277164,-0.0153612851740453,0.00428943340736557
2015-04-24,3.4946596787,3.5132060151,3.6509788,3.4920102021,0.0259754863987665,0.000714793667897396
2015-04-27,3.4310722395,3.3330416041,3.4761133423,3.3303921275,-0.0526437334761905,0.000661461302369805
2015-04-28,3.3807321835,3.3860311368,3.4098764264,3.2456088752,0.0157731976899123,0.00087921496039824
2015-04-29,3.3330416041,3.3966290433,3.4257732862,3.3197942209,0.00312500253387459,0.000356163324110495
2015-04-30,3.3992785199,3.4575670058,3.4840617722,3.39133009,0.0177816822601834,0.000262475382230288
2015-05-04,3.5264533983,3.6562777533,3.6695251365,3.5238039217,0.0558804584054594,0.000592214570397088
2015-05-05,3.629782987,3.809947398,3.8708853606,3.6218345571,0.0411697601287146,0.00159511306171858
2015-05-06,3.9079780334,3.6138861272,3.9609675661,3.5953397908,-0.0528316998695796,0.00338307976127068
2015-05-07,3.6562777533,3.629782987,3.7225146691,3.5317523516,0.00438918041957121,0.000998097381989852
2015-05-08,3.7198651925,3.5820924076,3.7331125757,3.5397007815,-0.0132257622217066,0.00102079935891721
2015-05-11,3.6244840337,3.6350819402,3.6642261832,3.5582471179,0.0146845516672945,0.000310674182012651
2015-05-12,3.629782987,3.6536282767,3.7251641458,3.6112366505,0.00508906952674208,0.000347964843412604
2015-05-13,3.6748240897,3.7013188561,3.7437104822,3.6430303701,0.012968481466011,0.000268046403700313
2015-05-14,3.7357620523,3.680123043,3.7702052485,3.6456798468,-0.00574301651271312,0.000406861038987035
2015-05-15,3.6880714729,3.7251641458,3.7410610056,3.6059376973,0.0121647296275145,0.000488104824770719
2015-05-18,3.8788337905,3.6509788,3.8814832671,3.5820924076,-0.0201156208189028,0.00232393480023669
2015-05-19,3.5900408375,3.420474333,3.600638744,3.3886806134,-0.0652160607112614,0.00132761242208798
2015-05-20,3.3807321835,3.4151753797,3.4761133423,3.3462889873,-0.00155038791750274,0.000522537050516249
2015-05-21,3.4072269498,3.5635460712,3.5820924076,3.4072269498,0.0425272891142338,0.000903429166863285
2015-05-22,3.5820924076,3.4655154357,3.6165356038,3.4231238096,-0.0278947600430601,0.00108957159913204
2015-05-25,3.4390206694,3.39133009,3.4469690993,3.370134277,-0.0216391750980707,0.00018328534594313
2015-05-26,3.39133009,3.2827015481,3.4072269498,3.2827015481,-0.032555475270717,0.000499974459657519
2015-05-27,3.311845791,3.3250931742,3.3542374172,3.2562067817,0.0128309699290473,0.000317322280674956
2015-05-28,3.3038973611,3.3568868938,3.3966290433,3.2853510247,0.00951632875705879,0.000400187263480093
2015-05-29,3.3674848003,3.2668046883,3.3860311368,3.2668046883,-0.0272016771517936,0.0004634460038208
2015-06-01,3.2932994546,3.2774025948,3.3515879405,3.2456088752,0.00323886921856672,0.000372366456350375
2015-06-02,3.3250931742,3.4019279966,3.4310722395,3.3038973611,0.0372911118742906,0.000514528187505008
2015-06-03,3.4337217161,3.3992785199,3.470814389,3.370134277,-0.000779119654019512,0.000312530188135539
2015-06-05,3.3330416041,3.3277426508,3.3860311368,3.290649978,-0.0212690175917085,0.000294467623910953
2015-06-08,3.340990034,3.3303921275,3.3833816601,3.3038973611,0.000795861582280469,0.000203835232510422
2015-06-09,3.340990034,3.4363711928,3.4893607254,3.3303921275,0.0313259757220524,0.00078418279435939
2015-06-10,3.5238039217,3.4575670058,3.5608965945,3.4231238096,0.0061491354221984,0.00056156897136742
2015-06-11,3.4787628189,3.4575670058,3.4814122955,3.4045774732,0,0.000179636268348054
2015-06-12,3.4072269498,3.4496185759,3.4549175292,3.3992785199,-0.00230149698874564,9.50690928665893e-05
2015-06-15,3.4363711928,3.441670146,3.4681649124,3.4178248563,-0.00230680609838377,7.71053755891551e-05
2015-06-16,3.4549175292,3.5370513048,3.5714945011,3.420474333,0.027336554169235,0.000673256521521669
2015-06-17,3.5767934543,3.4946596787,3.600638744,3.4761133423,-0.0120574181098975,0.000446798944611051
2015-06-18,3.5185049684,3.5608965945,3.5608965945,3.4840617722,0.0187763683599677,0.000171620159168845
2015-06-19,3.5264533983,3.4893607254,3.5608965945,3.470814389,-0.0202938193438439,0.000236798014288655
2015-06-22,3.5238039217,3.4973091553,3.5423502581,3.4787628189,0.00227531383759131,0.000118339307445279
2015-06-23,3.5158554918,3.4363711928,3.5582471179,3.4310722395,-0.0175778312481217,0.000477752867805016
2015-06-24,3.4602164825,3.4973091553,3.5370513048,3.4575670058,0.0175778312481217,0.000186314469617379
2015-06-25,3.5052575852,3.3383405574,3.5079070619,3.3171447443,-0.0465200156144689,0.00112764935939766
2015-06-26,3.3542374172,3.499958632,3.499958632,3.3489384639,0.0472773045755771,0.000701687853879515
2015-06-29,3.4443196227,3.3780827069,3.600638744,3.3436395106,-0.0354428469264598,0.0019777926351404
2015-06-30,3.4178248563,3.3674848003,3.441670146,3.3515879405,-0.00314218642342858,0.000253715643996154
2015-07-01,3.39133009,3.2270625388,3.4045774732,3.182021436,-0.0425938229075678,0.00164839612750432
2015-07-02,3.2721036415,3.2588562584,3.3197942209,3.2217635855,0.00980400009843483,0.000324041649720763
2015-07-03,3.2456088752,3.1078360903,3.261505735,3.0945887071,-0.0474495997219343,0.000995393664427831
2015-07-06,3.0495476044,3.0415991745,3.1078360903,2.9886096418,-0.0215432717672089,0.000551921208242973
2015-07-07,3.0098054549,3.1210834735,3.1290319034,2.8667337167,0.025796787336765,0.00276458780764623
2015-07-08,3.0786918473,3.0601455109,3.1767224828,3.001857025,-0.0197177412701463,0.00115621156978324
2015-07-10,3.1528771931,3.1237329501,3.1740730061,3.1131350436,0.0205662775854682,0.000135538268707775
2015-07-13,3.1449287632,3.13168138,3.160825623,3.0680939408,0.00254129742916003,0.000319793435673832
2015-07-14,3.0972381838,3.1793719594,3.2005677725,3.0680939408,0.015113637812922,0.000644487344833892
2015-07-15,3.1687740529,3.1263824267,3.1952688192,3.1051866137,-0.0168071183302417,0.000294963219337377
2015-07-16,3.1502277164,3.1581761463,3.1767224828,3.13168138,0.0101181301676241,7.35475739402041e-05
2015-07-17,3.13168138,3.0204033614,3.1528771931,3.0177538848,-0.0446043062348652,0.000692013834243912
2015-07-20,3.0363002212,2.8587852868,3.0574960343,2.8481873803,-0.054993576129977,0.00181372930105045
2015-07-21,2.8905790064,2.8534863336,2.9780117353,2.8084452308,-0.00185528807875094,0.00123958964050777
2015-07-22,2.8110947074,2.7448577916,2.8402389504,2.7369093617,-0.0388122543560386,0.000495334926995816
2015-07-23,2.7077651188,2.6945177356,2.7978473243,2.6812703524,-0.0185100267621277,0.000653295877122702
2015-07-24,2.6945177356,2.6600745394,2.7104145954,2.5858891936,-0.0128650957867571,0.00079781970418105
2015-07-27,2.6388787263,2.5196522778,2.6468271562,2.5196522778,-0.0542332377292905,0.000874506955843274
2015-07-28,2.5673428572,2.6415282029,2.7077651188,2.5461470441,0.0472367074129848,0.0013660382693233
2015-07-29,2.6521261095,2.8402389504,2.8402389504,2.6256313431,0.0725305716830347,0.00222634650510294
2015-07-30,2.8693831934,2.7740020346,2.8958779597,2.713064072,-0.0235971307526777,0.00153369400564668
2015-07-31,2.7766515112,2.7819504645,2.8349399971,2.7342598851,0.00286123228154719,0.000471596902985899
2015-08-03,2.7448577916,2.6547755861,2.7581051748,2.6362292497,-0.0467921615153687,0.000736686108191844
2015-08-04,2.6865693057,2.6971672122,2.7687030813,2.6759713992,0.0158419154562594,0.000418572768937419
2015-08-05,2.7581051748,2.6521261095,2.7951978476,2.6521261095,-0.0168404177734686,0.000995670461487754
2015-08-06,2.61238396,2.7342598851,2.7528062215,2.5805902404,0.0304991667193821,0.00150527454414093
2015-08-07,2.7157135486,2.5673428572,2.7951978476,2.5673428572,-0.062989334162631,0.00260779563591334
2015-08-10,2.5991365768,2.6362292497,2.6574250627,2.5355491376,0.0264781252855599,0.000794945900545395
2015-08-11,2.5938376235,2.6044355301,2.61238396,2.5090543713,-0.0121336170135872,0.000587432436904092
2015-08-12,2.5964871002,2.6176829132,2.6521261095,2.5620439039,0.0050735775761403,0.000430693794212411
2015-08-13,2.6256313431,2.5196522778,2.6415282029,2.5196522778,-0.0381686351971749,0.000804773715380843
2015-08-14,2.5461470441,2.4640132685,2.5646933806,2.4640132685,-0.0223294764025697,0.000578449423642879
2015-08-17,2.4375185022,2.4163226891,2.4799101283,2.4163226891,-0.0195445960769753,0.000243355925366587
2015-08-18,2.4004258293,2.3845289695,2.4375185022,2.3368383902,-0.0132452267527797,0.000641742695814863
2015-08-19,2.3712815864,2.3288899603,2.3977763527,2.2864983341,-0.0236098656012042,0.000814464255561059
2015-08-20,2.2891478108,2.3129931005,2.373931063,2.2679519977,-0.00684934184675535,0.000752276111891715
2015-08-21,2.2785499042,2.1990656052,2.2891478108,2.1990656052,-0.0505098550882339,0.000581329304326251
2015-08-24,2.0559938671,2.0559938671,2.164622409,1.9950559045,-0.0672731805735538,0.00240002988319699
2015-08-25,2.1460760726,2.0930865399,2.1805192688,2.0877875867,0.0178804252491578,0.000681171130364829
2015-08-26,2.1381276427,2.1487255492,2.1540245025,2.0798391568,0.0262351086597065,0.000443022673736545
2015-08-27,2.1858182221,2.3553847266,2.3553847266,2.1805192688,0.091829181416186,0.00214627550427559
2015-08-28,2.2970962407,2.3845289695,2.4878585582,2.2811993809,0.0122975277846967,0.00271245691873302
2015-08-31,2.3076941472,2.4348690256,2.4613637919,2.2573540912,0.0208913590630915,0.002700037371032
2015-09-01,2.3182920537,2.2759004276,2.4083742592,2.2626530444,-0.0675172003838626,0.00140500281572227
