"Date","Parkinson","Sigma2_ARFIMA"
2019-08-19,0.000260771801041677,0.000197248104963972
2019-08-20,0.000163764928686685,0.000167486590978484
2019-08-21,0.00187940571733233,0.000165322549377033
2019-08-22,0.000174779890433858,0.000394499571088281
2019-08-23,0.000762384169889786,0.00030213929432188
2019-08-26,0.000509063447828943,0.000332623347334209
2019-08-27,0.000622491836940558,0.000311193505707888
2019-08-28,0.000203645981151095,0.000319632556656187
2019-08-29,0.000385317073404017,0.000322920167760943
2019-08-30,0.000150819946180706,0.000256410175672405
2019-09-02,6.08099159514611e-05,0.000276464674014973
2019-09-03,0.000222872139107381,0.000224301975372719
2019-09-04,7.20157174826457e-05,0.000166573260267873
2019-09-05,0.000103500084762898,0.000178300437684452
2019-09-06,0.000223240362082209,0.000165463376871902
2019-09-09,5.11932569852705e-05,0.000149853678294545
2019-09-10,0.000159985381828319,0.000142782599632046
2019-09-11,0.00013290150406278,0.000129471468139065
2019-09-12,0.000124709052218361,0.000127372653335143
2019-09-13,7.13915645391035e-05,0.000140244351958697
2019-09-16,0.000139520581864784,0.000124255425208896
2019-09-17,0.000166574724410112,0.000131717577901151
2019-09-18,3.51378908296646e-05,0.000109140087336055
2019-09-19,0.000188826689155657,8.76403124547809e-05
2019-09-20,9.00436002950229e-05,0.000115867355739198
2019-09-23,0.000158342892804213,0.000110454763266173
2019-09-24,7.33673156779526e-05,0.000114206436334427
2019-09-25,0.000159985381828319,0.000108297905186805
2019-09-26,0.000105626345436813,0.00010905935155512
2019-09-27,8.66986863383108e-05,0.00010529387543083
2019-09-30,2.74312550284785e-05,8.23084339617069e-05
2019-10-01,6.50796941101039e-05,7.51087120211351e-05
2019-10-02,0.000210062948422393,8.42040724282649e-05
2019-10-03,0.000143790331039036,0.000102741063082038
2019-10-04,0.000215468859141366,0.000105573162401709
2019-10-07,0.000129873151813959,8.74146375560065e-05
2019-10-08,0.000126210425337956,9.88290227892486e-05
2019-10-09,0.000161930542890134,0.000108515123041765
2019-10-10,5.84435158487528e-05,0.000104889379665293
2019-10-11,9.05086172752778e-05,8.0159016483857e-05
2019-10-14,7.45073405442369e-05,8.23895389246446e-05
2019-10-15,0.000153898485748167,8.74461201880889e-05
2019-10-16,0.000175367076405973,9.66156652879737e-05
2019-10-17,7.84810227952897e-05,0.000105518462515395
2019-10-18,7.10108408807022e-05,9.58740463265539e-05
2019-10-21,2.07224445380969e-05,9.03424952206561e-05
2019-10-22,0.000374977042454134,7.82670787660497e-05
2019-10-23,0.000173022113300295,9.08865213815062e-05
2019-10-24,0.000454393957624525,0.000100866555353889
2019-10-25,0.000122683043874334,0.000127039194217599
2019-10-28,0.000121766362133923,0.000139543674360158
2019-10-29,0.000190365022037166,0.000123955782254147
2019-10-30,0.000156343530679646,0.000117844948938194
2019-10-31,0.000268600738282234,0.000121250152047052
2019-11-01,0.000747649977767909,0.000129584075680837
2019-11-04,0.000612095957630447,0.000209147971032492
2019-11-05,0.00041452783701572,0.00024394011340511
2019-11-06,0.00282444519661537,0.000228446828949942
2019-11-07,0.000919715233275817,0.000580935500761804
2019-11-08,0.000289444965999656,0.000544638585235668
2019-11-11,0.000173191765626257,0.000467234712517089
2019-11-12,0.000141342751250877,0.00032334931541809
2019-11-13,0.000109313230050057,0.000245995071931687
2019-11-14,0.000282002668169443,0.000255267681002042
2019-11-18,0.000252865169488529,0.000204353443391391
2019-11-19,0.000245870634746426,0.000198887744869166
2019-11-21,0.000393619852972567,0.000184106557781322
2019-11-22,0.000244657873843864,0.000228377277994455
2019-11-25,8.93311969424303e-05,0.000230451618007042
2019-11-26,0.000165459285894394,0.00017763861918653
2019-11-27,0.000108574980400922,0.000167378617189522
2019-11-28,0.000225831156325815,0.000167961528076102
2019-11-29,0.000127225744817818,0.000171477513714412
2019-12-02,7.77636448050484e-05,0.000134845747527233
2019-12-03,9.10020882698e-05,0.000121528749306899
2019-12-04,0.000126361244694299,0.000113866560067586
2019-12-05,0.000304281442990978,0.000141789776080393
2019-12-06,8.28024702868758e-05,0.000173365963062827
2019-12-09,5.09148547735183e-05,0.000128527788920772
2019-12-10,0.00011555124675403,0.000115766343960941
2019-12-11,7.85928339895709e-05,0.00012367404676362
2019-12-12,0.000123815571867884,0.000117836351054602
2019-12-13,0.000471711167013127,8.61603391646659e-05
2019-12-16,0.000234772832591689,0.000196600802556521
2019-12-17,9.0539841208299e-05,0.000152973175737338
2019-12-18,0.00030065677593251,0.000126059045438751
2019-12-19,4.1988840754064e-05,0.000162025655850965
2019-12-20,0.000132076383161576,0.00010441424637739
2019-12-23,8.69853996934503e-05,0.000107318361420369
2019-12-26,7.06910783657391e-05,0.000106810381583307
2019-12-27,0.000152841591592828,8.98710727646755e-05
2019-12-30,0.000122154989618582,9.27998512288625e-05
2020-01-02,5.89540349273962e-05,0.000101515895276394
2020-01-03,0.000236617392969334,9.7152309147789e-05
2020-01-06,0.000381442891522459,0.000133190718914433
2020-01-07,6.44356255513288e-05,0.000158675760816017
2020-01-08,0.000108879490046494,0.000113036411494571
2020-01-09,5.330673480367e-05,0.000116616380348709
2020-01-10,3.77911722026309e-05,8.72174655704021e-05
2020-01-13,1.89891412933281e-05,8.8417770122661e-05
2020-01-14,0.000100058332283262,7.94710964794423e-05
2020-01-15,6.20469341779364e-05,8.32410983980287e-05
2020-01-16,5.66818212157105e-05,6.1986257366278e-05
2020-01-17,3.930783860192e-05,7.76803398082088e-05
2020-01-20,8.18352041404746e-05,7.26238320351145e-05
2020-01-21,6.20052208713438e-05,7.50787466082359e-05
2020-01-22,0.000120532807903053,5.01884803111558e-05
2020-01-23,0.000371540422082908,9.23150218787901e-05
2020-01-24,0.000170232772850957,0.000122622129163859
2020-01-27,0.000428186408886805,0.000118122678819593
2020-01-28,0.00022575806096241,0.00015428889669182
2020-01-29,7.27198322802178e-05,0.000134563565221388
2020-01-30,0.000325942613447085,0.000122854959806724
2020-01-31,0.00012408483571274,0.000139364469873529
2020-02-03,0.000144837643060305,0.000131079210404093
2020-02-04,0.00010019179415849,0.000112380835605017
2020-02-05,0.000299498792473898,9.45402004714978e-05
2020-02-06,0.000839605694041651,0.000135108344064582
2020-02-07,0.000164413584340273,0.000223448476300757
2020-02-10,0.000103796520264107,0.000184380115607457
2020-02-11,5.69516495932109e-05,0.000120335789268493
2020-02-12,0.000169838715360486,9.56498995314417e-05
2020-02-13,0.000130864606286788,0.000115724208659293
2020-02-14,0.000157717608193187,0.000117163480597355
2020-02-17,8.74634858450774e-05,0.000112008628494879
2020-02-18,0.00028137571761573,0.000103762062612106
2020-02-19,0.000247570986176464,0.000138712003531317
2020-02-20,0.000509997676548882,0.000134668299077014
2020-02-21,0.000176853061488704,0.000193143469725164
2020-02-26,0.000935475240535615,0.00013757049772044
2020-02-27,0.00146856353971189,0.000254677659556493
2020-02-28,0.000506373006120132,0.000395962608025914
2020-03-02,0.00085332241960408,0.000286810810624987
2020-03-03,0.00150680711295874,0.000352351452756489
2020-03-04,0.000249990854330783,0.000529534433728335
2020-03-05,0.00210145489270826,0.00036798388572326
2020-03-06,0.00165408903605207,0.00058943698911221
2020-03-09,0.0101859515259354,0.000644164392389596
2020-03-10,0.00613255500520596,0.00239185246121897
2020-03-11,0.00635897540724561,0.00222448741292643
2020-03-12,0.0180754100680915,0.00245279342502178
2020-03-13,0.0134021118415616,0.00436498567406024
2020-03-16,0.00489130057617275,0.00437933246789756
2020-03-17,0.00141400776927016,0.0030737380527181
2020-03-18,0.00543706224527673,0.00148284632000731
2020-03-19,0.0124986003542351,0.00285000699645315
2020-03-20,0.00628923735770848,0.00384554313468488
2020-03-23,0.00212534738221186,0.00378680607386768
2020-03-24,0.00344106871944155,0.00262075041809355
2020-03-25,0.00728954675340818,0.00331785100140951
2020-03-26,0.00327184698435686,0.00294564509300523
2020-03-27,0.000384912443814916,0.00261557901167961
2020-03-30,0.00169361233065354,0.00199655032248041
2020-03-31,0.00161103616299273,0.00179905231205455
2020-04-01,0.00281368345200025,0.00171348805247223
2020-04-02,0.00344058337711803,0.00202532697746546
2020-04-03,0.00301745467384656,0.00218161967989346
2020-04-06,0.00124872629574049,0.00215242480979497
2020-04-07,0.000688978328055923,0.00155465584855195
2020-04-08,0.00160134531007477,0.00142794453308069
2020-04-09,0.00560205638225565,0.00161076050140954
2020-04-13,0.000746343225636712,0.0025936517110125
2020-04-14,0.000597498803118763,0.00159553991147661
2020-04-15,0.000513719306780494,0.00145787499225435
2020-04-16,0.00209541018389391,0.00129908589561513
2020-04-17,0.000466845798319842,0.00128774662836766
2020-04-20,0.00141069083150714,0.00123893213571462
2020-04-22,0.00128353411329109,0.00138291392366989
2020-04-23,0.000816721950616311,0.00117091571334865
2020-04-24,0.00320311848657831,0.00121088987869343
2020-04-27,0.000777641075755158,0.00121716891236198
2020-04-28,0.000483245799962217,0.00123694381155962
2020-04-29,0.00100456276441705,0.00105136470265996
2020-04-30,0.000573401879284319,0.00113743928205399
2020-05-04,0.000230657559160739,0.0010177429394896
2020-05-05,0.000406356231004859,0.00086495533191622
2020-05-06,0.000703026548754289,0.000627825316127447
2020-05-07,0.000314532583710943,0.000905911702306051
2020-05-08,0.00082947929711768,0.000566778650277527
2020-05-11,0.000707297652401865,0.000644250115413376
2020-05-12,0.000517619423153348,0.000817872155568185
2020-05-13,0.000772721552931722,0.000524421106106221
2020-05-14,0.000694445574416737,0.000634532321894241
2020-05-15,0.00125014089736839,0.000533697630954869
2020-05-18,0.000417261506839161,0.000677428171817871
2020-05-19,0.00027982644435328,0.000663822725598341
2020-05-20,0.000140555705805466,0.000469092820998956
2020-05-21,0.000468712173857697,0.000393250795365667
2020-05-22,0.000314565065222796,0.000420424968316003
2020-05-25,8.61634893932559e-05,0.000371221653691291
2020-05-26,0.000536384376178369,0.000300144947608639
2020-05-27,0.00057487045968842,0.000362156664568499
2020-05-28,0.000366501331175431,0.000384049949580425
2020-05-29,0.000993512369317259,0.000312818378647359
2020-06-01,0.00027504888981079,0.000461706870789652
2020-06-02,0.00052355341088965,0.000300051698610321
2020-06-03,0.000192210108840913,0.000363391048834991
2020-06-04,0.00043095421557026,0.000282535402430558
2020-06-05,0.000667869414160984,0.000322507919612604
2020-06-08,0.000244011208838622,0.000370856250771811
2020-06-09,0.000120991132913582,0.000278930698328177
2020-06-10,0.000635144329638996,0.000239382966316798
2020-06-12,0.0009702146658022,0.00034418932620599
2020-06-15,0.00210167677897494,0.000401608353760335
2020-06-16,0.000425767031034938,0.000697745171931972
2020-06-17,0.000382393449658244,0.000382673935555611
2020-06-18,0.000374150345198815,0.000382483387106701
2020-06-19,0.000764800868144791,0.000363005910423184
2020-06-22,0.000391445506205529,0.000442020968890812
2020-06-23,0.000668507138784688,0.000357300217086419
2020-06-24,0.000583532421640992,0.000414938002816142
2020-06-25,0.000443712963721774,0.000393923138476646
2020-06-26,0.00038485446019727,0.000362306661826031
2020-06-29,0.000423925996342305,0.000342010913645051
2020-06-30,0.00039541987483832,0.000340826897801774
2020-07-01,0.000401372590003825,0.000326294268527146
2020-07-02,9.10002926199203e-05,0.000320150364176505
2020-07-03,0.000107709224176825,0.000241623139174102
2020-07-06,0.000213915702486688,0.0002275769015832
2020-07-07,7.89503058876205e-05,0.000231810717955433
2020-07-08,9.16832655163427e-05,0.000188804321822502
2020-07-09,0.000403149223986639,0.000176830904387807
2020-07-10,0.000251257853063917,0.000234697729147091
2020-07-13,0.000172524760701046,0.000195534454658837
2020-07-14,0.000869341967006217,0.000178994958346213
2020-07-15,0.000226615339099035,0.000333313134139268
2020-07-16,0.000397329216800091,0.00019119055070735
2020-07-17,0.000140445428260685,0.000246155628314667
2020-07-20,0.000106326034634296,0.000184084769274878
2020-07-21,0.000139746464951644,0.000169622126999172
2020-07-22,0.000107128678722502,0.0001647649990843
2020-07-23,0.000327926642403336,0.000147210161336332
2020-07-24,0.000285726758374711,0.000189915922630274
2020-07-27,0.000442191966587804,0.000177496584437158
2020-07-28,0.000183416937250788,0.000219079506355772
2020-07-29,7.37050865920787e-05,0.00016473982724194
2020-07-30,0.000123368310710719,0.000137924687493085
2020-07-31,0.000675407403659505,0.000139473919080158
2020-08-03,0.000507239969367569,0.000258644095199177
2020-08-04,0.000492580898597788,0.000231832133014197
2020-08-05,0.000768234171769182,0.000247144616996977
2020-08-06,0.000180121110207718,0.000321144072918498
2020-08-07,9.04771339275849e-05,0.000203455200656949
2020-08-10,0.000445677383265172,0.000183327816101736
2020-08-11,0.00044035652955347,0.000249606198796717
2020-08-12,0.000237561308273353,0.000247121020704039
2020-08-13,0.000509730910697904,0.000206445774348952
2020-08-14,0.000141063353645989,0.00026653651036236
2020-08-17,0.000339397659216612,0.000184225534651879
2020-08-18,0.000150555283856749,0.000225859467342281
2020-08-19,0.000220867669818972,0.000177683819148304
2020-08-20,0.000190791225789633,0.000187479923799693
2020-08-21,5.59065790995893e-05,0.00017380703741671
2020-08-24,7.44773943330123e-05,0.00013713284543044
2020-08-25,0.000145288132299044,0.000131055509507724
2020-08-26,0.000528459063622034,0.000135994126424929
2020-08-27,0.000134655248008898,0.000217414963960051
2020-08-28,0.000167117078117255,0.000136293176890504
2020-08-31,0.000214193130986973,0.000146280638327442
2020-09-01,0.00042230158141844,0.000150127865063641
2020-09-02,0.000233220524020384,0.000197043251929782
2020-09-03,0.000209073774010511,0.000156836500337424
2020-09-04,0.000140445428375906,0.000157472752071973
2020-09-08,0.000254664331364364,0.000138665499590387
2020-09-09,5.52169715312264e-05,0.000160394744473636
2020-09-10,0.000159581142681783,0.000112738137147552
2020-09-11,0.000193754160282473,0.000131272280730199
2020-09-14,0.000231615077129488,0.000133663961843234
2020-09-15,0.000212911234845022,0.00014138456963091
2020-09-16,0.00011549234307823,0.000137108692654147
2020-09-17,0.000382117996294019,0.000115543900758135
2020-09-18,0.000271999903619383,0.000173111536749967
2020-09-21,0.000341197017700105,0.00015335847180872
2020-09-22,0.000293070199910952,0.00017518320760765
2020-09-23,0.000491982570760804,0.000168659883536858
2020-09-24,0.000366769683689411,0.000218923648802964
2020-09-25,0.000136267654282833,0.000199330637617025
2020-09-28,0.000772786439118848,0.000155186082509394
2020-09-29,0.000351017700909048,0.000298359716581575
2020-09-30,0.000344642726786691,0.000211497875872361
2020-10-01,0.000812742544254433,0.00022730978955525
2020-10-02,0.000497934153360581,0.000333269534733214
2020-10-05,0.000786892940160137,0.000276582991025634
2020-10-06,0.000518282265047958,0.000362698292378731
2020-10-07,0.000220801146619166,0.000310674832296915
2020-10-08,0.000469977988834126,0.000262997034765448
2020-10-09,0.000310960303946988,0.000303529706199726
2020-10-13,0.000145294471766251,0.000259997218722644
2020-10-14,0.000141857140842736,0.000217821539348566
2020-10-15,0.000102194904609671,0.000204254999307095
2020-10-16,0.000144057396001468,0.000178601567939922
2020-10-19,0.000447313449682911,0.000173859249755528
2020-10-20,0.000419954316186799,0.000234068558698695
2020-10-21,0.000223651606015118,0.00022380753534473
2020-10-22,0.000538644946862548,0.000189900319356657
2020-10-23,0.000299007184088808,0.000262465942664524
2020-10-26,0.000219261639124576,0.00020973393244056
2020-10-27,0.000280276685948412,0.000196882323131945
2020-10-28,0.000589109881128677,0.000203897100326845
2020-10-29,0.00278693530829127,0.000270737625494067
2020-10-30,0.000439059761424905,0.000794164033718178
2020-11-03,0.00030461323072736,0.000325798155058256
2020-11-04,0.000596768036034045,0.000353432837433467
2020-11-05,6.66984403856146e-05,0.000401883197342539
2020-11-06,0.000155524636751532,0.000270698837884001
2020-11-09,0.00205587128937434,0.000271359645709044
2020-11-10,0.00128229756360556,0.000683426237760295
2020-11-11,0.000635144329816336,0.000552553744638351
2020-11-12,0.000800274126523336,0.00045672297631688
2020-11-13,0.000598351913031267,0.00050663269054318
2020-11-16,0.000164967597144459,0.000454901792631682
2020-11-17,0.000874692631592063,0.000348268675792912
2020-11-18,0.000213501474226514,0.000495193982115835
2020-11-19,0.000209440364292592,0.000331400908157767
2020-11-20,0.000173205036905731,0.000322692421416812
2020-11-23,0.00067150726096609,0.000265908532723913
2020-11-24,0.000559489344860385,0.000379772820688777
2020-11-25,0.000365226550925413,0.000351224238476952
2020-11-26,8.27060445475792e-05,0.000310492486260316
2020-11-27,0.000202344645269393,0.000237652761344547
2020-11-30,0.000606742589837642,0.000247411270035231
2020-12-01,0.000127503169503444,0.000329860412323089
2020-12-02,0.000735413189864961,0.000214596055463468
2020-12-03,0.000363277196912553,0.000345863621161553
2020-12-04,0.000125741235860253,0.000275906558953085
2020-12-07,0.000610348367041007,0.000210862198324058
2020-12-08,0.000232225222568206,0.000315972276409891
2020-12-09,0.00016457462425599,0.000226149056009548
2020-12-10,0.000539670960216507,0.000208977117716879
2020-12-11,0.000148923097631085,0.000284381223865721
2020-12-14,0.000195151635846119,0.000190929193296055
2020-12-15,5.71089227588269e-05,0.000200951103182211
2020-12-16,0.000275641743177608,0.00014905353687834
2020-12-17,4.63449106263638e-05,0.000189330417975915
2020-12-18,4.09064294052175e-05,0.000125355764248067
2020-12-21,0.00046543930287583,0.00012188543012426
2020-12-22,8.56206671452373e-05,0.000196159907623874
2020-12-23,0.000378081864382001,0.00011899681371583
2020-12-28,5.1877216565412e-05,0.000192390576683509
2020-12-29,8.77468101536062e-05,0.000141239946228249
2020-12-30,3.77541935233119e-05,0.00012095741957481
2021-01-04,0.00018303571300135,0.000118092478623218
2021-01-05,0.00159211460897023,0.000160202212785623
2021-01-06,0.000280621721928149,0.000487446988238577
2021-01-07,0.00025037204405305,0.000234558559183658
2021-01-08,0.000743770506212885,0.000198860819170777
2021-01-11,0.000166383665762092,0.000310714968994962
2021-01-12,0.000322674076185486,0.000191970950401973
2021-01-13,0.00139381989847483,0.000233345156833102
2021-01-14,0.000381963135138166,0.000466232683754974
2021-01-15,0.000487783044924086,0.000273152094539546
2021-01-18,0.000314907203008385,0.000340176098630188
2021-01-19,0.000672871798276956,0.000242979029252376
2021-01-20,0.00044942785115716,0.00035759287716455
2021-01-21,0.000365635993709093,0.000304905475757094
2021-01-22,0.000230501666678343,0.000292918188996176
2021-01-26,0.000635762920248129,0.000251662523819811
2021-01-27,0.00129762123214347,0.000313112181050705
2021-01-28,0.000603197806159892,0.000492073143311071
2021-01-29,0.000478434258669183,0.000362633921813273
2021-02-01,0.00035085723343288,0.000372583638088495
2021-02-02,0.000387786501552759,0.000274408635589119
2021-02-03,9.94995930322596e-05,0.000323917344885206
2021-02-04,0.000268303000316186,0.000204102806360686
2021-02-05,0.00132560041841634,0.000264829580671017
2021-02-08,0.00099605817420865,0.000490278448476714
2021-02-09,0.000455036776121406,0.000459419273270018
2021-02-10,0.000401404493361911,0.000328447863267211
2021-02-11,0.000180216991084727,0.000297128011192001
2021-02-12,0.000355046642179331,0.00023641847178015
2021-02-17,0.000935823339628668,0.000272681395363477
2021-02-18,0.00141922660418038,0.000413084795789229
2021-02-19,0.000811706221132014,0.000557519772960331
2021-02-22,0.00235245735333096,0.000441953762771485
2021-02-23,0.00157221616646261,0.000813476785944735
2021-02-24,0.000588835090741273,0.000706498730788708
2021-02-25,0.00285648202276314,0.000466452783754499
2021-02-26,0.00147328163556384,0.00104042651127966
2021-03-01,0.000895648695914445,0.000749097591905711
2021-03-02,0.00215221460643969,0.000636704204050534
2021-03-03,0.0015988827896034,0.00101282605126739
2021-03-04,0.00124872629519713,0.000916546621384941
2021-03-05,0.000602625760340871,0.000861990647355812
2021-03-08,0.00134530562207364,0.000739001983625862
2021-03-09,0.000935674573992875,0.0008862689571122
2021-03-10,0.000432079605016012,0.000750982779835984
2021-03-11,0.000525827808423098,0.000630826245133155
2021-03-12,0.000182466101346185,0.000613254291077147
2021-03-15,0.000214305105265534,0.000488298573415798
2021-03-16,0.000132768590620954,0.00045406258286285
2021-03-17,0.000672806398807301,0.000387139545287593
2021-03-18,0.000450588417418353,0.000479695547046563
2021-03-19,0.000478647204327476,0.000409500376699919
2021-03-22,0.000197496338886297,0.000408298315039695
2021-03-23,0.000461132670744472,0.000321533091998078
2021-03-24,0.000348034678068214,0.000368127922464899
2021-03-25,0.000907627196402377,0.000315616909916675
2021-03-26,0.000387456411226448,0.000447286753612376
2021-03-29,0.0001966587050255,0.000330572785916833
2021-03-30,0.000112515410210658,0.000290367129964801
2021-03-31,0.00012675397628015,0.000249847318855691
2021-04-01,0.000231380816806972,0.000230901593716167
2021-04-05,0.000170179441694045,0.000234198369937373
2021-04-06,0.00013097305666041,0.000200512429414979
2021-04-07,0.000104089888759298,0.000183274047541691
2021-04-08,0.000288165551270642,0.00015338330225545
2021-04-09,0.000109093971274831,0.000194596914939891
2021-04-12,0.000216635414011806,0.000141951175449817
2021-04-13,0.000111388326813844,0.000158700785597465
2021-04-14,0.000220274329602254,0.000123276062186912
2021-04-15,0.000431332261874526,0.00015200251035521
2021-04-16,0.00012579906905192,0.000198030907407066
2021-04-19,0.00285832460183732,0.00013256221088442
2021-04-20,0.000425229219213472,0.00080520789363844
2021-04-22,0.000183830093194551,0.000278229486992912
2021-04-23,0.000118484842326863,0.000329394421334587
2021-04-26,0.000122969241358153,0.000256354406250726
2021-04-27,0.000739467810000679,0.000233427904411013
2021-04-28,0.000341520172015232,0.000358832011477605
2021-04-29,0.000479833427460331,0.000264195919424633
2021-04-30,0.000273519403408116,0.000305575728790767
2021-05-03,0.000169091826903679,0.00025072985473831
2021-05-04,0.000385123123956746,0.000222391769600667
2021-05-05,0.000448675508372209,0.000259775708226717
2021-05-06,0.000130864606198913,0.000267078151645712
2021-05-07,0.00061619225534135,0.000196593752816062
2021-05-10,9.39833209406986e-05,0.000302174550176289
2021-05-11,0.000425660059318561,0.000182633190203571
2021-05-12,0.000403701819250978,0.000256775328155385
2021-05-13,0.000264022216093601,0.000245109067520876
2021-05-14,0.000368610794903388,0.000217104249635063
2021-05-17,0.000109259148515417,0.000238294380850346
2021-05-18,0.000143898736530604,0.000175657098632603
2021-05-19,0.000160480954315532,0.000176546652138779
2021-05-20,0.000167331415891507,0.000167477234090251
2021-05-21,7.23468982551708e-05,0.000160988969024918
2021-05-24,0.000146984567449712,0.000131103156452238
2021-05-25,0.000370804459084808,0.000141382803314729
2021-05-26,0.000150866959084673,0.000188978067008326
2021-05-27,0.00012284032876503,0.000136513437387308
2021-05-28,0.000386328946430044,0.000129225532141938
2021-05-31,8.73423530321657e-05,0.000176520760253696
2021-06-01,0.000229501404163033,0.000115066111898248
2021-06-02,0.000309232614249036,0.000150969822334062
2021-06-04,0.000221158376078028,0.00016527691293576
2021-06-07,0.000131513291992295,0.000148249714228866
2021-06-08,0.00031601795239529,0.000128929614391404
2021-06-09,0.000136374444478767,0.000168702702811917
2021-06-10,9.20160743958235e-05,0.0001263781777458
2021-06-11,0.0001539873851305,0.000117143174612818
2021-06-14,0.000235195183340282,0.000122624246110897
2021-06-15,8.01542320760962e-05,0.000137606084682641
2021-06-16,0.000115731182026644,0.000101057761178945
2021-06-17,0.000736338307494576,0.000107418178290897
2021-06-18,0.000279327447115894,0.00024958477875864
2021-06-21,0.000157646702771658,0.000156046306900416
2021-06-22,0.000154721656820087,0.00014474024010848
2021-06-23,0.000113918813554729,0.000139477712192271
2021-06-24,7.69730730542733e-05,0.000124737907548155
2021-06-25,0.000295069581238896,0.000110147200909824
2021-06-28,0.000154721656820087,0.000154312344096146
2021-06-29,8.32605920297551e-05,0.000121279645349662
2021-06-30,0.000178186077636585,0.000105626740264352
2021-07-01,0.000384626796219909,0.000122441249071661
2021-07-02,0.000180524324671789,0.00016669790063788
2021-07-05,0.000272078718712127,0.00012595130990215
2021-07-06,0.00057784559277612,0.000152026219510419
2021-07-07,0.000255955737364207,0.000225457140363693
2021-07-08,8.03198664797343e-05,0.000162426899240678
2021-07-12,0.000118977820845799,0.000131305909298737
2021-07-13,0.000163936708358742,0.000131764385175606
2021-07-14,0.000202287513621175,0.000133424681905541
2021-07-15,0.000244427900982474,0.000138443537475765
2021-07-16,0.000317156982363538,0.000146934276006924
2021-07-19,0.000183546436120787,0.000164922149672755
2021-07-20,0.000559020555641491,0.000137325192619152
2021-07-21,0.000210375281721834,0.000226991657054667
2021-07-22,0.000129026805257971,0.000153575597337649
2021-07-23,0.000119459105072954,0.000146668193355436
2021-07-26,0.000276384846433281,0.000132981056521747
2021-07-27,0.000122331820357748,0.000162959198037013
2021-07-28,0.000232870327097757,0.000124642988935352
2021-07-29,8.28622470465632e-05,0.000149866682191173
2021-07-30,0.000482983400598761,0.000110434133250671
2021-08-02,0.000539644694750596,0.000198673961182123
2021-08-03,0.000606990848758302,0.000215751159349658
2021-08-04,0.000349077206450588,0.000254615882125802
2021-08-05,0.000375375988142302,0.000211261533308727
2021-08-06,0.000121951430368839,0.000228105415570661
2021-08-09,0.000134733720353051,0.00016721358761202
2021-08-10,0.000129399798796022,0.000163710750526712
2021-08-11,0.000462730128965911,0.000152224051573333
2021-08-12,0.000206401601718684,0.000220426542393352
2021-08-13,0.00014610601481711,0.000162900138583042
2021-08-16,0.000436745725186568,0.000153210381932916
2021-08-17,0.000687073279113959,0.000213949637293453
2021-08-18,0.000215854867290176,0.000274663333936443
2021-08-19,0.000281282482243512,0.000183093550095221
2021-08-20,0.00010950761836843,0.000209171813016403
2021-08-23,0.000143852548826176,0.000159087141257719
2021-08-24,7.28867289748477e-05,0.000161522044672124
2021-08-25,9.58480555962435e-05,0.000131681668019291
2021-08-26,7.91631174204974e-05,0.000127481447243081
2021-08-27,0.000307616606442566,0.000113100088410523
2021-08-30,9.00171362158678e-05,0.000157684288509198
2021-08-31,0.00072773143222786,0.000103217201316895
2021-09-01,0.000511042062007266,0.000252110741733836
2021-09-02,0.000394736950424313,0.000216548180345128
2021-09-03,0.000238592809992521,0.000217119766769568
2021-09-06,0.000161930542763699,0.000186581715165366
2021-09-08,0.00134329627826345,0.000168849929415791
2021-09-09,0.00174717415294089,0.000441648899122441
2021-09-10,0.000357361657708769,0.00057169709525737
2021-09-13,0.000299812392235053,0.000310371731000025
2021-09-14,0.000150055168157151,0.00032570965671324
2021-09-15,0.000183406151852751,0.000262815116980268
2021-09-16,0.000287115850427835,0.000249527789019483
2021-09-17,0.000874205543312553,0.000259706601770748
2021-09-20,0.000454835595360628,0.000384023802390143
2021-09-21,0.00033578528581784,0.000296105590009917
2021-09-22,0.000264101440211547,0.000283348017927918
2021-09-23,0.000558597506863283,0.000258058817041577
2021-09-24,0.000175274706973202,0.000315322544939301
2021-09-27,0.000456735508716442,0.000223709299695477
2021-09-28,0.000662422132468163,0.000287243649756316
2021-09-29,0.000246230333088651,0.000320708872382671
2021-09-30,8.09077720972208e-05,0.000239330238856845
2021-10-01,0.000411521817221994,0.000200106404978592
2021-10-04,0.000536509263444812,0.000259256304552217
2021-10-05,0.000137585439120479,0.000280617721848596
2021-10-06,0.000212796940055619,0.000194906631181957
2021-10-07,0.000234757717570351,0.000209497911903821
2021-10-08,0.000343631909759858,0.000199466090239144
2021-10-11,0.000203098798366531,0.000217109473615139
2021-10-13,0.000160520671617014,0.000183778274998761
2021-10-14,0.000209721048495986,0.000170736209853927
2021-10-15,4.46036011073986e-05,0.000172332703192936
2021-10-18,0.000177336058755557,0.000126601964334169
2021-10-19,0.000940980800162597,0.000148359360825817
2021-10-20,0.000323702175347027,0.000310744141719788
2021-10-21,0.000754681784007567,0.000193638640330402
2021-10-22,0.00199566011702507,0.000317459550054987
2021-10-25,0.00122601772891378,0.00061376901531382
2021-10-26,0.000171231482295936,0.000500868912179964
2021-10-27,0.000151747053481052,0.000328937572997618
2021-10-28,0.000436441893727897,0.00033905155243033
2021-10-29,0.00225672697136337,0.000346727305226287
2021-11-01,0.00041990551388256,0.000756598854033312
2021-11-03,0.000532696324719995,0.000373769136265544
2021-11-04,0.000989412103514276,0.000465915286063247
