"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_2_5","VaR_MSGARCH_2_5","VaR_GAS_2_5","ES_GARCH_2_5","ES_MSGARCH_2_5","ES_GAS_2_5","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","Parkinson"
2021-12-01,0.00575979908246962,0.0296906009851529,0.0293752941541411,0.0311897741446064,-0.077587180799057,-0.0766716961449714,-0.0865826452790024,-0.13648386938156,-0.13648386938156,-0.145395461911033,-0.0586615787068723,-0.0573036593799117,-0.0634693778052021,-0.107498596204809,-0.106194924051908,-0.122533871499052,-0.0460964767114244,-0.0447101930422316,-0.0492373764735135,-0.0828033280701742,-0.0801799976506746,-0.0890849579558576,0.000564820615725602
2021-12-02,0.0735299088209751,0.027867600515228,0.0262596068422443,0.0283511145651286,-0.0728064003875524,-0.0660043258110685,-0.0786147038303472,-0.131254387542735,-0.122533871499052,-0.13648386938156,-0.0550439768463473,-0.0522749844501047,-0.0575996100342011,-0.100310232219081,-0.0963608141362685,-0.106194924051908,-0.0430404508445441,-0.0404030564417868,-0.0446653982472763,-0.0765233247956852,-0.0712944177041801,-0.0801799976506746,0.00253243130794949
2021-12-03,0.0140058310967963,0.0368069909227574,0.040026577981866,0.0437643318730774,-0.0963976994379279,-0.101169713855847,-0.121864395048579,-0.155270856806617,-0.168373811673276,-0.196133859327605,-0.0729356715487088,-0.080258628807959,-0.0894566504028506,-0.131254387542735,-0.139232173367637,-0.148520280301855,-0.0570083265150629,-0.0618665391999429,-0.0694530670387382,-0.106194924051908,-0.1204739532985,-0.124532233378373,0.000228929116512101
2021-12-06,0.00450998167922985,0.0344803654730573,0.0332507664791128,0.0395345933155086,-0.0901926475133961,-0.0877658037346238,-0.109995191752157,-0.148520280301855,-0.145395461911033,-0.187810108029829,-0.0682577358857925,-0.0645661728915149,-0.080713187450093,-0.122533871499052,-0.122533871499052,-0.145395461911033,-0.0532870214267919,-0.0509749515665528,-0.0626300348650245,-0.0973005416888151,-0.0920696629137507,-0.1204739532985,0.00014955526009315
2021-12-07,0.0161376892651145,0.0321208581960643,0.0309042065086444,0.0355946065020914,-0.0839613033432081,-0.0816448120343321,-0.0989269511639324,-0.145395461911033,-0.145395461911033,-0.163566301095054,-0.0635481004794125,-0.0599022958750211,-0.0725591249830397,-0.122533871499052,-0.110249554170342,-0.131254387542735,-0.0495769057243471,-0.0471632173392064,-0.0562403973447195,-0.0898042297723995,-0.0845342603981444,-0.106194924051908,0.000251088597872195
2021-12-08,-0.000340657476275585,0.0304748255685353,0.0292884654995008,0.0326695974726804,-0.0796562400253337,-0.0773919627218379,-0.0907087797401302,-0.139232173367637,-0.13648386938156,-0.148520280301855,-0.0602791789230085,-0.0567194189874305,-0.0665044263509412,-0.111726216272791,-0.106194924051908,-0.122533871499052,-0.0470221415140772,-0.0446590267383859,-0.0515313973776779,-0.0839484769009063,-0.0801799976506746,-0.0937035458482186,0.000296557560628511
2021-12-09,-0.00204638545891922,0.0285420894986475,0.0266447565292531,0.0296350953789949,-0.0745665859846324,-0.0667736411818545,-0.0821846919308297,-0.13648386938156,-0.122533871499052,-0.145395461911033,-0.056406156440305,-0.0530963007787646,-0.0602247622234242,-0.106194924051908,-0.0963608141362685,-0.111726216272791,-0.0440051346876627,-0.03981011984477,-0.0466448268819709,-0.0778203009145147,-0.0703229621073215,-0.0839484769009063,0.000208148508757081
2021-12-10,0.0122159646532636,0.0268579672133755,0.0256221569972712,0.0270199326235664,-0.0700612631520885,-0.0642015919492349,-0.0748441212931866,-0.12663881097958,-0.122533871499052,-0.13648386938156,-0.0529774341343567,-0.0507289844967022,-0.0548114918326869,-0.0963608141362685,-0.091292159481862,-0.0992766469098633,-0.0413238923955782,-0.0393113275972518,-0.0424198677989111,-0.0730035446626171,-0.0696726913082172,-0.0752857953715702,0.000156238577719055
2021-12-13,-0.0060893287668996,0.0256548885803406,0.0247943766643132,0.0249983494526731,-0.0668007071990794,-0.0619516054453538,-0.0691898197929867,-0.122533871499052,-0.1204739532985,-0.124532233378373,-0.0504742412340312,-0.0495280180096827,-0.0506446527482451,-0.0905388947529149,-0.0898042297723995,-0.091292159481862,-0.0394359462495843,-0.0372364638402066,-0.0391826704107121,-0.0699848592421344,-0.0659869401982753,-0.069064231642294,0.000236675953836906
2021-12-14,-0.0119475733695321,0.0243603677979968,0.0239959411638304,0.0231757714606987,-0.063463268662678,-0.0599033851344712,-0.0640684919635574,-0.122533871499052,-0.110249554170342,-0.122533871499052,-0.0479302622251817,-0.0478704788386774,-0.0468738817515422,-0.0863792012517338,-0.0863792012517338,-0.0839484769009063,-0.0374610430432441,-0.0359774899219357,-0.0362516979355349,-0.0662480773939885,-0.0649662458041084,-0.0652194145860896,0.000293867507609967
2021-12-15,0.00616229267063028,0.0235261862752541,0.0234998156560274,0.0221713315743016,-0.0613555149951942,-0.0586496796717896,-0.061247581747499,-0.118503786401488,-0.107498596204809,-0.1166599677951,-0.0463166972653718,-0.0464947449428733,-0.044799844329322,-0.0839484769009063,-0.0839484769009063,-0.0801799976506746,-0.0362221376475573,-0.0352465765964427,-0.0346378717003323,-0.0652194145860896,-0.0628276165718763,-0.0619574691333786,0.000217033958434033
2021-12-16,0.0132227728137861,0.0223767497138934,0.0228265168376194,0.0204415773607824,-0.0584507033436198,-0.0569823130450418,-0.0563854408333608,-0.107498596204809,-0.106194924051908,-0.106194924051908,-0.0440766710321641,-0.0450400496623537,-0.0412181165204368,-0.0782708079912521,-0.0806843552422951,-0.0726466841445947,-0.0345113086357311,-0.0341535549483474,-0.031853230372757,-0.0619574691333786,-0.0613247044000066,-0.0589153838540939,9.39580402772189e-05
2021-12-17,-0.0238593459328576,0.0217684817206532,0.0224276761716838,0.0193997242054761,-0.056865687735225,-0.0560811588317974,-0.0534665409518342,-0.106194924051908,-0.104912240652389,-0.0973005416888151,-0.0428646794200127,-0.0443247879366566,-0.0390630330460739,-0.0765233247956852,-0.0792018546313401,-0.0687675830717875,-0.0335821950234859,-0.0333708449075145,-0.0301760515988322,-0.0611158224487132,-0.0611158224487132,-0.0565873531986201,0.000312687908093683
2021-12-20,-0.0290484115519604,0.0226714123826364,0.0229371645263113,0.0215408047550626,-0.0590766424372937,-0.0574774353920779,-0.059504407500303,-0.107498596204809,-0.106194924051908,-0.110249554170342,-0.0446202342676931,-0.0455777086649477,-0.0435204546534732,-0.0801799976506746,-0.0811997743724613,-0.0769490082814275,-0.0349837358015362,-0.0351934115167789,-0.0336088748923096,-0.0621716673315846,-0.0628276165718763,-0.0611158224487132,0.000345418975815677
2021-12-21,0.00141944666099902,0.0241207480880976,0.0233281713121048,0.024467024577478,-0.0628489365712396,-0.0610329070759279,-0.0677455046604277,-0.124360925849464,-0.11810851992034,-0.124360925849464,-0.047400738111247,-0.0449797321204308,-0.0493729480127176,-0.0847170161458901,-0.0807927748249674,-0.0893737134816384,-0.0372013060639597,-0.0348182229569884,-0.038342279381488,-0.0659213359815514,-0.0620841138656614,-0.0681352432761123,0.000160768575650586
2021-12-22,-0.00141944666099901,0.0228696718298966,0.0227204948424121,0.0224142788823928,-0.0596333719311411,-0.05674864159075,-0.0619739194125692,-0.111339146821296,-0.107086586754989,-0.122162187200664,-0.0449531997883635,-0.044453644479941,-0.0451488332469517,-0.0807927748249674,-0.0797764398047944,-0.0813173680538518,-0.0352767369668183,-0.0341836545650699,-0.0350375364917053,-0.0631974345217594,-0.0612333297874073,-0.0623007263563178,8.39522283840362e-05
2021-12-23,0.00601878255358342,0.0218218897883979,0.0219872612663598,0.0206631906844855,-0.0568606371797118,-0.054844450637122,-0.0570501863847333,-0.107086586754989,-0.100955632890061,-0.107086586754989,-0.042837980634489,-0.0433009129175749,-0.0415410441450977,-0.0765658878823234,-0.0765658878823234,-0.0733684848253101,-0.0336021403734654,-0.0328671774060346,-0.0322239136509021,-0.0611757092356431,-0.0605407203382488,-0.0595255422757231,3.28652019063175e-05
2021-12-27,0.0147164533071812,0.0209131672187521,0.0214460671295752,0.0191020111101754,-0.0545629170837317,-0.0535350250033999,-0.0526599430854959,-0.0998830013952576,-0.097836033636613,-0.0968642360949285,-0.0410788872072804,-0.0421190380278222,-0.0383257389052042,-0.0726390433827904,-0.0749099950580914,-0.0684015035208398,-0.0321800130433387,-0.0319817826144481,-0.0297107591683372,-0.0595255422757231,-0.0593287346545564,-0.0564062137509546,0.000176688679457075
2021-12-28,0.00104293422836007,0.0206401031854245,0.0212632665236522,0.0184358191297798,-0.0538927872446576,-0.0530903257761996,-0.0507773640678615,-0.0988403507648938,-0.0968642360949285,-0.0916400201634764,-0.0405608854119276,-0.0418492601587839,-0.0369367612486501,-0.0719353063976987,-0.0745127504094947,-0.0658832948337286,-0.0317435242779658,-0.0315254319561657,-0.0286202889761902,-0.0585598832491863,-0.0583729402488163,-0.053857318008654,0.00014437868296207
2021-12-29,-0.00837408941143309,0.0197840476273378,0.0206328691750646,0.0170736018072878,-0.0517668067203516,-0.0517493674362468,-0.0469458496432051,-0.0941219160892454,-0.0941219160892454,-0.0841190336130174,-0.0388896932370337,-0.0403048832288281,-0.0341299729732712,-0.0690008033096364,-0.0715882293553119,-0.0613882939054598,-0.030361709116989,-0.0308833545896219,-0.0263881782435861,-0.0565790956908324,-0.0578183939225907,-0.050361050399286,0.000101173075604237
2021-12-30,-0.0031584513940839,0.0194000674911701,0.0203372724805548,0.0165305485689555,-0.0506848307292292,-0.0509968716604118,-0.0454516758907921,-0.0916400201634764,-0.0924395895583751,-0.0813173680538518,-0.0381171135670272,-0.0399707442411444,-0.0330491396639616,-0.0684015035208398,-0.0709118396946988,-0.060962767329048,-0.0297840013958689,-0.0308161732910532,-0.0255795022409286,-0.0565790956908324,-0.0578183939225907,-0.0497595282832796,4.25389118009437e-05
2022-01-03,0.0222463118831107,0.0188196420284311,0.0199764881356292,0.0155475085780123,-0.0491552530054645,-0.0499999073417525,-0.042680656798073,-0.0899292957036167,-0.0906916407537595,-0.0759278471963564,-0.0369260408165543,-0.0395330237350062,-0.0310154464702137,-0.0659430289744526,-0.0703692841531456,-0.0579925981951772,-0.0286698525001648,-0.0299903656831394,-0.0239501612739426,-0.0538248770940296,-0.0565608396267542,-0.0480799932434262,0.000205972898785253
2022-01-04,0.00377423681213277,0.0197885922171333,0.020480603013143,0.0170179740401495,-0.0516359763375411,-0.0512536313604666,-0.0468074118277769,-0.0948458669766294,-0.0948458669766294,-0.0845181749052465,-0.0388293619808329,-0.0400642701208236,-0.0339991103243089,-0.0693487864734222,-0.0716726811764481,-0.0615341942840336,-0.0302769010734139,-0.0303896052466849,-0.0262769477711535,-0.0566377203727378,-0.0568116975633326,-0.0503429727637297,0.00010188284472219
2022-01-05,-0.0394673188924511,0.0190822530936219,0.0199226286621395,0.0158029640611753,-0.0498848022265163,-0.0499137450435186,-0.0433818522388567,-0.0906916407537595,-0.0906916407537595,-0.0776609600290851,-0.0374508982560707,-0.0394655023062328,-0.0314884111369491,-0.0666848576510391,-0.0706434166038542,-0.0582724558391532,-0.0290524819576065,-0.0299501008793893,-0.0243165825538412,-0.0547979843461831,-0.0566377203727378,-0.0485516998019488,0.000779992520824603
2022-01-06,-0.000712758403410521,0.0235370295239251,0.023320385139789,0.0261343775724374,-0.0614398888547751,-0.0581184563789872,-0.0725012717199755,-0.122162187200664,-0.109853496629863,-0.133778343347293,-0.0469671523067582,-0.04628316301522,-0.0533226786390719,-0.0845181749052465,-0.0845181749052465,-0.0987102100034722,-0.0364517148659187,-0.035504037768807,-0.0410504047997237,-0.0653674502646673,-0.0638465780865082,-0.0731161462552733,0.000296661343431033
2022-01-07,0.00462387449603722,0.0223683488409562,0.0217062807758845,0.0239128766158142,-0.0583346932944503,-0.0540296334069212,-0.066247577788309,-0.109853496629863,-0.100847542535744,-0.124360925849464,-0.0445788802254682,-0.0429532559969499,-0.0487032135689676,-0.0811077821974697,-0.0772091054616996,-0.0884636319454295,-0.0345476251944239,-0.0329623244793918,-0.0374627569449226,-0.0620106381250906,-0.060933404609736,-0.0664304881299308,0.000101230185567394
2022-01-10,-0.00605091718936791,0.0213856869821238,0.0209697665026787,0.0219387691237492,-0.0557314328976714,-0.0522404164826659,-0.0606868792683863,-0.105652899469707,-0.0976973908193755,-0.114528957769342,-0.0424017069823868,-0.0413944554852632,-0.0445942404631267,-0.0758985389455543,-0.073492485724004,-0.0811077821974697,-0.0329440717579366,-0.0318782310051571,-0.034272993437718,-0.060933404609736,-0.0590921852169966,-0.0613617968200369,0.00012458071401298
2022-01-11,0.0292017230819098,0.0206248562576198,0.0205303520298857,0.0204915568157406,-0.0537834138028454,-0.0511754873232224,-0.0566096210976713,-0.0997582130269887,-0.0931009358796464,-0.108411984345549,-0.0405222134061898,-0.0404799497972599,-0.0415823563303994,-0.0723855720006912,-0.0723855720006912,-0.074263866569868,-0.0317295866818974,-0.0312153160538573,-0.0319448031517075,-0.0585160801675637,-0.0581418646103566,-0.0592892333053894,0.000662975458520321
2022-01-12,0.0300569074032965,0.0222133417670055,0.0216183941768865,0.0224084987529159,-0.0579267013092526,-0.0538536079499834,-0.062011140144292,-0.108411984345549,-0.0997582130269887,-0.122162187200664,-0.0436772945100129,-0.0425934894530575,-0.0455672721562779,-0.0776609600290851,-0.0763259610548066,-0.0816449067786136,-0.0342561562496448,-0.0328567552155574,-0.0350272434839255,-0.0613617968200369,-0.0605086051829355,-0.0624517716678171,0.000383842904509108
2022-01-13,0.0199873409738035,0.0235712053968182,0.0226217660669895,0.0239857025203878,-0.0615610973812754,-0.0564124218571672,-0.0664431984433111,-0.122162187200664,-0.108411984345549,-0.124360925849464,-0.046410047110747,-0.0445972368073531,-0.0486541306185299,-0.0845181749052465,-0.0811077821974697,-0.0884636319454295,-0.0363991329939822,-0.0344026082307692,-0.0375513415055687,-0.0653674502646673,-0.0620106381250906,-0.066981727988631,0.000509625659512445
2022-01-14,0.0365914223481098,0.0233609218354324,0.0222715730049386,0.0232439205906535,-0.0610759818479523,-0.0555643860838019,-0.0643475269776802,-0.11810851992034,-0.104370806009556,-0.124360925849464,-0.0460299726391957,-0.0438023060824523,-0.0470949904900241,-0.0833194371109183,-0.0781199666021205,-0.085132503730334,-0.0360849513606969,-0.0338990148981659,-0.0363450006510886,-0.0651061784288958,-0.0613617968200369,-0.0653674502646673,0.000697996842435824
2022-01-17,0.00158856270411658,0.0255425577339107,0.0244259953707732,0.0263365943168407,-0.06690207156778,-0.060942283018055,-0.0730494059850842,-0.124360925849464,-0.11810851992034,-0.133778343347293,-0.0504182008815134,-0.0482052837562614,-0.0535105503457273,-0.0914716276754747,-0.0884636319454295,-0.0987102100034722,-0.039498389590647,-0.0372158756600427,-0.0413108680865509,-0.0706434166038542,-0.0661604081349298,-0.073492485724004,0.000113779886276048
2022-01-18,0.00443459703065085,0.0241489227332233,0.0225894953446631,0.0240400452719769,-0.0631625528980049,-0.0562463074850455,-0.0665908502704251,-0.124360925849464,-0.108411984345549,-0.124360925849464,-0.047573404106595,-0.0445024771370838,-0.048722714634196,-0.0862691344536952,-0.0809445401747729,-0.089060220625823,-0.0372225670519932,-0.0342306015988802,-0.0375878554175306,-0.066258624523819,-0.0614067617200073,-0.0673772818022268,0.000371449996670969
2022-01-19,-0.00475210775309582,0.0229236664338066,0.0217448039155436,0.0220415214013369,-0.059889160538254,-0.0541510082595607,-0.0609602402877244,-0.111339146821296,-0.101949891023841,-0.11810851992034,-0.04511221633202,-0.0427077893166491,-0.0445669065766918,-0.0814877303717037,-0.0765944637370276,-0.0814877303717037,-0.0351117898602465,-0.0327736262518414,-0.0343612320752535,-0.062734408165153,-0.0605456841956008,-0.0618404283121806,0.000211155087008726
2022-01-20,0.00727736165049117,0.0219289448852891,0.0211907372789069,0.020500732776441,-0.0572604363623156,-0.052727597674906,-0.0566223546364416,-0.108411984345549,-0.0986529848260933,-0.108411984345549,-0.0431330901691158,-0.0415587272088603,-0.0413717824937638,-0.0774965434742051,-0.0744908496436007,-0.0737048813335304,-0.0332194480548298,-0.0320446970899294,-0.0318785122400389,-0.0609743515096271,-0.0593157878950362,-0.0591171194973822,0.000286956308473188
2022-01-21,0.00157505153357606,0.0210775088878109,0.0207597354355252,0.018995374348915,-0.0550027942100002,-0.0517463194184681,-0.0523730318789597,-0.103127826334099,-0.0956797949011579,-0.0986529848260933,-0.0414185647670369,-0.0408593207144385,-0.0382325232963485,-0.0737048813335304,-0.0725779204774372,-0.0685668755579943,-0.0318712489340687,-0.0311767971462709,-0.0294326722954484,-0.0593022642613829,-0.0583311617080161,-0.0559849038637336,4.39545601594705e-05
2022-01-24,0.00564973252014398,0.0201922954171466,0.0203179732457758,0.0175598059802161,-0.0527452770883554,-0.0506788788887631,-0.048321894151919,-0.0986529848260933,-0.0930051504096435,-0.089060220625823,-0.0397117319768113,-0.0399617637074419,-0.0352473842091633,-0.0714989177483461,-0.0714989177483461,-0.0629645576412727,-0.0305313286092632,-0.030457969565404,-0.0271012465850318,-0.0573967085686485,-0.0572148592993713,-0.0513593818061438,0.000527449556431683
2022-01-25,0.0320323044481896,0.0194794389437871,0.0199598737736802,0.0163267703783576,-0.0509529331267024,-0.0497642569083484,-0.0448420055161635,-0.0938652150909904,-0.091365494335105,-0.0814877303717037,-0.0383476108469406,-0.0391690994167162,-0.0326816282357004,-0.0685668755579943,-0.069495266940307,-0.0605378552389566,-0.029450762130553,-0.0298434967628665,-0.0251066751811323,-0.0559849038637336,-0.0566821011536128,-0.0498418651688451,0.000935504970439624
2022-01-26,0.0263251815623695,0.0217801176017801,0.0214074145968244,0.0205819741201842,-0.0569794591033542,-0.0534722144105172,-0.0568463558595108,-0.108411984345549,-0.0997115810611392,-0.108411984345549,-0.0429318868368473,-0.0420543085493188,-0.0415097096847926,-0.0774965434742051,-0.0757306468418691,-0.0740938698882028,-0.0330647260360388,-0.0320874504236934,-0.0319594372758567,-0.0611870238899423,-0.0595037548146373,-0.0595037548146373,0.000297351299903112
2022-01-27,0.000295202957698512,0.0226305942685052,0.0219258142070612,0.0216954534993252,-0.0592545758976748,-0.0547495040861997,-0.059976856230106,-0.109853496629863,-0.101949891023841,-0.111339146821296,-0.044648430470344,-0.0430641126435303,-0.0438082858541317,-0.0814877303717037,-0.0774965434742051,-0.078427757178536,-0.0344037193345193,-0.0329927414066061,-0.0337377525771715,-0.062061923476714,-0.0611870238899423,-0.0614067617200073,0.000678200039500736
2022-01-28,-0.0403547679593698,0.0215828956667019,0.0209682325122795,0.019972044265074,-0.0564242757930679,-0.0523780802485065,-0.0551093794417151,-0.108411984345549,-0.0986529848260933,-0.103127826334099,-0.0425086248676353,-0.0410612225021088,-0.0402138204554985,-0.0765910821428918,-0.0736847300744926,-0.0721826142520932,-0.0327390847761608,-0.0314264475202596,-0.0308212314191748,-0.0608907933769154,-0.0584411699671344,-0.0580580450857051,0.00150680711280132
2022-01-31,-0.00585608091391073,0.0253771137909678,0.0242871463170403,0.0278285008723154,-0.0664503582972464,-0.060801060143861,-0.0772776417341983,-0.124360925849464,-0.114528957769342,-0.13648386938156,-0.050121428475422,-0.0477301452087785,-0.0567003880764016,-0.091365494335105,-0.0876232481236406,-0.108411984345549,-0.0393382348364963,-0.0367395871701381,-0.0436900839674846,-0.0701125636280042,-0.0656977636354751,-0.0779583884818594,0.00029473924704286
2022-02-01,0.0198935405828138,0.0240910698734947,0.0225316348720642,0.0256138056437824,-0.0631177070315786,-0.0559998265556248,-0.0710245668172031,-0.124360925849464,-0.107000046159742,-0.131186337062263,-0.0475990885366476,-0.0437214926058448,-0.0520824801651534,-0.0862691344536952,-0.078427757178536,-0.0966295924429843,-0.0373430404817711,-0.0341952943153121,-0.0401368821432624,-0.06650892213364,-0.0613873504663619,-0.0718249980016132,0.000635793420875801
2022-02-02,-0.0146522767875074,0.0237721304101201,0.022347274444013,0.0245756521790811,-0.0622934740582894,-0.0557093084600951,-0.0680840743924698,-0.122162187200664,-0.105652899469707,-0.124360925849464,-0.046972260143348,-0.0439024078480726,-0.0499248075188583,-0.0849914031082212,-0.078427757178536,-0.091365494335105,-0.0368427029086347,-0.0337788580779664,-0.0384357031900592,-0.0659654261771647,-0.0613873504663619,-0.0685419742528128,0.000424918009567434
2022-02-03,-0.0139342709640572,0.0232605947112614,0.022022828400873,0.0236799234087488,-0.0588283182640333,-0.0546336221714356,-0.0638607705752494,-0.110247415173068,-0.102087131645415,-0.125434028145179,-0.0459703150267941,-0.0425014635977191,-0.0480957640681756,-0.082957421708737,-0.076329645511076,-0.0881819876594923,-0.0354558813430644,-0.0330459811632043,-0.0373473306832954,-0.0633702872951781,-0.0608898705711713,-0.0662236712381424,0.000585491790043795
2022-02-04,0.0173110968425343,0.0227858624582347,0.021751222314916,0.0228373736867329,-0.0576710886546621,-0.0539510113160106,-0.0615495285162949,-0.108753462007968,-0.100914430231118,-0.123114110202137,-0.0449750070112957,-0.0424177405937325,-0.046476358951763,-0.0817701571650855,-0.0767052747443877,-0.0854213198377611,-0.0347004718845909,-0.0327377635309131,-0.035634239074653,-0.0618737341207047,-0.0605519483938115,-0.0647730746779571,0.000620399129544098
2022-02-07,-0.0148196599229586,0.0224440529112126,0.0216366946037103,0.0219055137963114,-0.0585456884064297,-0.0541958849101055,-0.0606132726553899,-0.110247415173068,-0.102087131645415,-0.115111818788969,-0.0442663194393898,-0.0426781362491785,-0.0445398610344371,-0.0801224694332655,-0.0771667025865568,-0.0812062274653177,-0.0346055055202655,-0.0325648349831545,-0.0341410583020041,-0.0618737341207047,-0.0603362487435408,-0.061212606320435,0.000144679524018374
2022-02-08,-0.010003209330889,0.0221684690842036,0.021464976320264,0.0214820333825716,-0.0562190978981669,-0.0529423035466558,-0.0578883046999374,-0.109133341490222,-0.0987722263470443,-0.109133341490222,-0.0437132417807147,-0.0422284146541699,-0.0436794907120951,-0.0783538713606883,-0.075992610994005,-0.0778657108291922,-0.0337278004398037,-0.0324216289945441,-0.033465599641021,-0.0609333728261534,-0.0592228853322667,-0.0609333728261534,0.000171923657287183
2022-02-09,0.00376293948508714,0.021583805492974,0.0210472842976734,0.0204694183232692,-0.05465377626683,-0.0522700577867036,-0.055131124286783,-0.102983971989785,-0.0993701642922548,-0.105651246174045,-0.0424278493622625,-0.0410887766350399,-0.0415011199575493,-0.0764767298030727,-0.0734350659609877,-0.0742597327457709,-0.0328341782507212,-0.031474445079749,-0.0318213316262708,-0.0601631354301833,-0.0577235339416447,-0.058500692445932,0.000377011642515734
2022-02-10,0.0152200484285058,0.0207051130278202,0.0205461280305521,0.0188660573013224,-0.0523634147978587,-0.0508060477463071,-0.0507076298178005,-0.0993701642922548,-0.0932702749812024,-0.0932702749812024,-0.0406637317543224,-0.0400950437405854,-0.0381429282701583,-0.0726432565242237,-0.0715025032090024,-0.06811519370158,-0.031405117143107,-0.0307333434248229,-0.0292109675859664,-0.0577235339416447,-0.0569684948865476,-0.054856895251389,0.000316296558101732
2022-02-11,0.0398844405255967,0.0205129879530534,0.0204522567655568,0.0182936656858724,-0.0518154424318354,-0.0507354621989477,-0.0491795013194082,-0.0961453582724719,-0.0932702749812024,-0.0914971480201455,-0.0402413079504285,-0.0398160759115942,-0.0369290311140423,-0.0717511536743629,-0.0713777582898953,-0.0656207583848224,-0.0310735869643604,-0.0305151026294748,-0.0282583530959719,-0.0575820464267593,-0.0568276268794456,-0.0534394061352748,0.000533993587780327
2022-02-14,-0.0227691082763116,0.0238579698238259,0.0231025872495669,0.0246970030161664,-0.0606001367795566,-0.0572881628017625,-0.0669887430584036,-0.117185243181148,-0.110190207274973,-0.128799600065412,-0.0469727775870127,-0.0445598071472774,-0.0503341675676698,-0.0860562085018644,-0.0821669358291462,-0.0932702749812024,-0.0363752256942821,-0.0347120806860218,-0.0386509950876371,-0.0650699293537546,-0.0615788686420377,-0.0683013567822487,0.000406124721034097
2022-02-15,-0.015883046188312,0.0242019231638619,0.0232297786432344,0.0251785524555273,-0.0615308952601404,-0.0573352394921016,-0.0682963206930467,-0.126159465810118,-0.110190207274973,-0.128799600065412,-0.0476981108120564,-0.0448483267703993,-0.0513619324558924,-0.0890230236452006,-0.0821669358291462,-0.0961453582724719,-0.0366996745912009,-0.0346288670054606,-0.0394436223015248,-0.0653435415650933,-0.0615788686420377,-0.0702938712024665,0.000215978485869962
2022-02-16,0.0137595810847811,0.0237703565464373,0.0227745297887925,0.0243528059287307,-0.0604683870230866,-0.0570535338087813,-0.0660273662731819,-0.115297778429044,-0.110190207274973,-0.128799600065412,-0.0467685642815218,-0.0443472325013803,-0.0496506958478307,-0.0867337729441167,-0.0815002446368095,-0.0923715676029392,-0.0360310219394875,-0.033801977816943,-0.0377811704032414,-0.0649491183107095,-0.0610088878640735,-0.0672502754509414,0.000282452719224199
2022-02-17,-0.00395558095863905,0.0230247014500224,0.0219107907022004,0.0231856140651207,-0.0599765290692909,-0.0544568590541903,-0.0617598815477644,-0.113515367598658,-0.102983971989785,-0.126159465810118,-0.0452057602794732,-0.0425669665387183,-0.0462832323787145,-0.0833406570328041,-0.077726223327196,-0.0867337729441167,-0.0348654207115275,-0.0327054377996318,-0.0351699440984002,-0.0619174436432759,-0.0601110058353223,-0.0626242421935499,0.000182261487626777
2022-02-18,0.00607904606216985,0.0220136791383951,0.0212805351833406,0.0211040114214259,-0.0573862936956456,-0.0528752617064435,-0.0584157345675666,-0.110190207274973,-0.0993701642922548,-0.111822430802486,-0.0432322310998074,-0.0408887561757432,-0.0428378107035423,-0.078233662070874,-0.0732167625836204,-0.078233662070874,-0.0333153046108834,-0.0315564201250255,-0.0325470519916828,-0.0610088878640735,-0.058036567605547,-0.0601110058353223,0.000227103449038837
2022-02-21,0.0254314378543154,0.0211524311920081,0.0207773837266286,0.0194785731081322,-0.0550111764043663,-0.0509189093323722,-0.0538317316349911,-0.104285363702657,-0.0941921944150624,-0.101728136135155,-0.0414484489863601,-0.040234547678101,-0.0394160467939127,-0.074905962182545,-0.0720277921020301,-0.0705410402487249,-0.0319663914734858,-0.0308629122058431,-0.0299333988993115,-0.0590455949838664,-0.0574531676633342,-0.0561545790848792,0.000321432242213639
2022-02-22,-0.00325492219499045,0.0219506852444536,0.021528128987324,0.0206807823542993,-0.057143625949414,-0.0524493703590233,-0.0572311449672658,-0.110190207274973,-0.0993701642922548,-0.110190207274973,-0.0430613345381961,-0.0417591743508029,-0.041931546099441,-0.078233662070874,-0.0753508212790379,-0.0762701604778741,-0.0332558818068797,-0.0318884237523891,-0.031873145555365,-0.0607816045165949,-0.0588383732589422,-0.0588383732589422,0.000676602131358384
2022-02-23,0.0141261913467186,0.021065914780352,0.0207435416296449,0.0197083108252757,-0.0535551828636366,-0.0509782382196199,-0.05220488051371,-0.100714092624286,-0.0942143814705932,-0.0995245739766569,-0.0411742596079564,-0.0398526307892815,-0.0390384476074428,-0.0742247128980654,-0.0713870543800836,-0.0688985696498489,-0.0317259674443257,-0.0306483365077412,-0.0296277302518625,-0.0579706974333591,-0.0568124206379631,-0.0555388619024247,0.000197370353488632
2022-02-24,-0.0245538145484503,0.0207272934072469,0.0205740608830716,0.0189696103977048,-0.0527256898327816,-0.050317039677735,-0.0501923101404042,-0.0995245739766569,-0.0932719379826161,-0.0932719379826161,-0.0404502978006748,-0.0394582306553925,-0.037522220570146,-0.0729638889844742,-0.0702776363339871,-0.0666768360874046,-0.0312013871294649,-0.0303492460940875,-0.0284630047956691,-0.0575796139165487,-0.055897362433273,-0.0533768056021798,0.00212935562802289
