"Date","Sigma2_GARCH","Sigma2_GAS","Sigma2_MSGARCH","Parkinson"
2015-01-21,0.00176436326994603,0.0012742613795631,0.00168557176568586,0.00102372367813244
2015-01-22,0.00185497989188018,0.00158040529171486,0.00174213921965152,0.000830226437289736
2015-01-23,0.00185493227693327,0.00161829439422953,0.00173930154304793,0.000984826655017866
2015-01-26,0.00173959361489777,0.00140980704454507,0.0016627791602992,0.000359856657287503
2015-01-27,0.00158845919542917,0.00115473742969554,0.0015697357279614,0.0025736129485813
2015-01-28,0.00150761520929768,0.0010649386437293,0.00152036545984477,0.00146994019941368
2015-01-29,0.00264995356664243,0.00520368169786885,0.00237747430639943,0.00260654096351855
2015-01-30,0.00249110404892143,0.00418003317944568,0.00224611381181615,0.000361782479237557
2015-02-02,0.00266794982098228,0.00405825889561849,0.00237219703316918,0.0015455198194275
2015-02-03,0.0027176289934992,0.00373556668059146,0.00240050848656456,0.00391982657403853
2015-02-04,0.00435267891937585,0.0075960883298038,0.00345947582939324,0.00520278110308851
2015-02-05,0.003939132167624,0.00578128023717312,0.00317365893684546,0.00125749215675743
2015-02-06,0.00360915375911996,0.00452434790246622,0.00293201814914055,0.00365940487104329
2015-02-09,0.00373381646101775,0.00442936267235546,0.00303537856180522,0.00245541124518332
2015-02-10,0.00340888092039978,0.00348949797582189,0.00279184761493939,0.00319277718664059
2015-02-11,0.00322732500801999,0.00300094101180093,0.00266046776268453,0.000643170008376217
2015-02-12,0.0029378799324397,0.00238874639526845,0.00244618939282394,0.00029729262529979
2015-02-13,0.00289923976828765,0.00236913938837407,0.00243059747332898,0.000715565839817684
2015-02-18,0.00286025922284371,0.00234574348103218,0.00241337171496829,0.000312659357802726
2015-02-19,0.00260834812197667,0.00189285688052799,0.00223538386658762,0.000383842904025191
2015-02-20,0.00248915364465138,0.00176323666483914,0.00215873126285439,0.000523283924184025
2015-02-23,0.00226338078837719,0.001426667390116,0.00201336494714516,0.000160204335475436
2015-02-24,0.00208504167906238,0.00121542785829492,0.00190660351729654,0.000342221916463091
2015-02-25,0.00202823152393659,0.00126705621908538,0.00187597200564391,0.000649038612330563
2015-02-26,0.00206540725422654,0.00151505435832157,0.00190190656410822,0.000535961196266978
2015-02-27,0.0018874192283731,0.00124655727366957,0.00179909197189612,0.00119856992344474
2015-03-02,0.00180885705127721,0.00120195156583672,0.00175532230545233,0.000775609484376009
2015-03-03,0.00167220104423558,0.00103460041473442,0.00168179610826854,0.000303065971082671
2015-03-04,0.00156221323742896,0.000928292988227239,0.00162418612879669,0.000238683084941101
2015-03-05,0.00157549129834034,0.00109941904803152,0.00162773347109116,0.000203161406627852
2015-03-06,0.00143915062166182,0.000908442171899388,0.00155743099136057,0.000136290296290495
2015-03-09,0.00131198141076303,0.000750173546085423,0.00149410882626795,0.000346069397434101
2015-03-10,0.00131394696530231,0.000880500762973011,0.0014886437423514,0.00104231690166599
2015-03-11,0.00134982658296944,0.00105990682912664,0.00149849880699876,0.000297520379480121
2015-03-12,0.00130115237991209,0.00100952383912839,0.00146809368315683,0.00192687197512112
2015-03-13,0.00128642794509132,0.00103717293639306,0.00145321985112045,0.000278669948161079
2015-03-16,0.00122294097645029,0.000950685458289423,0.00141572145400248,0.000497834687801378
2015-03-17,0.00114970179361584,0.000847686164261793,0.00137437727036254,0.00180558634416794
2015-03-18,0.0012755729081892,0.00121802461598462,0.0014247637189168,0.00172064179116554
2015-03-19,0.00132452651745217,0.00132833454689909,0.00143999616555323,0.000637489156390306
2015-03-20,0.00135559336651305,0.00138698427614755,0.00144697530622943,0.000654724277524149
2015-03-23,0.00145900972104272,0.00159724939690633,0.00149460742856423,0.000239195611825121
2015-03-24,0.001328443122392,0.00128678200420667,0.00141801009677902,0.000218970453187342
2015-03-25,0.00121256297938531,0.00104831746724429,0.00135293549042479,0.000495884574564725
2015-03-26,0.00130788196423191,0.00129739258014561,0.00139268477148881,0.00159088803548095
2015-03-27,0.00142631821245467,0.00156280393807963,0.00144935686029289,0.000792223432811766
2015-03-30,0.00130006697885022,0.00126199901496907,0.0013747540648344,0.000427606208365758
2015-03-31,0.00130227404234237,0.00126347082092118,0.00136800382785654,0.00077732015157568
2015-04-01,0.00118721485036116,0.00102688618335878,0.00130313843754403,0.000880785725896302
2015-04-02,0.00129668403530753,0.00131067482388802,0.00135220559758331,0.0010005154411308
2015-04-06,0.00140065603508658,0.0015290786892852,0.00140302902366022,0.000276282855917164
2015-04-07,0.0012763612736584,0.00123503279283293,0.00132902237898191,0.000786381723294123
2015-04-08,0.00119595171767533,0.00106665188134922,0.0012807442410922,0.00214019319270244
2015-04-09,0.00115582887663155,0.00100409301861994,0.00125355505509021,0.00288586726630294
2015-04-10,0.00174282467213392,0.00275805454748443,0.00162592174258342,0.00116820978677165
2015-04-13,0.00163066236959707,0.00226431191907494,0.0015427603082578,0.00171681298352158
2015-04-14,0.00161224333126294,0.00205154436427182,0.0015232827979752,0.00140181841524878
2015-04-15,0.00149636433090486,0.00169351554026143,0.00144274928670768,0.00178934969463636
2015-04-16,0.00175076402729648,0.00221398383201526,0.00161220448173588,0.00141745043065875
2015-04-17,0.00167424549864573,0.00192388773255815,0.00155404612902725,0.00112764935939766
2015-04-20,0.00152639968238306,0.00154633087726486,0.00145240667824628,0.000268303000436758
2015-04-22,0.00139299202990134,0.00125411942466117,0.00136559301508902,0.0008506513665763
2015-04-23,0.00126949753104051,0.00102036861263407,0.00128992219088992,0.00428943340736557
2015-04-24,0.00117807071218044,0.000876890133286377,0.00123536814877075,0.000714793667897396
2015-04-27,0.0011377974585981,0.000849103865287267,0.00120865970788944,0.000661461302369805
2015-04-28,0.00128755046076574,0.00128764086554708,0.00128702616930842,0.00087921496039824
2015-04-29,0.00119727529713,0.00109048402313481,0.00123117246308005,0.000356163324110495
2015-04-30,0.00109341093530994,0.000892760987898551,0.00117141970968507,0.000262475382230288
2015-05-04,0.00102839015801341,0.000793007296193123,0.00113326363082554,0.000592214570397088
2015-05-05,0.00122689455437914,0.00135173595713137,0.0012373266599377,0.00159511306171858
2015-05-06,0.00127539822735196,0.00141730763522759,0.00126040063703524,0.00338307976127068
2015-05-07,0.00141346314775431,0.00168912281038031,0.00134414325447233,0.000998097381989852
2015-05-08,0.00128935605274127,0.00136160252269329,0.00126171118664359,0.00102079935891721
2015-05-11,0.00119055711762178,0.0011333426517863,0.00119881891279103,0.000310674182012651
2015-05-12,0.00110670889051313,0.000963745793755296,0.00114744560314619,0.000347964843412604
2015-05-13,0.00101329278206864,0.000795766074376694,0.00109394240647301,0.000268046403700313
2015-05-14,0.000942400153819875,0.00068870909891865,0.00105381693824475,0.000406861038987035
2015-05-15,0.000865112413992167,0.000577745587356061,0.00101226710692791,0.000488104824770719
2015-05-18,0.000806854244012112,0.000510870376988181,0.000980304374106033,0.00232393480023669
2015-05-19,0.000775804897194343,0.000504554202002915,0.000960370077331391,0.00132761242208798
2015-05-20,0.00109495118942804,0.00157410322870762,0.0011292824954134,0.000522537050516249
2015-05-21,0.00100017774942706,0.00126914080824466,0.00106750959195486,0.000903429166863285
2015-05-22,0.00108129071595808,0.00137843782698553,0.00110820997568625,0.00108957159913204
2015-05-25,0.00105685636933512,0.00125523915518217,0.00108688609244708,0.00018328534594313
2015-05-26,0.0010070121465382,0.00110272181780408,0.00105184196217024,0.000499974459657519
2015-05-27,0.00101519183622697,0.00109589647608845,0.00105059043783672,0.000317322280674956
2015-05-28,0.000943783065953652,0.000925086615674803,0.00100538179798808,0.000400187263480093
2015-05-29,0.000872451765190357,0.000776974637422987,0.000962620201361995,0.0004634460038208
2015-06-01,0.000865043912111496,0.000780472565575099,0.000953378947141329,0.000372366456350375
2015-06-02,0.00079379624135756,0.000647503538482045,0.000912780080935753,0.000514528187505008
2015-06-03,0.000856853957831924,0.000824655468061103,0.000939840040778178,0.000312530188135539
2015-06-05,0.000785284049481494,0.000680676049288853,0.000898239487161354,0.000294467623910953
2015-06-08,0.000760619931362355,0.000648680794965521,0.000880646845751912,0.000203835232510422
2015-06-09,0.000698567993197839,0.000540255189721702,0.000845923835483677,0.00078418279435939
2015-06-10,0.000733425567381472,0.000652287027059305,0.000857174070888139,0.00056156897136742
2015-06-11,0.00067771746705499,0.000550148960171911,0.000824967303399858,0.000179636268348054
2015-06-12,0.000623684006646008,0.000460824447723537,0.00079470542663959,9.50690928665893e-05
2015-06-15,0.000575295100572304,0.00038933670489408,0.000767729493311177,7.71053755891551e-05
2015-06-16,0.000531648156220225,0.000331105749001087,0.000743215577238202,0.000673256521521669
2015-06-17,0.000561366631304989,0.000441288104724719,0.000749854652341018,0.000446798944611051
2015-06-18,0.000531261169776675,0.000398850352826288,0.000729972945481133,0.000171620159168845
2015-06-19,0.000524667242419718,0.00040716184881329,0.000720353380155136,0.000236798014288655
2015-06-22,0.000521904392446401,0.000423293322786111,0.000712305787392243,0.000118339307445279
2015-06-23,0.000483732585171801,0.0003590589041382,0.00068876457660638,0.000477752867805016
2015-06-24,0.000475786307572892,0.000363955147832398,0.000678479303666764,0.000186314469617379
2015-06-25,0.000470599804328957,0.000370227822318348,0.000669299677634103,0.00112764935939766
2015-06-26,0.000630876478792732,0.000847787771099891,0.000746560173494481,0.000701687853879515
2015-06-29,0.000787193684097032,0.00116466907149792,0.000840125018988794,0.0019777926351404
2015-06-30,0.000834583655243764,0.00118211638714216,0.000865130486986335,0.000253715643996154
2015-07-01,0.000765904087492102,0.000964428550703324,0.000810205889104155,0.00164839612750432
2015-07-02,0.000865682995867289,0.00114658553882087,0.000875333500375152,0.000324041649720763
2015-07-03,0.000802523388638709,0.000952503780119793,0.000823577936169698,0.000995393664427831
2015-07-06,0.000938170747124541,0.00123513476971205,0.000921693543159737,0.000551921208242973
2015-07-07,0.000899581725602088,0.0010863008206191,0.000885921061400754,0.00276458780764623
2015-07-08,0.000885737721770078,0.0010106842032341,0.000870158668570102,0.00115621156978324
2015-07-10,0.000845543483009364,0.000896975770738135,0.000835620184931377,0.000135538268707775
2015-07-13,0.000814662980853235,0.000816405700283208,0.000809280102891502,0.000319793435673832
2015-07-14,0.000747944788142169,0.000675348344611626,0.000760368093207762,0.000644487344833892
2015-07-15,0.000708639579925449,0.000604129876766522,0.000732052810800072,0.000294963219337377
2015-07-16,0.000676297475692631,0.000555503505053893,0.000709361931928425,7.35475739402041e-05
2015-07-17,0.000632275882595461,0.000484416859596955,0.000681000268912979,0.000692013834243912
2015-07-20,0.000760961000278495,0.000855970950038239,0.000764156506793102,0.00181372930105045
2015-07-21,0.000970478086911299,0.00135549807408044,0.000934255440310988,0.00123958964050777
2015-07-22,0.000887974843240459,0.00109908721703244,0.000860789212625288,0.000495334926995816
2015-07-23,0.000948036868100474,0.00118256093474185,0.000908393260267056,0.000653295877122702
2015-07-24,0.000897612946687847,0.00102327711649847,0.000862258656679931,0.00079781970418105
2015-07-27,0.000836353310564742,0.000866611224696542,0.000809858194151739,0.000874506955843274
2015-07-28,0.00103098170676427,0.0013413484291907,0.0009793445250945,0.0013660382693233
2015-07-29,0.00114775481716086,0.00152076308203994,0.00108276312809038,0.00222634650510294
2015-07-30,0.00152978097982873,0.00234406431260846,0.00139356452722483,0.00153369400564668
2015-07-31,0.00144154810367054,0.00195739320190132,0.00131426196506188,0.000471596902985899
2015-08-03,0.00131359713938319,0.00156681501741281,0.00119883044427537,0.000736686108191844
2015-08-04,0.00139358837480759,0.00167322297595907,0.00126935063084147,0.000418572768937419
2015-08-05,0.00129312732293173,0.00139046037473051,0.00117632944982148,0.000995670461487754
2015-08-06,0.00120363041643909,0.00117494726495063,0.00109333665739718,0.00150527454414093
2015-08-07,0.00118432210072071,0.00113037612306734,0.00107669722942287,0.00260779563591334
2015-08-10,0.00143763655592527,0.00176614758096433,0.0013172871393484,0.000794945900545395
2015-08-11,0.0013743610014214,0.00154332686634491,0.00125679307318916,0.000587432436904092
2015-08-12,0.00126478015445976,0.00126991561489788,0.00115380855979168,0.000430693794212411
2015-08-13,0.00115586466147161,0.00103648436263173,0.00105342301930667,0.000804773715380843
2015-08-14,0.0011852191839949,0.00112497948576656,0.00108288392843712,0.000578449423642879
2015-08-17,0.00112551992268286,0.00100664185632696,0.00102926255235032,0.000243355925366587
2015-08-18,0.00106122935664891,0.000892556697552719,0.000973663017548125,0.000641742695814863
2015-08-19,0.000984822776495466,0.000765194085086895,0.000911150233922642,0.000814464255561059
2015-08-20,0.000950026344176417,0.00073558826846611,0.000885010979995574,0.000752276111891715
2015-08-21,0.000873195083206514,0.000617643983092913,0.000829005885695944,0.000581329304326251
2015-08-24,0.0010289869507607,0.00108621215646965,0.000959479852575516,0.00240002988319699
2015-08-25,0.00134798140239506,0.00188342331487575,0.00126526736451371,0.000681171130364829
2015-08-26,0.00125834917340537,0.00156492967361347,0.00117742284969192,0.000443022673736545
2015-08-27,0.00121145839184543,0.00138597619429397,0.00113081771481246,0.00214627550427559
2015-08-28,0.00187655000361858,0.00314905375314643,0.00168434531250336,0.00271245691873302
2015-08-31,0.00171951698675512,0.00250111209371274,0.00155058398616874,0.002700037371032
2015-09-01,0.00160426748572493,0.00205863777012258,0.00144535174852178,0.00140500281572227
2015-09-02,0.00186988406917909,0.0025300230171893,0.00166743412926795,0.00127359058831013
2015-09-03,0.00176399935657493,0.00212687865711027,0.00157210714346038,0.00205750171268091
2015-09-04,0.00160740591360779,0.00170324082918155,0.00142939529048298,0.000302364332582
2015-09-08,0.00153684655083302,0.00151669941291024,0.00136602554255287,0.000210889915611204
2015-09-09,0.00142039474650967,0.00126538503969701,0.00126006065906223,0.00141307103950012
2015-09-10,0.00137029394807578,0.00118351802962183,0.00121851255133502,0.000654934732526407
2015-09-11,0.00148517601578248,0.00148707017142261,0.00133484811256891,0.000951372323623543
2015-09-14,0.00149282441415067,0.00149037017509037,0.00134561749646308,0.000801112639722567
2015-09-15,0.00136491680805678,0.00121477566367082,0.00122882629809712,0.00066180484405234
2015-09-16,0.00125059291429025,0.00100255954986803,0.00112990852671647,0.00141333323078127
2015-09-17,0.00149418186164775,0.00166923754838337,0.00136519327810872,0.000353602790027012
2015-09-18,0.00146953020732511,0.0015623092635602,0.00134249878654879,0.00041888636828787
2015-09-21,0.00143885519792519,0.00146283819517275,0.00131454450106678,0.000928762062315901
2015-09-22,0.00145537588113341,0.00148143792625881,0.00133137037433615,0.00135216628789186
2015-09-23,0.00151700199761593,0.00159941978150851,0.00139055483457826,0.00159031375175462
2015-09-24,0.00142253634326422,0.00137076820762902,0.00130263172607804,0.00223067396135853
2015-09-25,0.0013342064519676,0.00118506621819349,0.00122309595299564,0.00149370154868734
2015-09-28,0.00125223862384955,0.00103793190261918,0.00115264129307663,0.000797201860458719
2015-09-29,0.00143735590658585,0.00153824681199072,0.00132510350190354,0.000687160935287642
2015-09-30,0.0013583797986616,0.00133635025783054,0.00125267819723142,0.000599350682252147
2015-10-01,0.00204702052376265,0.00326122763141431,0.00185724580195402,0.00152735856919819
2015-10-02,0.00194363856462691,0.00272167109725269,0.00176112513365365,0.00576621812999931
2015-10-05,0.00270756852671138,0.00432347762868736,0.00226878179617452,0.000869421579804221
2015-10-06,0.00245879683241268,0.00336582263912426,0.00207769592020173,0.00137858679993368
2015-10-07,0.00242709311867307,0.00301639961268016,0.00204956690658062,0.00194403942382824
2015-10-08,0.00230627560038084,0.00257213539911197,0.00195011277705245,0.00154473149615671
2015-10-09,0.00219066012546734,0.00222317688696506,0.00185515201731501,0.00111250123942304
2015-10-13,0.0019916944771607,0.00177541173783776,0.00168344196298627,0.000844098030919633
2015-10-14,0.00237431928137878,0.00273993096711041,0.00204753487424471,0.000641994229172913
2015-10-15,0.00219347738312477,0.00223972245269165,0.00189173050534569,0.000932120590073872
2015-10-16,0.00199353000716763,0.00178679845109802,0.00171728125399765,0.000416617853534728
2015-10-19,0.00181382173474347,0.00144003956810879,0.00156460369667033,0.000233548086918296
2015-10-20,0.00164849877346942,0.00116453260834012,0.00143216260522532,0.000267418132933723
2015-10-21,0.00151427300738101,0.000977439788416985,0.00133366036005523,0.000710869509762842
2015-10-22,0.0015072191428003,0.00107730712696048,0.00133675428605956,0.000512429060223312
2015-10-23,0.00148042370646075,0.00110310432922731,0.00132331211417797,0.000634100237038752
2015-10-26,0.00134882444153681,0.000903048694793076,0.00123332485173242,0.000619291527343283
2015-10-27,0.00125644907070738,0.000798295769100991,0.00117622675509582,0.000583995953803832
2015-10-28,0.00123908340965797,0.000859068871828877,0.00116928286489778,0.0011152046945935
2015-10-29,0.00114632395877499,0.000739418324976103,0.00111445395093994,0.000778524641562455
2015-10-30,0.00105828494264815,0.000636941356489061,0.00106567231977732,0.000354120080024854
2015-11-03,0.000983194511443094,0.000562538785562639,0.00102626017206979,0.00275764070285717
2015-11-04,0.00172798732618869,0.00353866112442884,0.00162837493894021,0.00206252024753275
2015-11-05,0.00178049180063373,0.00317570819642846,0.00166569139596418,0.000504788691123341
2015-11-06,0.00161989059936071,0.00249748005785977,0.00152101122488937,0.000707275821684243
2015-11-09,0.00159199370757855,0.00221094904403125,0.00149202299990547,0.000692608665383517
2015-11-10,0.00149636272262609,0.00185314030495554,0.00140755455865361,0.000202335914402704
2015-11-11,0.00136332196328554,0.00148729439620297,0.00129836653039879,0.000217643043078076
2015-11-12,0.00126165188203438,0.00123827021657714,0.00121999212008303,0.000272891380116201
2015-11-13,0.00117982029097799,0.00106543102078649,0.00116063620019473,0.000718472652423542
2015-11-16,0.00123268572762371,0.00120655628374849,0.00119586177245044,0.000974401372977451
2015-11-17,0.00142757663493251,0.00166388986604693,0.00134685181931594,0.000290679789311409
2015-11-18,0.00130600113678812,0.00134936289272663,0.0012493388972614,0.000332086106115913
2015-11-19,0.00119624744684366,0.00110462103309642,0.00116762132078847,0.00076857201483808
2015-11-23,0.001092157081895,0.000903281362565874,0.00109640975743633,0.000354490269507281
2015-11-24,0.00108184128132921,0.00091612046245463,0.00108757551043424,0.00161395688342268
2015-11-25,0.0012244093762014,0.00129114726345351,0.00118520339217999,0.00110691670008503
2015-11-26,0.00159962287013301,0.00221976885708374,0.00149654736044718,0.0002776318255678
2015-11-27,0.00145600562386704,0.00176814894644978,0.00137181921621205,0.000509730909832599
2015-11-30,0.00147796958506721,0.00172813039309956,0.00138583288732397,0.00109341101867229
2015-12-01,0.00135370053442946,0.00140331808705048,0.0012822542282654,0.000599459421388592
2015-12-02,0.00128335575878589,0.00123520664834635,0.00122493616083044,0.000372366456588415
2015-12-03,0.00117167292431742,0.00100753459725691,0.00114188274265421,0.000818163556022728
2015-12-04,0.00139290662426494,0.00158751433665053,0.0013121769130873,0.00184413479071527
2015-12-07,0.00158577644286479,0.00197126915681769,0.00147280183749057,0.00140216402099413
2015-12-08,0.00162324476367765,0.00194176927635252,0.00150035241609442,0.000450434934684653
2015-12-09,0.00148249876662456,0.00156484761305575,0.00137931215205213,0.00191825477132046
2015-12-10,0.00180387176470742,0.0022969861743782,0.00165493651967273,0.000440558699034235
2015-12-11,0.00170180040927436,0.00194692616818497,0.00156304635322423,0.000680167714752342
2015-12-14,0.00161320516538841,0.00168608120773501,0.00148416470101116,0.000180625339697183
2015-12-15,0.00147000349455396,0.00136065057876644,0.0013634522539813,0.000191139192913729
2015-12-16,0.00141487590447292,0.00125359447328876,0.00131728167525722,0.000503810800049509
2015-12-17,0.00131602490456128,0.00107337014592827,0.00123980526996163,0.000726311327259032
2015-12-18,0.00121278684266518,0.000904053393039115,0.00116430323482608,0.000237832526849387
2015-12-21,0.00116315669152104,0.000860564129460546,0.0011291205533008,0.00169682002701581
2015-12-22,0.00133985095437725,0.00137689439137083,0.00125976394019844,0.00031952152032314
2015-12-23,0.00126756049871271,0.00120559657921412,0.00120336165385256,0.000215506993643395
2015-12-28,0.00119474549528157,0.00105706083571313,0.00114946123826159,0.000491218302565209
2015-12-29,0.00119167881879703,0.00107641944146231,0.00114568675641394,0.00028370048878832
2015-12-30,0.00108741772352707,0.000880097190081476,0.00107470854750141,0.000471297839030673
2016-01-04,0.00099353810982053,0.000725127389288224,0.00101577835875684,0.00180392880268514
2016-01-05,0.000967028323560782,0.000721042994262366,0.000998532471658451,0.00112360320338184
2016-01-06,0.000954547632813333,0.00074618040716062,0.000989307837789555,0.000168886894914413
2016-01-07,0.00103759019485016,0.000991990882792755,0.00103909591771513,0.00112985500351773
2016-01-08,0.000991509291104196,0.000900831193608253,0.00100725955238196,0.000933900497926077
2016-01-11,0.000907059151615003,0.000741629614145911,0.000954765329225907,0.00059134278738348
2016-01-12,0.000906013870616995,0.000774678645131356,0.000951554425423918,0.00397623683705272
2016-01-13,0.00166964731913811,0.00342628740194705,0.00157067271799143,0.00287175489169415
2016-01-14,0.00172646322131907,0.0030891108993355,0.00160421578054945,0.00387143999239182
2016-01-15,0.00210829144727944,0.00354853074850964,0.00188138054320992,0.0010071193832268
2016-01-18,0.00274330763009034,0.00456675381301455,0.00226470809611652,0.00242303773665997
2016-01-19,0.0029837889808602,0.00452553741314932,0.00239156751064944,0.00258591020161705
2016-01-20,0.00278180645843497,0.00365604588178134,0.00224317883273826,0.00108344334110274
2016-01-21,0.00275160438101838,0.00330444191322608,0.00222371044583942,0.00170162487370534
2016-01-22,0.00251763674500681,0.00263488633699842,0.00204163206532086,0.00235131608559631
2016-01-26,0.00231931821080619,0.00215324676551539,0.00188545703908076,0.000733117692786011
2016-01-27,0.00231803224696143,0.00214932243595213,0.00190407085210209,0.00430084897037082
2016-01-28,0.00275578517244036,0.00319506137781799,0.00229458178781363,0.00981099120089155
2016-01-29,0.0025024491084792,0.00251720462764889,0.002090358432294,0.00189717467172959
2016-02-01,0.00250756764896369,0.00246719118009286,0.00210573712006895,0.000636925216596761
2016-02-02,0.00233014562271651,0.00206412070923965,0.00196185543455203,0.0022085519850695
2016-02-03,0.0028981678142459,0.00352104063403202,0.00245181491158828,0.00170112207686948
2016-02-04,0.00279893531036638,0.00308377156374883,0.00236964210428935,0.00562590828009896
2016-02-05,0.00278643452202233,0.00291281190590297,0.00236084718770359,0.00104079220761697
2016-02-10,0.00267625817060559,0.00258862938400687,0.00227242088547083,0.000322913716915276
2016-02-11,0.00266912101848148,0.00253629375944244,0.00227328007141706,0.000461238650851112
2016-02-12,0.00245085639840081,0.00206834604508907,0.00209284429651061,0.000820022667530088
2016-02-15,0.00245957747912341,0.00212988461187155,0.0021109421194975,0.000111016394084555
2016-02-16,0.00225401326220702,0.00174091040821544,0.00194339164458566,0.000851009224483423
2016-02-17,0.00207354049417001,0.00145282554907167,0.00180266158499236,0.00159387561416781
2016-02-18,0.00213756482656202,0.00171803176120184,0.0018655741222504,0.00166612265243348
2016-02-19,0.00197369649490986,0.0014453727170182,0.00174087282166015,0.000518312289196613
2016-02-22,0.00186610158619584,0.00131572891464214,0.00166468199762034,0.00259663074090301
2016-02-23,0.00306070278024875,0.00540903509579837,0.00266932086919807,0.00299673657519425
2016-02-24,0.00282464573828372,0.00426322255972435,0.00247481801651816,0.00123312472454484
2016-02-25,0.00256921040299834,0.00333039883669436,0.00226148247658691,0.00124619577473879
2016-02-26,0.00233164896294402,0.00261500005366323,0.0020639178988444,0.00106713088927169
2016-02-29,0.00211689638768779,0.00207171351515342,0.00189155976774157,0.000865319931125019
2016-03-01,0.00218948959426092,0.0022009206605165,0.00195451217891658,0.000959845432007763
2016-03-02,0.00208540703023155,0.00194129519817629,0.00187318976856643,0.00309662186551739
2016-03-03,0.00224698392631458,0.00230276982984394,0.00200873610548253,0.009125614945681
2016-03-04,0.00411567204806489,0.00801016914015834,0.00334452004489042,0.00660656241030456
2016-03-07,0.00453890999520309,0.00764580571987982,0.00356354663211659,0.00231717190219135
2016-03-08,0.00414622458072593,0.00588754462464521,0.00328403544424703,0.00374986963830965
2016-03-09,0.0037696903362677,0.00455307872070022,0.00300137750253767,0.00111082144594768
2016-03-10,0.00344079690224026,0.00358108897531157,0.00274960092887686,0.00261726806767473
2016-03-11,0.00330283427734271,0.00315712364371811,0.00265955338966589,0.0017298130804299
2016-03-14,0.00302032619025338,0.00253370776534078,0.00244751173833402,0.00380073512479862
2016-03-15,0.00345394724956128,0.00362043255665664,0.00285158144981373,0.00126355649781567
2016-03-16,0.00427973492647736,0.00543717306221773,0.00351241799377627,0.00522662729031739
2016-03-17,0.00460829700826753,0.00565047251561215,0.00372985199322607,0.00131560869216902
2016-03-18,0.00534877310355998,0.00679789264963675,0.00419484681993321,0.00115766807607008
2016-03-21,0.00483786808955422,0.00519527230414031,0.00382833640788535,0.000635667343373248
2016-03-22,0.00438089840601116,0.00401755044301768,0.00348303670792377,0.00115475780913218
2016-03-23,0.00396793577901429,0.00313607466476524,0.00316657656904115,0.000532306546260872
2016-03-24,0.00374606740445111,0.00276447956978557,0.00301208690554532,0.00284607106391332
2016-03-28,0.00339303002782047,0.00218564590182441,0.00275340354211903,0.00174629134352971
2016-03-29,0.00362423614873262,0.00295575374928143,0.00297830096550968,0.00216649586202008
2016-03-30,0.0032850733209038,0.0023344954847234,0.00272863171153991,0.00250758168672323
2016-03-31,0.00297846810197423,0.00186045325546798,0.00251726581958812,0.000987702369653257
2016-04-01,0.0027088991445086,0.00150977441285554,0.00234592515652527,0.00119281770564767
2016-04-04,0.0024560946045675,0.00121913391304552,0.00219782883706211,0.00247254891021774
2016-04-05,0.00309403442466971,0.0034578180729969,0.00268038978269879,0.00247520999830507
2016-04-06,0.00290081202265065,0.00289087460712433,0.00254342479064476,0.000863004126061046
2016-04-07,0.00272285943171102,0.00245983407221029,0.00242268946417748,0.000377809963307404
2016-04-08,0.00249179282534745,0.00199392184084284,0.00227324500803663,0.000484045723609748
2016-04-11,0.00271185822984355,0.0025773224879254,0.00243003550076554,0.000290305031333594
2016-04-12,0.00248160456781021,0.00208302400846035,0.00227815665743806,0.00202148629297497
2016-04-13,0.0027460477098122,0.00274590405352414,0.00246571201346677,0.000807019310961559
2016-04-14,0.00273605989619917,0.00265591357207597,0.00245958068888227,0.00170954416349134
2016-04-15,0.00260604785198011,0.0023452786978261,0.00236983111649232,0.00233532111498922
2016-04-18,0.00265377744381158,0.0024534332089767,0.00240296494097465,0.00287352107604709
2016-04-19,0.00260896411369353,0.00235108886796474,0.00237173733306999,0.000434835951662044
2016-04-20,0.00251561411238644,0.00215966653284945,0.00230831025347726,0.000360493113849654
2016-04-22,0.00230024765575712,0.00175704662315362,0.0021713283595048,0.00160084360362107
2016-04-25,0.00216052002911653,0.00155236692414138,0.00208586487060542,0.00126829464745428
2016-04-26,0.00213492780477169,0.00161191713142405,0.00206755692753958,0.00063425668678465
2016-04-27,0.00205658092538217,0.00153352625348626,0.00201915301752341,0.00100654570577906
2016-04-28,0.00217906725105031,0.00191232032969521,0.00208680265407173,0.000718219183088905
2016-04-29,0.00197820243780218,0.00153105168193622,0.00196933890757829,0.000791239686151394
2016-05-02,0.00179677721644907,0.00123536163305916,0.00186948388177115,0.00064815282454231
2016-05-03,0.00163593651277021,0.00101035659887077,0.00178501080232366,0.000531518041687074
2016-05-04,0.00162477047560631,0.00112019933410151,0.00177182183629791,0.00032465508368911
2016-05-05,0.00149712433880512,0.00095095948177677,0.00170485922128258,0.00178658180106329
2016-05-06,0.00137349364278137,0.0008022724884573,0.00164163024580387,0.00112396346222992
2016-05-09,0.00131981815990883,0.000803196744123998,0.00160832599323392,0.00593569307250759
2016-05-10,0.00154164092988524,0.00152193583881367,0.00170106442091637,0.000872423108521173
2016-05-11,0.00190720943620882,0.00240552893375891,0.00189394097834659,0.000894150024011797
2016-05-12,0.00173434807206248,0.00191198881734165,0.00178781356452859,0.00162644657748822
2016-05-13,0.00176579443202704,0.00191557665768512,0.00179433397388964,0.001713281283439
2016-05-16,0.00171007794136578,0.00174123411580081,0.00175407460350431,0.000418819816618703
