Proxy Values,Predicted Values
0.2567705440207625,0.15539937
0.08259077488329038,0.17517725
0.24643628185792152,0.22149993
0.3300623591958233,0.44953948
0.17711969907334238,0.24854542
0.3268956081225295,0.316755
0.2363287240578043,0.25918502
0.16111145549322872,0.15997759
0.2637200427020246,0.36031947
0.2086659741184982,0.32106698
0.3362069166497589,0.41495904
0.21605030637578562,0.14671637
0.28715828412508865,0.33753425
0.3665675794477189,0.2985052
0.2176402879048498,0.33309636
0.12363258408031846,0.08542569
0.21933601124285,0.4314807
0.12686090838737332,0.12797652
0.08997966199526365,0.1516448
0.10214640541740636,0.22112079
0.1924269909778971,0.23697491
0.5854423400633436,0.56953984
0.10028084031343035,0.18746011
0.09168429589764097,0.11789417
0.18921170790233247,0.26004976
0.20621691139007473,0.21794826
0.09463385819710521,0.06842944
0.031578966746130234,0.08171481
0.10969143357790787,0.24434884
0.2927287197723903,0.42345026
0.28900498894304383,0.18055566
0.2652435640090079,0.20335977
0.43078226118664936,0.4786229
0.11795755894584994,0.08480128
0.186020213277719,0.2017674
0.08423587836053689,0.12593885
0.2905009126610951,0.30317977
0.39409508730114634,0.5063905
0.3369069077227781,0.25709283
0.02632651331881335,0.12122266
0.5291860237770244,0.5390127
0.4097999243374417,0.25763422
0.19964032889268812,0.14903355
0.28973330878364634,0.20588528
0.19999122152365398,0.19368349
0.23573579953460508,0.21082841
0.16078472670820002,0.18242884
0.13561046159148016,0.13602643
0.24284209751335473,0.36997724
0.03915618120250646,0.06554582
0.24984298335581176,0.24773176
0.20145054368996493,0.22436686
0.08424236446170824,0.080646075
0.3234538123682909,0.29600447
0.40272774350020357,0.5426107
0.2860378411947487,0.30362684
0.3554598271287213,0.31724957
0.18397893605551405,0.16058432
0.05992226600331678,0.09791672
0.16037427592297923,0.12871966
0.3629045170585788,0.33449578
0.29646027989061663,0.18352042
0.7401429139060626,0.48864275
0.6282242308836102,0.6215076
0.3789367163695098,0.30062932
0.16326347259940968,0.17482042
0.06254522408151067,0.10494602
0.23492007843279714,0.28734192
0.17708596051967415,0.17730221
0.27703647824802274,0.42587376
0.32726514177401506,0.46380186
0.17689120441770212,0.1437915
0.19601778455746136,0.24592449
0.09367523010322777,0.11503796
0.39781888390606746,0.46501386
0.23774871716121573,0.1198811
0.35517936934942873,0.3511998
0.2825945824284743,0.2680198
0.2651198220075432,0.4155718
0.166410677895063,0.264542
0.1415473991154274,0.17292742
0.12277805794683079,0.16865693
0.20963371952949755,0.25022545
0.09888802585741034,0.052888677
0.19968336331680972,0.28058475
0.10284129376718612,0.20139469
0.30207302805948394,0.41510308
0.17833938011296527,0.15588187
0.21661402200094523,0.50986475
0.28889558496009615,0.36312085
0.08805178902123292,0.1213026
0.2858089933699747,0.2305459
0.07970839515291715,0.09459362
0.07765221250183568,0.11243659
0.3582891313828132,0.29019862
0.046982102224427356,0.1114875
0.12040989344362105,0.09867267
0.04519249887065155,0.102967426
0.25467841176803746,0.23000883
0.43355970135410715,0.48156685
0.3870952068430186,0.23774226
0.22072201568240465,0.26051185
0.22421922402581962,0.22818409
0.13015879983786477,0.11771163
0.05875469320116198,0.06364451
0.19404177886785495,0.22549014
0.14763414700982888,0.23146768
0.33598504254925177,0.23996092
0.44390323241076873,0.33610827
0.204394960383296,0.17189017
0.24858016300267494,0.15368153
0.22688362946453997,0.28585383
0.1868480153028437,0.28033108
0.9991288322261578,0.78623885
0.27067050021221856,0.31891894
0.3426334906087225,0.34102798
0.4175871513149643,0.4432773
0.20609839122433463,0.33704048
0.11466506650271828,0.106387764
0.22990236059943092,0.24030839
0.16440497660229092,0.14916608
0.15550156474969729,0.13959262
0.2057498857979417,0.11463386
0.011467695165892062,0.07635598
0.4540866137025409,0.33704463
0.42341739856463095,0.38549507
0.4142584116352614,0.23562409
0.19941191058770671,0.09815976
0.4136853746082702,0.41087937
0.26598157019474244,0.22707233
0.07605629518256334,0.07805145
0.19191978274534546,0.15979159
0.295102563263237,0.120058365
0.0922398931280406,0.12395574
0.12851493825397922,0.19062324
0.44317216145978283,0.50760823
0.16348908503722476,0.18836908
0.09797176189476238,0.10115274
0.34194007017663264,0.18454109
0.1937889523138405,0.18130955
0.3289224580285478,0.18850373
0.18216542914954548,0.15517025
0.16505172721631092,0.25020337
0.12483353675048778,0.11482579
0.27088020898145115,0.39276296
0.13046424264772544,0.1613147
0.10269428402775693,0.110916615
0.31226848220836717,0.30438834
0.15172575738199526,0.12270834
0.39513134921196186,0.37672517
0.1639873024655627,0.15077232
0.2845866608789684,0.31746694
0.1600785566400774,0.1374109
0.07431952882420341,0.14577124
0.17497763311787462,0.25389495
0.46391363926498114,0.5175837
0.14653339394903625,0.21688415
0.16609203544092002,0.10605694
0.3646568028965281,0.44302046
0.9637930582175833,0.7555874
0.16541112600642247,0.20143601
0.20258706686154326,0.10662767
0.39093349275194056,0.37579706
0.24761723399784952,0.31019047
0.18862676532466793,0.26036155
0.32067017128009495,0.3398143
0.14949741648421225,0.14975634
0.13363398660259748,0.098950684
0.11327838397376995,0.119913764
0.14055741573769115,0.15306999
0.30635179880937435,0.36745018
0.17928511927734286,0.2222947
0.1921851340301919,0.26547572
0.18096976339233783,0.13285556
0.318800765796137,0.29571062
0.12798049688293747,0.15237017
0.2656469859187177,0.3167926
0.08486243483310763,0.12431279
0.10562435966755658,0.14201084
0.33991081490871405,0.46111798
0.13131342150942257,0.16552165
0.5418697940547365,0.52723527
0.09253209855209457,0.07744454
0.24907894083947207,0.33949828
0.1595277489720736,0.14850056
0.23046573499197226,0.2477333
0.023440375598441945,0.08025283
0.19571626281259047,0.30431074
0.21865368774952307,0.2424537
0.17869288290715624,0.24230246
0.22489054827402677,0.32690245
0.10321049347030128,0.17753716
0.16084879975226943,0.15171242
0.10992549814103666,0.11112726
0.17779533524290844,0.27509958
0.11997395762052455,0.22612576
0.33404033193571825,0.300103
0.23706143712286698,0.15140688
0.20115450836841178,0.14449678
0.07332398377159947,0.12156883
0.0644999009784592,0.09454914
0.18449279108980643,0.18173899
0.04527350353405688,0.099318534
0.17217037976240598,0.22141384
0.09546600367652125,0.15976755
0.21381299251269129,0.22390366
0.25404609680869156,0.25633287
0.3169742597360926,0.29337242
0.2691130811150973,0.34075555
0.13330633177307066,0.14426026
0.2676327773912183,0.36974603
0.10968393038658152,0.18375771
0.1688112011822958,0.23268245
0.2895429735294487,0.39692873
0.2399095632456634,0.12076148
0.24228879222069136,0.15656416
0.08791215811081533,0.14285295
0.14939788085578534,0.17697155
0.18616089642653838,0.081236035
0.5887179087154463,0.39622793
0.3365114809397904,0.298393
0.20395032221944112,0.25519052
0.22987315523004972,0.3090179
0.24215189157357978,0.30339766
0.5614805332381477,0.49712023
0.1527879891287602,0.16415156
0.2883342803670297,0.35206056
0.5707085577259087,0.6052319
0.47471930944576435,0.2754572
0.11943372051257634,0.19645295
0.1523075724630407,0.23803185
0.49253316657768803,0.2817385
0.2793879281758649,0.3856489
0.12738862127979686,0.090344
0.16100683191471307,0.26430976
0.2079248309950757,0.20874794
0.15963282584324776,0.13933033
0.44435383065328526,0.3462998
0.10771562959248716,0.1956541
0.27641335249877724,0.37985462
0.4119684655330984,0.43754202
0.5692861713220582,0.43065843
0.25395805495096785,0.30131638
0.3457897521582841,0.29711175
0.22585164307931826,0.20089053
0.12556621859110045,0.13008925
0.2564854588492192,0.32282582
0.33313614839732075,0.27583072
0.13646725611670435,0.070337206
0.25215065746546517,0.20284416
0.00046293103581165163,0.09707096
