"Index","Forecasts"
"2020-11-29",2.79105735602252
"2020-11-30",2.7478442523178
"2020-12-01",3.24687811314982
"2020-12-02",3.40875701491562
"2020-12-03",3.22813536048987
"2020-12-04",3.00332456571481
"2020-12-05",3.11378576665744
"2020-12-06",3.00825564306783
"2020-12-07",2.7995562461627
"2020-12-08",2.63006841855079
"2020-12-09",2.83420631031943
"2020-12-10",2.65669758509625
"2020-12-11",2.54523492574192
"2020-12-12",2.4091825149399
"2020-12-13",2.59879285981942
"2020-12-14",2.49945523477624
"2020-12-15",2.32181298716667
"2020-12-16",2.17706243833683
"2020-12-17",2.72951578942277
"2020-12-18",3.12353678780071
"2020-12-19",2.91223169621651
"2020-12-20",2.89684902158586
"2020-12-21",2.74967954495444
"2020-12-22",2.79620281654268
"2020-12-23",2.9892955072503
"2020-12-24",2.90582580870135
"2020-12-25",2.78307368946711
"2020-12-26",2.90393567964446
"2020-12-27",3.30600279230612
"2020-12-28",3.06233803914986
"2020-12-29",3.00789025689081
"2020-12-30",2.78772815170938
"2020-12-31",3.04390246832521
"2021-01-01",2.80808255429108
"2021-01-02",2.63837836601545
"2021-01-03",3.19650269820491
"2021-01-04",3.07015249037827
"2021-01-05",3.06931153384352
"2021-01-06",3.35849509360783
"2021-01-07",3.78991436480189
"2021-01-08",4.09739221065851
"2021-01-09",3.87729265451798
"2021-01-10",3.57808964628791
"2021-01-11",3.70086070039538
"2021-01-12",4.09895925617556
"2021-01-13",4.01481180624581
"2021-01-14",4.53606546523361
"2021-01-15",4.41986376908361
"2021-01-16",4.59101337807867
"2021-01-17",4.25810559552791
"2021-01-18",3.88525891356884
"2021-01-19",3.62601060063045
"2021-01-20",3.40485791848731
"2021-01-21",3.15208122265905
"2021-01-22",3.95026145201818
"2021-01-23",4.17099692268622
"2021-01-24",3.9514779758429
"2021-01-25",3.61205149905092
"2021-01-26",3.30634407473936
"2021-01-27",3.03651760837773
"2021-01-28",3.42867931287837
"2021-01-29",4.0025817490087
"2021-01-30",3.78165889952424
"2021-01-31",3.46012934462537
"2021-02-01",3.43027696887344
"2021-02-02",3.18157100614228
"2021-02-03",3.43104190082887
"2021-02-04",3.66248133151862
"2021-02-05",3.42276668164992
"2021-02-06",3.39089113771266
"2021-02-07",3.22301623738957
"2021-02-08",3.00166602301047
"2021-02-09",3.84146686401919
"2021-02-10",3.52022034547435
"2021-02-11",3.48947757217039
"2021-02-12",3.8160679400765
"2021-02-13",3.55603773848523
"2021-02-14",3.26575287480124
"2021-02-15",3.18793158998905
"2021-02-16",2.98501691278532
"2021-02-17",2.87736472862374
"2021-02-18",3.18850065879272
"2021-02-19",2.98018983284197
"2021-02-20",3.46393636643375
"2021-02-21",3.19358112428897
"2021-02-22",3.09390471842776
"2021-02-23",3.39446920498303
"2021-02-24",4.01527197978999
"2021-02-25",3.71876082685276
"2021-02-26",3.88896044107336
"2021-02-27",3.63974525594635
"2021-02-28",3.35697838739992
"2021-03-01",3.20450779498288
"2021-03-02",3.77357424119185
"2021-03-03",3.59916863818208
"2021-03-04",3.57954208549878
"2021-03-05",3.61429905648032
"2021-03-06",3.33986547189742
"2021-03-07",3.06251020506668
"2021-03-08",3.15936015005821
"2021-03-09",3.06275496383419
"2021-03-10",3.20731821722787
"2021-03-11",3.01466505435673
"2021-03-12",3.00808334256191
"2021-03-13",2.81916577570472
"2021-03-14",3.20352804736327
"2021-03-15",3.24500724363443
"2021-03-16",3.5353560598339
"2021-03-17",3.36217077980352
"2021-03-18",3.33023293411199
"2021-03-19",3.17702014042705
"2021-03-20",2.947577378693
"2021-03-21",2.72438047524074
"2021-03-22",2.59993108415986
"2021-03-23",2.95213011361533
"2021-03-24",2.73863192857683
"2021-03-25",2.86608823147673
"2021-03-26",2.75780265296403
"2021-03-27",3.1676357610364
"2021-03-28",2.97035010426268
"2021-03-29",2.74092490670506
"2021-03-30",2.77316360720743
"2021-03-31",2.66745442744242
"2021-04-01",2.47189668381292
"2021-04-02",2.30201807103583
"2021-04-03",2.15245691887191
"2021-04-04",2.30626916006609
"2021-04-05",2.25976560537761
"2021-04-06",2.16438211877155
"2021-04-07",2.16529179864556
"2021-04-08",2.35335018091314
"2021-04-09",2.49873263435866
"2021-04-10",2.32712967166756
"2021-04-11",2.36325457143426
"2021-04-12",2.20324992783443
"2021-04-13",2.04498179422637
"2021-04-14",2.43312973115184
"2021-04-15",2.30852492279188
"2021-04-16",2.15395756518738
"2021-04-17",2.27267822377201
"2021-04-18",2.2888213744681
"2021-04-19",2.72062513774709
"2021-04-20",2.54378989401564
"2021-04-21",2.41348962633997
"2021-04-22",2.68925997717225
"2021-04-23",2.8416464740751
"2021-04-24",2.67766008052857
"2021-04-25",2.6262020637676
"2021-04-26",2.56579385895208
"2021-04-27",3.13524299856169
"2021-04-28",2.96909739293102
"2021-04-29",2.75497277504535
"2021-04-30",2.72093426548473
"2021-05-01",3.16808455139745
"2021-05-02",2.92850334297117
"2021-05-03",2.84515697905483
"2021-05-04",2.66248537369759
"2021-05-05",3.10353655080259
"2021-05-06",3.54212424745905
"2021-05-07",3.33031260105177
"2021-05-08",3.12161573124673
"2021-05-09",3.03239846512241
"2021-05-10",2.8449181727181
"2021-05-11",3.01318671394376
"2021-05-12",2.8381224292927
"2021-05-13",3.56734856840018
"2021-05-14",3.26998949915163
"2021-05-15",3.01240985423673
"2021-05-16",3.38111253433431
"2021-05-17",3.12689281068832
"2021-05-18",3.47596588955737
"2021-05-19",3.27232841553028
"2021-05-20",4.08963097552922
"2021-05-21",4.66071931613244
"2021-05-22",5.06419005738543
"2021-05-23",4.60429171900797
"2021-05-24",4.917463059354
"2021-05-25",5.5440602893807
"2021-05-26",5.0507535046801
"2021-05-27",4.67248661156572
"2021-05-28",4.32710021882894
"2021-05-29",4.68508022894327
"2021-05-30",4.43353023279973
"2021-05-31",4.18691296751459
"2021-06-01",4.13785748006479
"2021-06-02",3.82512046533989
"2021-06-03",3.59805910321657
"2021-06-04",3.63104082812029
"2021-06-05",3.9257899754947
"2021-06-06",3.85456638461765
"2021-06-07",3.53721541503654
"2021-06-08",3.86705940376426
"2021-06-09",3.54876722151801
"2021-06-10",4.25329339228263
"2021-06-11",3.96622819676449
"2021-06-12",3.68579035929415
"2021-06-13",3.80973874213455
"2021-06-14",4.35644835211585
"2021-06-15",4.20028504785013
"2021-06-16",3.85623774306506
"2021-06-17",3.90978470638309
"2021-06-18",3.57780950514956
"2021-06-19",3.86597417635164
"2021-06-20",3.5596997435603
"2021-06-21",3.25823808206314
"2021-06-22",4.00714511516489
"2021-06-23",3.80265829951152
"2021-06-24",3.69602136794204
"2021-06-25",3.54096243119702
"2021-06-26",4.12522497646359
"2021-06-27",3.85202360400748
"2021-06-28",4.18206238748246
"2021-06-29",3.82364237207601
"2021-06-30",3.78613142182036
"2021-07-01",3.60932459661881
"2021-07-02",3.69094582131228
"2021-07-03",3.40112784042512
"2021-07-04",3.26335667959624
"2021-07-05",3.07006147441545
"2021-07-06",3.25510385570787
"2021-07-07",3.04871323653002
"2021-07-08",2.85680180720191
"2021-07-09",2.85731031779283
"2021-07-10",2.83492806872387
"2021-07-11",2.64441039165211
"2021-07-12",2.55187560506904
"2021-07-13",2.68251566123243
"2021-07-14",2.53169185661955
"2021-07-15",2.34449394833515
"2021-07-16",2.43373258089568
"2021-07-17",2.35890100313934
"2021-07-18",2.20399044731789
"2021-07-19",2.07910082153226
"2021-07-20",2.22264831131613
"2021-07-21",2.39281540340736
"2021-07-22",2.85192649609428
"2021-07-23",2.66684490914728
"2021-07-24",2.79983197389882
"2021-07-25",2.68110077172013
"2021-07-26",2.71117164703435
"2021-07-27",2.93936087112089
"2021-07-28",3.20169531562611
"2021-07-29",3.01944468669095
"2021-07-30",2.82673118962484
"2021-07-31",3.05466625173972
"2021-08-01",2.9467216950162
"2021-08-02",3.06634258197343
"2021-08-03",2.95957857563264
"2021-08-04",2.92332045521908
"2021-08-05",3.0005000969337
"2021-08-06",2.96277540242599
"2021-08-07",3.12071244618496
"2021-08-08",3.18447642604374
"2021-08-09",3.07121551125625
"2021-08-10",3.29338300370137
"2021-08-11",3.12638081617473
"2021-08-12",2.93656280260431
"2021-08-13",2.91313901515892
"2021-08-14",3.30993217038955
"2021-08-15",3.16951141573255
"2021-08-16",2.95391026112051
"2021-08-17",2.8978793326036
"2021-08-18",2.89551032958522
"2021-08-19",2.71541244941202
"2021-08-20",2.88088494149639
"2021-08-21",3.08327898238642
"2021-08-22",2.9282158206236
"2021-08-23",2.75652000720775
"2021-08-24",2.5981343781021
"2021-08-25",2.72113523639356
"2021-08-26",2.70111284696561
"2021-08-27",2.88397017795897
"2021-08-28",3.03212181910646
"2021-08-29",2.8584323318715
"2021-08-30",2.68455712678964
"2021-08-31",2.80920159522575
"2021-09-01",2.63954870871479
"2021-09-02",2.6995367851414
"2021-09-03",2.55184131117599
"2021-09-04",2.45188609942087
"2021-09-05",2.31371961827063
"2021-09-06",2.42616417503983
"2021-09-07",2.35186538491374
"2021-09-08",2.87775540690019
"2021-09-09",2.78773199287137
"2021-09-10",2.63304652095766
"2021-09-11",2.73148403989891
"2021-09-12",2.58210724080176
"2021-09-13",2.49440460933066
"2021-09-14",2.50644566372476
"2021-09-15",2.70089135189207
"2021-09-16",2.61828650977556
"2021-09-17",2.48932852536486
"2021-09-18",2.38572964396714
"2021-09-19",2.34408100484518
"2021-09-20",2.35586700397036
"2021-09-21",2.79664870785147
"2021-09-22",3.0569502274594
"2021-09-23",3.33601099535024
"2021-09-24",3.24715796347453
"2021-09-25",3.37609217850048
"2021-09-26",3.17203689413138
"2021-09-27",2.99775698633671
"2021-09-28",2.94888821431023
"2021-09-29",2.93502837959997
"2021-09-30",2.78678370197605
"2021-10-01",2.99528369515475
"2021-10-02",3.44620776523099
"2021-10-03",3.24678878267418
"2021-10-04",3.07600911748309
"2021-10-05",2.9700816769602
"2021-10-06",3.08176285619729
"2021-10-07",3.38460749133311
"2021-10-08",3.3377550010958
"2021-10-09",3.13752612762166
"2021-10-10",2.99532338849168
"2021-10-11",2.82401485963637
"2021-10-12",2.98695111195104
"2021-10-13",2.96173531454379
"2021-10-14",2.88637080565594
"2021-10-15",2.72159056018062
"2021-10-16",3.05592189904542
"2021-10-17",2.91404652710102
"2021-10-18",2.7618757440559
"2021-10-19",2.61257477947665
"2021-10-20",2.67674920300168
"2021-10-21",2.64773957091651
"2021-10-22",2.93504023239602
"2021-10-23",2.90477235260943
"2021-10-24",2.75244120930593
"2021-10-25",2.60966985650716
"2021-10-26",2.6719496505701
"2021-10-27",2.84684431783206
"2021-10-28",2.89488538907091
"2021-10-29",2.93151518445496
"2021-10-30",2.88419793758949
"2021-10-31",2.73711339199759
"2021-11-01",2.61790768952832
"2021-11-02",2.49351347324752
"2021-11-03",2.57988506250565
"2021-11-04",2.45439066222749
"2021-11-05",2.45843819346603
"2021-11-06",2.35161002909841
"2021-11-07",2.23660871516941
"2021-11-08",2.27755836578261
"2021-11-09",2.59261465788311
"2021-11-10",2.48228032196581
"2021-11-11",2.56832574972317
"2021-11-12",2.43405099440264
"2021-11-13",2.34560041807632
"2021-11-14",2.21932149641594
"2021-11-15",2.15164411236111
"2021-11-16",2.26003652703714
"2021-11-17",2.56590982450832
"2021-11-18",2.42576057841019
"2021-11-19",2.73988166733804
"2021-11-20",2.64934914552374
"2021-11-21",2.61446581160582
"2021-11-22",2.55720443379678
"2021-11-23",2.72398802252915
"2021-11-24",2.66158014669203
"2021-11-25",2.53335317267655
"2021-11-26",2.56909653063
"2021-11-27",3.02860587543545
"2021-11-28",2.9029205028203
"2021-11-29",3.01786591851575
"2021-11-30",2.83285301345256
"2021-12-01",2.73137748052671
"2021-12-02",2.57841941946332
"2021-12-03",2.49034500243463
"2021-12-04",2.73866764745207
"2021-12-05",3.16192159759698
"2021-12-06",2.97088461253903
"2021-12-07",2.87081865245219
"2021-12-08",2.71243817295894
"2021-12-09",2.57472506446396
"2021-12-10",2.85718201464898
"2021-12-11",2.72335141806695
"2021-12-12",2.86531901199247
"2021-12-13",2.74011586381906
"2021-12-14",3.05962577765777
"2021-12-15",3.06294247820153
"2021-12-16",2.90930011287487
"2021-12-17",2.89379090697437
"2021-12-18",2.932886337288
"2021-12-19",2.81619630671821
"2021-12-20",2.6805475269442
"2021-12-21",2.55368941034075
"2021-12-22",2.66366401687825
"2021-12-23",2.55227431416681
"2021-12-24",2.69520870955055
"2021-12-25",2.5685881374469
"2021-12-26",2.47319083667347
"2021-12-27",2.36356549887613
"2021-12-28",2.23519384132146
"2021-12-29",2.54619493165658
"2021-12-30",2.54769649865355
"2021-12-31",2.45641703818273
"2022-01-01",2.43873212214618
"2022-01-02",2.48833114900968
"2022-01-03",2.40118574113222
"2022-01-04",2.3753083121866
"2022-01-05",2.31513605693108
"2022-01-06",2.54942738190885
"2022-01-07",2.45276293865919
"2022-01-08",2.56656114338559
"2022-01-09",2.44351977578426
"2022-01-10",2.34316181743112
"2022-01-11",2.21983739376149
"2022-01-12",2.2129647497221
"2022-01-13",2.25055927936277
"2022-01-14",2.34601726548652
"2022-01-15",2.26713458258947
"2022-01-16",2.17040277311767
"2022-01-17",2.07771429293127
"2022-01-18",2.09980326039531
"2022-01-19",2.0114580729413
"2022-01-20",2.00375847409647
"2022-01-21",2.06199000635883
"2022-01-22",2.44950006451786
"2022-01-23",2.57650270873486
"2022-01-24",2.62453029995408
"2022-01-25",2.52487162977207
"2022-01-26",2.42406293415909
"2022-01-27",2.32723966513099
"2022-01-28",2.2373792840626
"2022-01-29",2.18623278414398
"2022-01-30",2.12185776097085
"2022-01-31",2.05638450685984
"2022-02-01",2.01964928677232
"2022-02-02",1.94031852206954
"2022-02-03",2.16744292328747
"2022-02-04",2.10162538206871
"2022-02-05",2.46754927650273
"2022-02-06",2.37091545060486
"2022-02-07",2.3568260458601
"2022-02-08",2.43328136654814
"2022-02-09",2.34451300320865
"2022-02-10",2.23785208759175
"2022-02-11",2.23570685282731
"2022-02-12",2.28879440000789
"2022-02-13",2.18793360719873
"2022-02-14",2.1023804817417
"2022-02-15",2.04248423690708
"2022-02-16",2.22614067299326
"2022-02-17",2.19658397120486
"2022-02-18",2.52701488565324
"2022-02-19",2.46285352136806
"2022-02-20",2.34885304218407
"2022-02-21",2.51518411759457
"2022-02-22",2.62145462291871
"2022-02-23",2.66383959691602
"2022-02-24",2.66992798430465
"2022-02-25",2.67315753506074
"2022-02-26",2.63838490904778
"2022-02-27",2.52455336129752
"2022-02-28",2.62524627321429
"2022-03-01",3.08695064317556
"2022-03-02",3.04918343305757
"2022-03-03",2.92995666864411
"2022-03-04",2.97143072119963
"2022-03-05",3.32414591313836
"2022-03-06",3.15256510933836
"2022-03-07",3.1041014809212
"2022-03-08",2.98171185410961
"2022-03-09",2.89476870933416
"2022-03-10",3.22477239449242
"2022-03-11",3.45503422149647
"2022-03-12",3.3490486657012
"2022-03-13",3.16559518359719
"2022-03-14",3.13228579811054
"2022-03-15",3.25933707022228
"2022-03-16",3.12268317184846
"2022-03-17",3.22676295152765
"2022-03-18",3.06789216955399
"2022-03-19",2.98059952116424
"2022-03-20",2.85977553442649
"2022-03-21",2.82922523278677
"2022-03-22",2.71148799358283
"2022-03-23",2.74374414252244
"2022-03-24",2.63532090361586
"2022-03-25",2.61703470823355
"2022-03-26",2.51346626042605
"2022-03-27",2.40224292506602
"2022-03-28",2.58567809526035
"2022-03-29",2.48386907457378
"2022-03-30",2.38137131818407
"2022-03-31",2.29632341141062
"2022-04-01",2.39555757432975
"2022-04-02",2.34769880486832
"2022-04-03",2.28291533800654
"2022-04-04",2.21902898097981
"2022-04-05",2.13094275599397
"2022-04-06",2.17236845120068
"2022-04-07",2.38661403612689
"2022-04-08",2.30413698682807
"2022-04-09",2.3520102908431
"2022-04-10",2.28024113930731
"2022-04-11",2.23959380227679
"2022-04-12",2.4625381065378
"2022-04-13",2.39894900010586
"2022-04-14",2.39934857860472
"2022-04-15",2.45001981334514
"2022-04-16",2.39296294491708
"2022-04-17",2.31161489492153
"2022-04-18",2.29001597490323
"2022-04-19",2.31356972621328
"2022-04-20",2.27492933614301
"2022-04-21",2.19786155020469
"2022-04-22",2.21225191641741
"2022-04-23",2.20704093590696
"2022-04-24",2.14181445054076
"2022-04-25",2.06455253349159
"2022-04-26",2.09082053844824
"2022-04-27",2.3103374156276
"2022-04-28",2.34568803736195
"2022-04-29",2.28584959868751
"2022-04-30",2.34272097599745
"2022-05-01",2.37122042919153
"2022-05-02",2.34838479220368
"2022-05-03",2.25990500219572
"2022-05-04",2.25844501911296
"2022-05-05",2.42894293720222
"2022-05-06",2.72313362834714
"2022-05-07",2.64387784063643
"2022-05-08",2.58906691241923
"2022-05-09",2.69995976718015
"2022-05-10",3.07812310802497
"2022-05-11",3.04146653521296
"2022-05-12",3.26358044171102
"2022-05-13",3.11403347759172
"2022-05-14",2.98494387726812
"2022-05-15",2.95573040168372
"2022-05-16",3.00369974276007
"2022-05-17",3.12630325525455
"2022-05-18",3.02174452407413
"2022-05-19",3.2061201273084
"2022-05-20",3.34205530610109
"2022-05-21",3.36017486780158
"2022-05-22",3.21636716476159
"2022-05-23",3.16292222370378
"2022-05-24",3.21625572385036
"2022-05-25",3.10551650406725
"2022-05-26",2.96718728904681
"2022-05-27",2.86530262422229
"2022-05-28",2.81278039163041
"2022-05-29",2.72044927199019
"2022-05-30",2.62597038308944
"2022-05-31",2.88776805985321
"2022-06-01",2.76446913310888
"2022-06-02",2.9965534480955
"2022-06-03",2.92037949807892
"2022-06-04",2.89370528569499
"2022-06-05",2.77619348535456
"2022-06-06",2.66400513423759
"2022-06-07",2.78676677458991
"2022-06-08",2.69046735101576
"2022-06-09",2.71467216893582
"2022-06-10",2.61256300380559
"2022-06-11",2.68810734360048
"2022-06-12",2.6636758600416
"2022-06-13",2.8959428959424
"2022-06-14",3.31873994749713
"2022-06-15",3.21428793534835
"2022-06-16",3.12888243212147
"2022-06-17",3.48043066648586
"2022-06-18",3.32200848575352
"2022-06-19",3.58695407209489
"2022-06-20",3.8543801042919
"2022-06-21",3.64902276908584
"2022-06-22",3.48081545742815
"2022-06-23",3.47486027431026
"2022-06-24",3.58536138613942
"2022-06-25",3.42328359943743
"2022-06-26",3.282737170162
"2022-06-27",3.20411156590559
"2022-06-28",3.10170259475271
"2022-06-29",3.05060684290464
"2022-06-30",2.93456178607178
"2022-07-01",2.83139443302101
"2022-07-02",2.87562657022045
"2022-07-03",2.75406332889952
"2022-07-04",2.63311868657031
"2022-07-05",2.76452263839919
"2022-07-06",2.64493471462047
"2022-07-07",2.59441880288736
"2022-07-08",2.74180648556725
"2022-07-09",2.63385912863234
"2022-07-10",2.53105055103992
"2022-07-11",2.60617443044583
"2022-07-12",2.73442037563547
"2022-07-13",2.77550181152513
"2022-07-14",2.88612914014524
"2022-07-15",2.80941255904325
"2022-07-16",2.71618135900643
"2022-07-17",2.64811986965664
"2022-07-18",2.61101350625518
"2022-07-19",2.87973666722624
"2022-07-20",2.9450015867827
"2022-07-21",2.83894837971465
"2022-07-22",2.71534242307044
"2022-07-23",2.67282024021916
"2022-07-24",2.58691692912388
"2022-07-25",2.48315498367024
"2022-07-26",2.68798131302422
"2022-07-27",2.58100277804804
"2022-07-28",2.84536936215898
"2022-07-29",2.89661615036935
"2022-07-30",2.79489212276868
"2022-07-31",2.68408871139749
"2022-08-01",2.62317751589647
"2022-08-02",2.52513679987753
"2022-08-03",2.46344888372916
"2022-08-04",2.38446693702604
"2022-08-05",2.30647629487238
"2022-08-06",2.3533039810991
"2022-08-07",2.31577310948413
"2022-08-08",2.23828600857388
"2022-08-09",2.26981859224395
"2022-08-10",2.32552694310237
"2022-08-11",2.39568700966247
"2022-08-12",2.30629156283292
"2022-08-13",2.28141178243238
"2022-08-14",2.19616360276778
"2022-08-15",2.12314828609096
"2022-08-16",2.06931088711348
"2022-08-17",2.02176865199163
"2022-08-18",2.05133892813255
"2022-08-19",1.98550638402523
"2022-08-20",2.31486654880907
"2022-08-21",2.25269612972699
"2022-08-22",2.2166643423221
"2022-08-23",2.14596855274604
"2022-08-24",2.06124114343911
"2022-08-25",2.00489910877909
"2022-08-26",1.93415879652845
"2022-08-27",2.18256582463683
"2022-08-28",2.12872667547706
"2022-08-29",2.16983790340439
"2022-08-30",2.27207556300894
"2022-08-31",2.29617147571358
"2022-09-01",2.23505703194665
"2022-09-02",2.14752202911343
"2022-09-03",2.095645869405
"2022-09-04",2.03434368199909
"2022-09-05",1.9698060050638
"2022-09-06",1.93180117868799
"2022-09-07",2.14470659087504
"2022-09-08",2.17969084268263
"2022-09-09",2.10225465934957
"2022-09-10",2.41285161634477
"2022-09-11",2.35117487386649
"2022-09-12",2.26709023463988
"2022-09-13",2.27744079939515
"2022-09-14",2.59713190854777
"2022-09-15",2.4893714761644
"2022-09-16",2.51682102511613
"2022-09-17",2.42224500003695
"2022-09-18",2.35644396168973
"2022-09-19",2.44825511894824
"2022-09-20",2.35890561813014
"2022-09-21",2.44952831442554
"2022-09-22",2.4519719620758
"2022-09-23",2.60651521997063
"2022-09-24",2.51666833722458
"2022-09-25",2.49586873688389
"2022-09-26",2.4125328782274
"2022-09-27",2.39739941961807
"2022-09-28",2.32837475803871
"2022-09-29",2.29370042458775
"2022-09-30",2.20849080506074
"2022-10-01",2.15286549892712
"2022-10-02",2.08801540527985
"2022-10-03",2.05402831706679
